Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
24,2023-04-25,boxscore,KCR,@,ARI,W,5,4,,2024-06-18 00:00:00,5,8,Singer,Nelson,Barlow,02:42:00,N,13835.0,0.31,+,,40,37,5,14,4,1,0,4,0,1,1,4,0.222,0.279,0.351,0.63,20,2,1,0,1,0,0,0.412,8,10,Ryne Nelson,R,32,2023,9.0,159,103,32,17,"B.Singer (5-63-W), T.Clarke (3-H), A.Chapman (0-H), S.Barlow (2-S)"
25,2023-04-26,boxscore,KCR,@,ARI,L,0,2,,2024-06-19 00:00:00,5,8,Gallen,Yarbrough,Chafin,02:31:00,D,14343.0,0.36,-,,34,33,0,5,0,0,0,0,0,0,1,13,0.219,0.275,0.343,0.618,5,0,0,0,0,1,0,0.25,7,11,Zac Gallen,R,77,2023,8.0,142,93,22,18,"R.Yarbrough (4-51-L), A.Garrett (2), J.Staumont (4), J.Taylor (2), J.Cuas 
(1)"
26,2023-04-27,boxscore,KCR,@,MIN,L,1,7,,2024-06-20 00:00:00,5,9,Stewart,Greinke,,02:22:00,N,12862.0,0.39,--,,33,31,1,3,1,0,1,1,0,0,2,13,0.215,0.271,0.339,0.609,7,0,0,0,0,1,0,0.118,5,9,Tyler Mahle,R,60,2023,8.0,139,89,25,15,"Z.Greinke (4-18-L), C.Hernández (2), J.Staumont (0), J.Cuas (0)"
27,2023-04-28,boxscore,KCR,@,MIN,L,6,8,,2024-06-21 00:00:00,5,10,López,Lyles,López,02:38:00,D,11754.0,0.32,---,,42,38,6,12,3,1,1,6,1,0,2,12,0.219,0.274,0.347,0.621,20,0,1,0,1,0,0,0.423,9,9,Pablo López,R,38,2023,8.0,144,83,16,21,"J.Lyles (4-20-L), J.Taylor (1), A.Garrett (1), T.Clarke (2)"
28,2023-04-29,boxscore,KCR,@,MIN,W,3,2,,2024-07-21 00:00:00,4,9,Chapman,Durán,Barlow,02:50:00,D,22883.0,0.31,+,,39,31,3,6,2,0,0,2,4,1,7,7,0.218,0.277,0.344,0.621,8,0,0,1,0,0,1,0.25,9,11,Bailey Ober,R,61,2023,9.0,146,89,22,16,"B.Keller (4-51), J.Cuas (1), T.Clarke (0), A.Chapman (3-W), S.Barlow (3-S)"
29,2023-04-30,boxscore,KCR,@,MIN,L,4,8,,2024-07-22 00:00:00,5,10,Gray,Singer,Durán,02:50:00,D,17150.0,0.36,-,,40,37,4,10,4,0,0,3,1,0,3,10,0.22,0.279,0.345,0.624,14,1,0,0,0,1,0,0.37,9,10,Sonny Gray,R,64,2023,8.0,151,99,24,24,"B.Singer (4-18-L), J.Staumont (2), A.Garrett (1), C.Hernández (2), J.Taylor 
(1)"
30,2023-05-02,boxscore,KCR,,BAL,L,7,11,,2024-07-23 00:00:00,5,10,Wells,Yarbrough,,03:04:00,N,10487.0,0.25,--,,38,34,7,7,1,0,4,7,0,0,3,10,0.22,0.279,0.353,0.632,20,0,1,0,0,0,0,0.15,4,10,Tyler Wells,R,51,2023,9.0,213,131,34,25,"R.Yarbrough (5-33-L), J.Cuas (2), J.Taylor (1), C.Hernández (1), T.Clarke 
(2), S.Barlow (2)"
31,2023-05-03,boxscore,KCR,,BAL,W,6,0,,2024-08-23 00:00:00,5,9,Greinke,Gibson,,01:59:00,N,10362.0,0.21,+,,35,34,6,13,4,1,1,6,1,0,0,0,0.225,0.282,0.363,0.645,22,1,0,0,1,0,0,0.353,5,11,Kyle Gibson,R,30,2023,9.0,102,70,19,8,"Z.Greinke (5-64-W), T.Clarke (0-H), A.Chapman (3-H), A.Garrett (2), 
J.Staumont (2)"
32,2023-05-04,boxscore,KCR,,BAL,L,10,13,,2024-08-24 00:00:00,5,10,Cano,Chapman,,03:24:00,D,11514.0,0.25,-,,47,41,10,16,5,1,3,10,1,1,6,11,0.231,0.289,0.379,0.668,32,1,0,0,0,0,1,0.481,10,11,Grayson Rodriguez,R,23,2023,9.0,182,106,23,17,"J.Lyles (5-28), A.Cox (99), A.Chapman (0-BL), A.Garrett (0), J.Staumont (0)"
33,2023-05-05,boxscore,KCR,,OAK,L,8,12,,2024-08-25 00:00:00,5,11,Muller,Keller,,03:11:00,N,15966.0,0.19,--,,42,33,8,10,1,1,1,8,0,0,6,2,0.233,0.293,0.382,0.675,16,1,0,0,3,0,0,0.273,7,9,Kyle Muller,L,30,2023,9.0,191,116,28,17,"B.Keller (5-12-L), J.Heasley (99), J.Taylor (2), C.Hernández (2)"
34,2023-05-06,boxscore,KCR,,OAK,L,4,5,,2024-08-26 00:00:00,5,11,Waldichuk,Singer,Jackson,03:16:00,N,29549.0,0.15,---,,46,34,4,7,2,0,2,4,2,1,10,11,0.233,0.297,0.384,0.681,15,0,2,0,0,1,0,0.238,15,12,Ken Waldichuk,L,39,2023,9.0,175,102,39,22,"B.Singer (5-31-L), T.Clarke (2), J.Taylor (0), J.Staumont (1), S.Barlow (3)"
35,2023-05-07,boxscore,KCR,,OAK,W,5,1,,2024-09-26 00:00:00,5,10,Yarbrough,Miller,,02:21:00,D,12740.0,0.13,+,,35,32,5,9,1,0,1,5,0,0,1,5,0.234,0.297,0.384,0.682,13,0,1,0,1,0,0,0.296,6,9,Mason Miller,R,58,2023,9.0,114,81,22,12,"R.Yarbrough (4-61-W), C.Hernández (1-H), A.Chapman (2-H), S.Barlow (0)"
36,2023-05-08,boxscore,KCR,,CHW,W,12,5,,2024-10-26 00:00:00,5,9.5,Cuas,Cease,,02:55:00,N,9814.0,0.15,++,,43,37,12,14,4,0,1,12,2,0,4,9,0.238,0.302,0.39,0.692,21,1,1,0,1,1,1,0.464,7,10,Dylan Cease,R,26,2023,9.0,136,92,26,6,"Z.Greinke (4-44), J.Cuas (5-W), A.Garrett (3), M.Castillo (99)"
37,2023-05-09,boxscore,KCR,,CHW,L,2,4,,2024-10-27 00:00:00,5,9.5,Giolito,Lyles,Graveman,02:02:00,N,11258.0,0.17,-,,34,32,2,5,0,1,1,2,0,0,2,11,0.236,0.3,0.388,0.688,10,0,0,0,0,0,0,0.2,5,10,Lucas Giolito,R,61,2023,9.0,112,78,21,8,J.Lyles (4-65-L)
38,2023-05-10,boxscore,KCR,,CHW,W,9,1,,2024-11-27 00:00:00,5,9.5,Keller,Lynn,,02:21:00,N,12187.0,0.17,+,,40,38,9,14,4,0,3,9,0,0,2,6,0.24,0.302,0.398,0.7,27,0,0,0,0,0,0,0.379,7,10,Lance Lynn,R,23,2023,9.0,148,89,23,23,"B.Keller (4-57-W), J.Cuas (1), A.Garrett (1), J.Staumont (3), T.Clarke (3)"
39,2023-05-11,boxscore,KCR,,CHW,W-wo,4,3,,2024-12-27 00:00:00,5,9.5,Barlow,López,,02:20:00,D,20321.0,0.17,++,,35,31,4,6,1,0,1,4,2,0,3,5,0.239,0.302,0.396,0.698,10,0,1,0,0,0,0,0.2,6,11,Mike Clevinger,R,54,2023,9.0,117,80,22,11,"B.Singer (4-60), C.Hernández (3-H), A.Chapman (3-BS), S.Barlow (3-W)"
40,2023-05-12,boxscore,KCR,@,MIL,L,1,5,,2024-12-28 00:00:00,5,9.5,Burnes,Taylor,,02:44:00,N,24900.0,0.2,-,,34,30,1,3,0,0,1,1,0,0,4,10,0.236,0.3,0.391,0.691,6,0,0,0,0,0,0,0.105,6,10,Corbin Burnes,R,71,2023,8.0,150,90,26,14,"J.Taylor (5-50-L), M.Castillo (3), J.Cuas (1), J.Staumont (1), A.Garrett (1)"
41,2023-05-13,boxscore,KCR,@,MIL,L-wo,3,4,,2024-12-29 00:00:00,5,10.5,Williams,Hernández,,02:43:00,N,35766.0,0.17,--,,38,35,3,9,4,0,1,3,0,0,1,9,0.236,0.3,0.393,0.693,16,0,1,0,1,0,0,0.308,8,10,Adrian Houser,R,35,2023,8.2,150,93,29,20,"Z.Greinke (4-58), J.Taylor (0-BS), T.Clarke (2), A.Chapman (1), C.Hernández 
(1-L)"
42,2023-05-14,boxscore,KCR,@,MIL,L,6,9,,2024-12-30 00:00:00,5,11.5,Lauer,Lyles,,02:44:00,D,33188.0,0.16,---,,38,33,6,8,1,0,3,6,0,1,4,9,0.237,0.3,0.397,0.697,18,0,0,0,1,0,0,0.227,5,9,Colin Rea,R,34,2023,8.0,153,90,30,18,"J.Lyles (4-20-L), J.Cuas (1), J.Staumont (1), C.Hernández (0), A.Garrett 
(1), S.Barlow (2)"
43,2023-05-15,boxscore,KCR,@,SDP,L,0,4,,2024-12-31 00:00:00,5,11.5,Wacha,Keller,,02:36:00,N,43828.0,0.12,----,,31,29,0,2,0,0,0,0,1,0,1,13,0.233,0.297,0.39,0.687,2,0,1,0,0,0,0,0.125,4,9,Michael Wacha,R,85,2023,8.0,172,88,30,8,"B.Keller (4-39-L), M.Castillo (2), J.Staumont (0), J.Taylor (1)"
44,2023-05-16,boxscore,KCR,@,SDP,W,5,4,,13-31,5,11.5,Singer,Lugo,Barlow,02:30:00,N,36060.0,0.1,+,,38,34,5,8,2,0,0,5,1,0,3,10,0.233,0.297,0.388,0.685,10,0,1,0,0,0,0,0.333,6,11,Seth Lugo,R,28,2023,9.0,148,88,27,10,"B.Singer (4-47-W), A.Chapman (2-H), T.Clarke (2-H), S.Barlow (1-S)"
45,2023-05-17,boxscore,KCR,@,SDP,W,4,3,,14-31,5,10.5,Taylor,Darvish,Barlow,03:05:00,D,32416.0,0.12,++,,37,34,4,9,3,0,1,4,2,0,2,10,0.234,0.297,0.389,0.686,15,1,0,1,0,0,0,0.348,6,10,Yu Darvish,R,44,2023,9.0,174,101,29,20,"C.Hernández (2-56), M.Mayers (99), J.Taylor (1-W), J.Cuas (2-H), A.Chapman 
(0-H), T.Clarke (0-H), S.Barlow (0-S)"
46,2023-05-19,boxscore,KCR,@,CHW,L,0,2,,14-32,5,10.5,Kopech,Greinke,Graveman,02:06:00,N,20329.0,0.16,-,,27,27,0,1,0,0,0,0,0,0,0,10,0.23,0.293,0.383,0.676,1,1,0,0,0,0,0,0.059,0,9,Michael Kopech,R,90,2023,8.0,124,78,24,9,"Z.Greinke (5-55-L), J.Kowar (99)"
47,2023-05-20,boxscore,KCR,@,CHW,L,1,5,,14-33,5,11.5,Giolito,Lyles,,02:21:00,D,23984.0,0.12,--,,34,32,1,7,2,0,1,1,0,1,2,8,0.23,0.293,0.383,0.675,12,0,0,0,0,0,0,0.261,6,10,Lucas Giolito,R,59,2023,8.0,131,84,17,18,"J.Lyles (5-43-L), J.Cuas (2), J.Taylor (2), J.Staumont (4)"
48,2023-05-21,boxscore,KCR,@,CHW,L,2,5,,14-34,5,11.5,Lynn,Castillo,Kelly,02:26:00,D,23556.0,0.11,---,,34,31,2,4,0,0,1,2,0,0,3,10,0.228,0.291,0.38,0.671,7,0,0,0,0,0,0,0.15,5,9,Lance Lynn,R,60,2023,8.0,132,90,17,13,"C.Hernández (3-59), M.Castillo (5-L), T.Clarke (3), A.Garrett (6)"
49,2023-05-22,boxscore,KCR,,DET,L,5,8,10.0,14-35,5,11.5,Lange,Barlow,Cisnero,03:22:00,N,14229.0,0.1,----,,39,34,5,5,0,1,3,5,0,0,5,9,0.227,0.29,0.382,0.672,16,1,0,0,0,0,0,0.091,5,10,Michael Lorenzen,R,42,2023,10.0,211,122,27,19,"B.Singer (5-26), J.Taylor (1), A.Garrett (0), J.Cuas (1), T.Clarke (0), 
A.Chapman (4), S.Barlow (4-L), J.Staumont (1)"
50,2023-05-23,boxscore,KCR,,DET,W,4,1,,15-35,5,10.5,Cuas,Rodríguez,Chapman,02:30:00,N,13443.0,0.09,+,,39,35,4,11,1,0,0,4,2,0,3,10,0.228,0.292,0.381,0.672,12,0,0,0,1,1,1,0.423,11,11,Eduardo Rodríguez,L,46,2023,9.0,154,95,28,22,"M.Mayers (5-55), J.Cuas (0-W), J.Staumont (0-H), T.Clarke (0-H), A.Chapman 
(0-S)"
51,2023-05-24,boxscore,KCR,,DET,L,4,6,,15-36,5,11.5,Vest,Taylor,Lange,02:56:00,N,11898.0,0.1,-,,40,35,4,9,3,0,0,4,1,0,2,11,0.229,0.292,0.38,0.672,12,0,2,0,1,0,0,0.36,9,10,Matthew Boyd,L,58,2023,9.0,175,109,31,17,"Z.Greinke (4-59), J.Taylor (1-L), N.Wittgren (99), C.Hernández (2)"
52,2023-05-26,boxscore,KCR,,WSN,L,10,12,,15-37,5,11.5,Corbin,Lyles,Kuhl,03:12:00,N,15878.0,0.07,--,,44,39,10,13,3,0,2,9,2,0,5,9,0.231,0.295,0.384,0.679,22,1,0,0,0,0,0,0.393,7,12,Patrick Corbin,L,37,2023,9.0,209,130,30,19,"J.Lyles (5-34-L), J.Staumont (2), A.Garrett (3), J.Cuas (2), N.Wittgren (1)"
53,2023-05-27,boxscore,KCR,,WSN,L,2,4,,15-38,5,12.5,Thompson,Taylor,Finnegan,02:52:00,D,19130.0,0.06,---,,38,33,2,7,1,0,1,1,1,0,5,10,0.231,0.295,0.383,0.679,11,1,0,0,0,0,0,0.273,9,9,Josiah Gray,R,47,2023,9.0,160,96,24,15,"B.Singer (4-54), J.Taylor (2-BL), C.Hernández (2), T.Clarke (3), S.Barlow 
(4)"
54,2023-05-28,boxscore,KCR,,WSN,W-wo,3,2,,16-38,5,11.5,Barlow,Kuhl,,02:35:00,D,18319.0,0.04,+,,34,33,3,6,1,0,2,3,0,0,1,13,0.23,0.294,0.383,0.677,13,0,0,0,0,1,0,0.222,5,10,MacKenzie Gore,L,77,2023,9.0,163,103,25,23,"D.Lynch (99-53), J.Staumont (1), J.Cuas (1), A.Chapman (4), S.Barlow (0-W)"
55,2023-05-29,boxscore,KCR,@,STL,W,7,0,,17-38,5,11.5,Mayers,Wainwright,,02:47:00,D,45911.0,0.05,++,,48,42,7,16,2,1,2,7,2,0,3,12,0.234,0.297,0.389,0.686,26,0,2,1,0,0,0,0.5,14,11,Adam Wainwright,R,41,2023,9.0,117,77,20,13,"J.Staumont (0-55), M.Mayers (5-W), T.Clarke (1-H), A.Garrett (2)"
56,2023-05-30,boxscore,KCR,@,STL,L,1,2,,17-39,5,11.5,Mikolas,Hernández,Gallegos,02:19:00,N,38406.0,0.06,-,,33,31,1,5,1,0,0,1,1,0,1,11,0.232,0.296,0.385,0.681,6,0,1,0,0,0,0,0.25,5,10,Miles Mikolas,R,85,2023,8.0,132,88,20,16,"Z.Greinke (5-68), C.Hernández (2-L), J.Cuas (1), A.Chapman (1), N.Wittgren 
(3)"
57,2023-06-02,boxscore,KCR,,COL,L,2,7,,17-40,5,13.5,Suter,Hernández,Lawrence,02:41:00,N,23482.0,0.04,--,,34,31,2,6,0,0,2,2,0,1,3,5,0.232,0.296,0.385,0.681,12,0,0,0,0,0,0,0.167,5,11,Chase Anderson,R,57,2023,9.0,168,109,19,24,"J.Lyles (6-66), T.Clarke (3-H), J.Cuas (2-H), C.Hernández (2-BL), N.Wittgren 
(2)"
58,2023-06-03,boxscore,KCR,,COL,L,4,6,,17-41,5,13.5,Carasiti,Lynch,Lawrence,02:55:00,D,16492.0,0.03,---,,41,35,4,11,0,0,1,4,1,0,4,10,0.233,0.298,0.386,0.684,14,2,2,0,0,0,0,0.417,10,11,Austin Gomber,L,39,2023,9.0,160,99,20,16,"D.Lynch (5-45-L), J.Staumont (4), J.Kowar (14), S.Barlow (5)"
59,2023-06-04,boxscore,KCR,,COL,W,2,0,,18-41,5,12.5,Singer,Freeland,Barlow,02:31:00,D,13128.0,0.03,+,,27,27,2,4,1,0,1,2,0,1,0,2,0.232,0.296,0.385,0.68,8,0,0,0,0,0,0,0.125,1,11,Kyle Freeland,L,62,2023,9.0,142,102,29,24,"B.Singer (7-66-W), T.Clarke (1-H), A.Chapman (4-H), S.Barlow (0-S)"
60,2023-06-05,boxscore,KCR,@,MIA,L,6,9,,18-42,5,13,Garrett,Mayers,Floro,02:32:00,N,7232.0,0.04,-,,38,34,6,9,2,1,1,6,3,0,3,11,0.233,0.296,0.386,0.682,16,1,0,0,1,0,0,0.348,5,9,Braxton Garrett,L,45,2023,8.0,132,94,20,11,"C.Hernández (2-59), M.Mayers (6-L), J.Staumont (1), N.Wittgren (2)"
61,2023-06-06,boxscore,KCR,@,MIA,L,1,6,,18-43,5,13,Luzardo,Greinke,,02:14:00,N,7342.0,0.04,--,,30,30,1,5,1,0,0,0,0,0,0,11,0.232,0.295,0.383,0.678,6,2,0,0,0,0,0,0.263,2,9,Jesús Luzardo,L,77,2023,8.0,140,82,23,10,"Z.Greinke (6-38-L), J.Kowar (2), J.Cuas (3), N.Wittgren (0)"
62,2023-06-07,boxscore,KCR,@,MIA,L,1,6,,18-44,5,13,Cabrera,Lyles,,02:03:00,N,7673.0,0.04,---,,31,27,1,3,1,0,0,1,0,1,3,10,0.23,0.294,0.38,0.674,4,2,1,0,0,0,0,0.176,3,10,Edward Cabrera,R,61,2023,8.0,102,68,21,7,"J.Lyles (4-46-L), J.Cuas (0)"
63,2023-06-09,boxscore,KCR,@,BAL,L,2,3,,18-45,5,13.5,Wells,Lynch,Bautista,02:29:00,N,18076.0,0.03,----,,34,32,2,7,0,1,0,1,1,0,1,7,0.23,0.293,0.379,0.671,9,1,0,0,1,0,0,0.269,5,11,Tyler Wells,R,59,2023,8.0,122,82,21,25,"D.Lynch (5-47-L), C.Hernández (3), A.Chapman (4)"
64,2023-06-10,boxscore,KCR,@,BAL,L,1,6,,18-46,5,14.5,Irvin,Singer,,02:51:00,D,34136.0,0.03,-----,,37,34,1,8,2,0,0,1,0,1,3,8,0.23,0.293,0.377,0.67,10,0,0,0,0,0,0,0.308,9,9,Cole Irvin,L,57,2023,8.0,165,104,27,21,"B.Singer (5-36-L), A.Cox (36), T.Clarke (5), S.Barlow (5), N.Wittgren (3)"
65,2023-06-11,boxscore,KCR,@,BAL,L,3,11,,18-47,5,14.5,Gibson,Mayers,,02:36:00,D,23255.0,0.01,------,,35,35,3,8,2,1,1,3,0,1,0,10,0.23,0.292,0.378,0.67,15,0,0,0,0,1,0,0.292,5,12,Kyle Gibson,R,51,2023,8.0,161,102,21,10,"C.Hernández (1-34), M.Mayers (5-L), J.Kowar (4), N.Wittgren (0)"
66,2023-06-12,boxscore,KCR,,CIN,L,4,5,10.0,18-48,5,15,Farmer,Hernández,Karcher,03:27:00,N,20500.0,0.02,-------,,43,36,4,8,2,0,1,4,3,2,6,9,0.23,0.292,0.378,0.67,13,0,0,0,1,0,0,0.259,10,10,Luke Weaver,R,41,2023,10.0,177,116,29,20,"Z.Greinke (5-47), J.Cuas (4-BS), T.Clarke (1), A.Chapman (2), S.Barlow (1), 
C.Hernández (0-L)"
67,2023-06-13,boxscore,KCR,,CIN,L,4,5,,18-49,5,16,Williamson,Lyles,Díaz,02:30:00,N,16931.0,0.01,--------,,36,32,4,8,2,0,1,4,0,1,2,5,0.23,0.293,0.378,0.671,13,2,1,0,1,1,0,0.259,5,10,Brandon Williamson,L,40,2023,9.0,137,75,29,8,"J.Lyles (5-43-L), J.Kowar (1), A.Cox (2)"
68,2023-06-14,boxscore,KCR,,CIN,L,4,7,,18-50,5,17,Lively,Lynch,Díaz,02:40:00,N,13731.0,0.01,---------,,45,41,4,15,2,2,0,3,0,0,2,6,0.233,0.295,0.381,0.676,21,0,2,0,0,0,0,0.429,14,10,Ben Lively,R,45,2023,9.0,127,78,25,16,"D.Lynch (4-36-L), N.Wittgren (2), J.Cuas (1)"
69,2023-06-16,boxscore,KCR,,LAA,L,0,3,,18-51,5,16.5,Sandoval,Singer,Bachman,02:41:00,N,19834.0,0.01,----------,,34,29,0,4,0,0,0,0,0,0,4,8,0.231,0.295,0.378,0.672,4,2,1,0,0,0,0,0.19,7,10,Patrick Sandoval,L,71,2023,9.0,156,97,21,21,"B.Singer (5-47-L), C.Hernández (3), J.Cuas (1), A.Cox (2)"
70,2023-06-17,boxscore,KCR,,LAA,W-wo,10,9,,19-51,5,16.5,Chapman,Devenski,,03:13:00,D,21056.0,0.0,+,,44,35,10,11,2,0,1,10,2,0,7,7,0.233,0.297,0.379,0.676,16,0,1,1,0,0,0,0.37,9,10,Griffin Canning,R,61,2023,9.0,162,99,21,20,"M.Mayers (5-27), J.Kowar (3), T.Clarke (4), S.Barlow (4), A.Chapman (4-W)"
71,2023-06-18,boxscore,KCR,,LAA,L,2,5,,19-52,5,16.5,Anderson,Greinke,Estévez,02:31:00,D,24385.0,0.0,-,,34,31,2,8,1,0,0,2,1,0,2,8,0.233,0.297,0.378,0.675,9,2,0,1,0,0,0,0.348,5,12,Tyler Anderson,L,52,2023,9.0,136,80,18,9,"Z.Greinke (5-38-L), C.Hernández (1), A.Cox (1), N.Wittgren (3), B.Kriske 
(99)"
72,2023-06-19,boxscore,KCR,@,DET,L,4,6,,19-53,5,16.5,Alexander,Clarke,Lange,02:20:00,N,18438.0,0.01,--,,35,33,4,7,1,0,2,3,1,0,2,12,0.233,0.297,0.378,0.675,14,1,0,0,0,0,0,0.263,4,11,Reese Olson,R,53,2023,8.0,138,88,14,14,"J.Lyles (5-50), T.Clarke (1-BL), J.Cuas (2)"
73,2023-06-20,boxscore,KCR,@,DET,W,1,0,,20-53,5,15.5,Lynch,Lorenzen,Barlow,02:11:00,N,18409.0,0.01,+,,36,31,1,5,1,0,0,1,0,0,4,10,0.232,0.296,0.376,0.672,6,1,1,0,0,1,0,0.238,8,9,Michael Lorenzen,R,62,2023,9.0,118,67,16,14,"D.Lynch (5-75-W), A.Chapman (2-H), S.Barlow (2-S)"
74,2023-06-21,boxscore,KCR,@,DET,L,4,9,,20-54,5,16.5,Boyd,Singer,,02:32:00,D,20195.0,0.0,-,,37,37,4,11,5,0,0,4,1,0,0,11,0.233,0.296,0.377,0.673,16,1,0,0,0,0,0,0.423,6,11,Matthew Boyd,L,59,2023,8.0,128,88,22,14,"B.Singer (4-44-L), J.Kowar (3)"
75,2023-06-22,boxscore,KCR,@,TBR,W,6,5,,21-54,5,16.5,Chapman,Fairbanks,Barlow,03:01:00,N,10436.0,0.0,+,,41,37,6,9,0,1,1,6,7,0,4,8,0.233,0.297,0.377,0.673,14,0,0,0,0,1,0,0.286,8,11,Shane McClanahan,L,46,2023,9.0,161,105,20,27,"J.Cuas (2-42), A.Cox (3), C.Hernández (3), T.Clarke (2-BS), N.Wittgren (3), 
A.Chapman (1-W), S.Barlow (1-S)"
76,2023-06-23,boxscore,KCR,@,TBR,L,3,11,,21-55,5,17.5,Eflin,Greinke,,02:45:00,N,16189.0,0.0,-,,39,36,3,11,1,0,2,3,0,1,3,12,0.234,0.298,0.379,0.676,18,1,0,0,0,1,0,0.409,9,12,Zach Eflin,R,51,2023,8.0,149,92,23,15,"Z.Greinke (4-20-L), J.Cuas (0), B.Kriske (4), J.Kowar (1)"
77,2023-06-24,boxscore,KCR,@,TBR,W,9,4,,22-55,5,16.5,Lyles,Chirinos,,02:18:00,D,20884.0,0.0,+,,40,36,9,11,3,0,3,9,0,0,2,8,0.235,0.298,0.382,0.68,23,0,1,0,1,0,0,0.308,4,10,Yonny Chirinos,R,19,2023,9.0,110,74,22,10,"J.Lyles (4-41-W), C.Hernández (1), N.Wittgren (1)"
78,2023-06-25,boxscore,KCR,@,TBR,L,1,3,,22-56,5,17.5,Poche,Clarke,Fairbanks,02:43:00,D,18442.0,0.01,-,,34,30,1,4,0,0,0,1,3,0,3,17,0.234,0.298,0.379,0.677,4,0,1,0,0,0,0,0.308,6,10,Tyler Glasnow,R,66,2023,8.0,126,80,19,14,"D.Lynch (4-57), T.Clarke (2-L), A.Chapman (2)"
79,2023-06-27,boxscore,KCR,,CLE,L,1,2,,22-57,5,17,Stephan,Barlow,Clase,02:26:00,N,15718.0,0.01,--,,31,29,1,2,1,0,0,0,1,2,1,7,0.232,0.296,0.376,0.672,3,0,1,0,0,1,0,0.091,3,11,Gavin Williams,R,80,2023,9.0,151,99,24,18,"B.Singer (5-65), C.Hernández (2), A.Chapman (1), S.Barlow (4-BL)"
80,2023-06-28,boxscore,KCR,,CLE,L,1,14,,22-58,5,17.5,Sandlin,Cox,,02:47:00,N,11978.0,0.0,---,,36,32,1,5,1,0,0,1,0,0,3,12,0.231,0.295,0.374,0.669,6,0,1,0,0,0,0,0.25,8,12,Logan Allen,L,58,2023,9.0,175,102,36,11,"A.Cox (5-35-L), B.Kriske (4), J.McArthur (99), N.Wittgren (3), J.Cuas (4), 
M.Duffy (99)"
81,2023-06-29,boxscore,KCR,,CLE,W-wo,4,3,10.0,23-58,5,16.5,Chapman,Clase,,02:47:00,D,12414.0,0.0,+,,36,32,4,6,3,0,0,4,1,1,2,11,0.23,0.295,0.373,0.668,9,0,1,0,1,0,0,0.273,5,14,Shane Bieber,R,75,2023,10.0,148,93,22,8,"Z.Greinke (5-40), C.Hernández (1), T.Clarke (3), S.Barlow (1), A.Chapman 
(1-W)"
82,2023-06-30,boxscore,KCR,,LAD,L,3,9,,23-59,5,17.5,Miller,Marsh,,02:57:00,N,22006.0,0.0,-,,39,37,3,9,1,0,0,3,3,0,1,9,0.231,0.294,0.372,0.666,10,0,1,0,0,0,0,0.321,9,10,Bobby Miller,R,50,2023,9.0,189,106,27,15,"A.Marsh (99-31-L), A.Garrett (31), J.Cuas (1), N.Wittgren (1), B.Kriske (1)"
83,2023-07-01,boxscore,KCR,,LAD,W,6,4,,24-59,5,17.5,Lynch,Urías,Barlow,02:44:00,N,21004.0,0.0,+,,34,27,6,7,1,0,0,6,2,2,3,6,0.231,0.295,0.371,0.666,8,0,1,0,3,1,0,0.292,4,11,Julio Urías,L,27,2023,9.0,160,97,24,14,"D.Lynch (5-46-W), C.Hernández (1-H), T.Clarke (1-H), S.Barlow (1-S)"
84,2023-07-02,boxscore,KCR,,LAD,W,9,1,,25-59,5,16.5,Singer,Gonsolin,,02:40:00,D,19058.0,0.0,++,,47,37,9,15,3,0,0,9,0,0,5,7,0.233,0.298,0.372,0.67,18,0,2,2,1,1,0,0.484,14,11,Tony Gonsolin,R,33,2023,9.0,139,90,25,21,"B.Singer (4-66-W), A.Garrett (1), C.Snider (99)"
85,2023-07-03,boxscore,KCR,@,MIN,L,4,8,,25-60,5,17.5,Headrick,Clarke,,02:44:00,N,28218.0,0.0,-,,39,36,4,9,2,0,2,4,2,0,3,13,0.233,0.298,0.374,0.671,17,0,0,0,0,0,0,0.333,8,9,Joe Ryan,R,60,2023,8.0,140,89,24,15,"A.Cox (4-40), J.Cuas (2), C.Snider (0), T.Clarke (1-L), N.Wittgren (2)"
86,2023-07-04,boxscore,KCR,@,MIN,L,3,9,,25-61,5,18.5,Maeda,Greinke,,02:20:00,D,25033.0,0.0,--,,31,29,3,5,0,0,1,3,0,0,1,9,0.233,0.297,0.373,0.669,8,3,0,0,1,1,0,0.2,1,9,Kenta Maeda,R,73,2023,8.0,129,80,25,11,"Z.Greinke (4-33-L), N.Wittgren (0), J.Heasley (59)"
87,2023-07-05,boxscore,KCR,@,MIN,L,0,5,,25-62,5,19.5,López,Marsh,,02:17:00,N,19692.0,0.0,---,,30,30,0,4,2,0,0,0,0,0,0,12,0.232,0.295,0.371,0.666,6,0,0,0,0,0,0,0.222,3,9,Pablo López,R,91,2023,8.0,151,95,30,20,"A.Marsh (4-53-L), A.Garrett (2), T.Clarke (1), D.Coleman (85)"
