Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
31,2024-05-02,boxscore,BAL,,NYY,W,7,2,,20-11,1,up 1.0,Akin,Rodón,,0 days 02:39:00,D,27299.0,1.38,+,,35,31,7,8,1,1,3,7,0,0,0,9,0.25,0.309,0.446,0.754,20,1,3,0,1,0,0,0.25,4,10,Carlos Rodón,L,26,2024,9.0,149.0,94.0,35.0,19.0,"K.Bradish (99-55), K.Akin (1-W), D.Coulombe (2), J.Webb (1), C.Pérez (2)"
32,2024-05-03,boxscore,BAL,@,CIN,W,3,0,,21-11,1,up 1.0,Irvin,Pagán,Kimbrel,0 days 02:34:00,N,25861.0,1.19,++,,40,35,3,9,2,0,1,3,2,0,5,8,0.25,0.31,0.444,0.754,14,0,0,0,0,0,0,0.308,10,10,Hunter Greene,R,60,2024,9.0,106.0,73.0,24.0,12.0,"C.Irvin (5-73-W), Y.Cano (3-H), D.Coulombe (0-H), C.Kimbrel (4-S)"
33,2024-05-04,boxscore,BAL,@,CIN,W,2,1,,22-11,1,up 1.0,Means,Abbott,Cano,0 days 02:22:00,N,33202.0,1.2,+++,,35,34,2,7,1,0,2,2,0,0,1,13,0.249,0.308,0.443,0.751,14,0,0,0,0,0,0,0.263,6,10,Andrew Abbott,L,53,2024,9.0,126.0,81.0,20.0,18.0,"J.Means (99-79-W), C.Pérez (1-H), C.Kimbrel (0-H), Y.Cano (0-S)"
34,2024-05-05,boxscore,BAL,@,CIN,W,11,1,,23-11,1,up 1.0,Kremer,Lodolo,,0 days 02:37:00,D,31514.0,1.2,++++,,41,35,11,11,4,0,3,11,0,2,5,10,0.251,0.311,0.451,0.762,24,0,1,0,0,0,0,0.364,3,9,Nick Lodolo,L,47,2024,9.0,137.0,80.0,25.0,15.0,"D.Kremer (4-75-W), A.Suárez (6), M.Baumann (3)"
35,2024-05-07,boxscore,BAL,@,WSN,L,0,3,,23-12,1,Tied,Williams,Burnes,Finnegan,0 days 02:19:00,N,29542.0,1.2,-,,31,31,0,3,0,0,0,0,1,0,0,12,0.247,0.306,0.441,0.747,3,0,0,0,0,1,0,0.158,4,11,Trevor Williams,R,71,2024,8.0,130.0,80.0,18.0,19.0,"C.Burnes (5-54-L), J.Webb (4), K.Akin (4)"
36,2024-05-08,boxscore,BAL,@,WSN,W,7,6,12.0,24-12,1,Tied,Suárez,Weems,Webb,0 days 03:35:00,N,34078.0,1.17,+,,45,40,7,10,2,0,3,6,0,1,2,11,0.247,0.306,0.444,0.75,21,2,1,1,1,0,0,0.259,5,14,Mitchell Parker,L,53,2024,12.0,189.0,118.0,30.0,21.0,"K.Bradish (5-62), D.Coulombe (4-H), Y.Cano (3-H), C.Pérez (3-H), C.Kimbrel 
(3-H), K.Akin (0-BS), A.Suárez (2-W), J.Webb (0-S)"
37,2024-05-10,boxscore,BAL,,ARI,W,4,2,,25-12,1,up 0.5,Irvin,Pfaadt,Cano,0 days 02:34:00,N,27703.0,1.2,++,,35,31,4,7,2,0,0,4,0,0,4,5,0.246,0.306,0.44,0.746,9,0,0,0,0,0,1,0.269,7,10,Brandon Pfaadt,R,48,2024,9.0,148.0,92.0,27.0,15.0,"C.Irvin (6-56-W), A.Suárez (1-H), C.Kimbrel (1-H), J.Webb (1-H), C.Pérez 
(1-H), Y.Cano (1-S)"
38,2024-05-11,boxscore,BAL,,ARI,W-wo,5,4,11.0,26-12,1,up 1.5,Kimbrel,Jarvis,,0 days 03:11:00,D,27882.0,1.15,+++,,43,40,5,13,3,1,2,5,1,0,3,6,0.249,0.308,0.445,0.753,24,3,0,0,0,0,2,0.344,10,12,Ryne Nelson,R,35,2024,11.0,173.0,113.0,24.0,15.0,"J.Means (6-39), M.Baumann (5), K.Akin (2), Y.Cano (0), D.Coulombe (2), 
C.Kimbrel (0-W)"
39,2024-05-12,boxscore,BAL,,ARI,L,2,9,,26-13,1,up 0.5,Gallen,Kremer,,0 days 02:43:00,D,31448.0,1.16,-,,34,30,2,4,2,0,1,2,0,0,4,5,0.246,0.306,0.442,0.748,9,1,0,0,0,1,0,0.125,5,9,Zac Gallen,R,58,2024,9.0,159.0,97.0,29.0,13.0,"D.Kremer (6-49-L), C.Pérez (1), A.Suárez (1)"
40,2024-05-13,boxscore,BAL,,TOR,L,2,3,10.0,26-14,1,Tied,Romano,Webb,,0 days 02:42:00,N,24358.0,1.24,--,,35,33,2,3,0,0,2,2,0,0,2,8,0.243,0.302,0.438,0.74,9,0,0,0,0,0,0,0.043,4,9,José Berríos,R,66,2024,10.0,151.0,97.0,26.0,10.0,"C.Burnes (5-56), C.Kimbrel (1-H), Y.Cano (1-BS), D.Coulombe (1), J.Webb 
(2-L), K.Akin (1)"
41,2024-05-15,boxscore,BAL,,TOR,W-wo,3,2,,27-14,2,0.5,Coulombe,Romano,,0 days 03:05:00,D,29578.0,1.27,+,,38,34,3,11,3,0,2,3,0,0,3,12,0.245,0.304,0.442,0.746,20,0,0,1,0,0,2,0.45,11,13,Yusei Kikuchi,L,55,2024,9.0,169.0,100.0,33.0,11.0,"K.Bradish (6-47), J.Webb (1), C.Pérez (2), M.Baumann (3), D.Coulombe (1-W)"
42,2024-05-17,boxscore,BAL,,SEA,W,9,2,,28-14,2,1,Means,Miller,,0 days 02:31:00,N,38882.0,1.22,++,,37,34,9,10,3,2,1,7,0,0,2,2,0.246,0.305,0.445,0.75,20,0,0,0,1,0,0,0.281,4,10,Bryce Miller,R,38,2024,9.0,137.0,90.0,27.0,13.0,"J.Means (5-56-W), J.Webb (1-H), Y.Cano (3-H), M.Baumann (1), K.Akin (3)"
43,2024-05-18,boxscore,BAL,,SEA,L,3,4,,28-15,2,2,Stanek,Cano,Muñoz,0 days 02:45:00,D,19286.0,1.18,-,,38,31,3,6,1,1,1,3,1,0,6,6,0.245,0.305,0.444,0.749,12,1,0,0,1,0,0,0.2,8,10,Luis Castillo,R,54,2024,9.0,144.0,89.0,16.0,17.0,"G.Rodriguez (18-74), D.Coulombe (2-H), A.Suárez (5-BS), Y.Cano (0-L), 
C.Pérez (2)"
44,2024-05-19,boxscore,BAL,,SEA,W,6,3,,29-15,2,2,Burnes,Kirby,Kimbrel,0 days 02:27:00,D,30494.0,1.18,+,,36,36,6,12,2,0,2,6,3,0,0,5,0.247,0.306,0.446,0.752,20,1,0,0,0,0,0,0.345,6,9,George Kirby,R,37,2024,9.0,132.0,84.0,21.0,21.0,"C.Burnes (5-68-W), J.Webb (1), C.Irvin (8-H), C.Kimbrel (5-S)"
45,2024-05-20,boxscore,BAL,@,STL,L,3,6,,29-16,2,2,Gray,Kremer,Helsley,0 days 02:49:00,N,35598.0,1.13,-,,35,31,3,3,0,0,1,3,1,0,4,7,0.244,0.303,0.441,0.745,6,1,0,0,0,1,0,0.087,5,10,Sonny Gray,R,59,2024,8.0,161.0,97.0,32.0,11.0,"D.Kremer (7-29-L), A.Suárez (1), C.Pérez (1), K.Akin (2)"
46,2024-05-21,boxscore,BAL,@,STL,L,1,3,,29-17,2,2,Lynn,Webb,Helsley,0 days 02:08:00,D,32582.0,1.16,--,,32,30,1,3,2,0,0,1,0,0,1,8,0.241,0.301,0.436,0.737,5,1,1,0,0,1,0,0.136,4,9,Lance Lynn,R,71,2024,8.0,122.0,80.0,21.0,19.0,"K.Bradish (5-60), J.Webb (1-L), K.Akin (0)"
47,2024-05-22,boxscore,BAL,@,STL,L,4,5,,29-18,2,3,King,Irvin,Fernandez,0 days 02:32:00,D,33324.0,1.22,---,,37,34,4,8,0,0,0,4,0,0,2,5,0.241,0.3,0.432,0.732,8,0,0,0,1,0,0,0.267,6,11,Kyle Gibson,R,49,2024,8.0,129.0,88.0,21.0,10.0,"J.Means (4-56), C.Irvin (2-L), A.Suárez (1), N.Vespi (99)"
48,2024-05-23,boxscore,BAL,@,CHW,W,8,6,,30-18,2,3,Rodriguez,Clevinger,Kimbrel,0 days 03:09:00,N,15843.0,1.16,+,,44,38,8,13,2,0,2,8,4,1,6,9,0.243,0.303,0.435,0.738,21,1,0,0,0,0,0,0.407,9,11,Mike Clevinger,R,32,2024,9.0,171.0,110.0,31.0,23.0,"G.Rodriguez (4-55-W), D.Coulombe (4), J.Webb (1), J.Heasley (40), Y.Cano 
(4-H), C.Kimbrel (3-S)"
49,2024-05-24,boxscore,BAL,@,CHW,W,6,4,,31-18,2,3,Cano,Brebbia,Kimbrel,0 days 02:57:00,N,18831.0,1.15,++,,38,35,6,8,4,0,1,6,0,1,3,5,0.243,0.303,0.435,0.738,15,0,0,0,0,1,0,0.241,5,12,Chris Flexen,R,38,2024,9.0,128.0,91.0,16.0,17.0,"C.Burnes (4-50), Y.Cano (0-BW), D.Coulombe (0-H), C.Kimbrel (0-S)"
50,2024-05-25,boxscore,BAL,@,CHW,W,5,3,,32-18,2,3,Tate,Kopech,Pérez,0 days 02:51:00,D,22283.0,1.12,+++,,40,35,5,8,0,0,3,5,0,0,5,9,0.243,0.303,0.436,0.739,17,0,0,0,0,0,0,0.217,8,12,Erick Fedde,R,70,2024,9.0,153.0,98.0,21.0,22.0,"A.Suárez (2-59), K.Akin (3), D.Tate (26-W), C.Pérez (4-S)"
51,2024-05-26,boxscore,BAL,@,CHW,W,4,1,,33-18,2,2,Bradish,Crochet,Kimbrel,0 days 02:31:00,D,14992.0,1.11,++++,,36,32,4,6,2,0,2,4,2,0,3,16,0.242,0.302,0.436,0.738,14,0,0,0,1,0,0,0.267,5,10,Garrett Crochet,L,68,2024,9.0,135.0,81.0,26.0,15.0,"K.Bradish (4-84-W), D.Coulombe (1-H), Y.Cano (1-H), C.Kimbrel (1-S)"
52,2024-05-27,boxscore,BAL,,BOS,W,11,3,,34-18,2,1.5,Irvin,Criswell,,0 days 02:31:00,D,40951.0,1.19,+++++,,40,36,11,14,6,1,0,11,0,0,2,4,0.245,0.304,0.439,0.744,22,0,0,0,2,0,0,0.412,5,10,Cooper Criswell,R,21,2024,9.0,168.0,106.0,28.0,13.0,"C.Irvin (4-62-W), J.Webb (3), T.Vieira (7), C.Pérez (1), D.Tate (1)"
53,2024-05-28,boxscore,BAL,,BOS,L,3,8,,34-19,2,1.5,Bello,Rodriguez,,0 days 02:44:00,N,17970.0,1.19,-,,40,35,3,8,1,0,0,3,0,0,3,13,0.244,0.305,0.436,0.74,9,0,2,0,0,0,0,0.364,10,11,Brayan Bello,R,50,2024,9.0,143.0,98.0,25.0,21.0,"G.Rodriguez (4-51-L), C.Pérez (0), Y.Cano (1), K.Akin (2)"
54,2024-05-29,boxscore,BAL,,BOS,W,6,1,,35-19,2,1.5,Burnes,Crawford,,0 days 02:26:00,N,18857.0,1.27,+,,33,29,6,6,0,0,2,6,0,1,2,7,0.244,0.305,0.435,0.74,12,0,2,0,0,0,0,0.2,3,9,Kutter Crawford,R,47,2024,9.0,137.0,88.0,17.0,20.0,"C.Burnes (4-71-W), D.Coulombe (2), D.Tate (1)"
55,2024-05-31,boxscore,BAL,,TBR,W,3,1,,36-19,2,2,Pérez,Lovelady,Kimbrel,0 days 02:55:00,N,27364.0,1.19,++,,38,35,3,11,2,0,0,3,0,0,3,6,0.245,0.306,0.434,0.74,13,0,0,0,0,0,1,0.379,11,10,Aaron Civale,R,54,2024,9.0,166.0,98.0,29.0,15.0,"A.Suárez (5-58), C.Pérez (2-W), Y.Cano (2-H), D.Coulombe (1-H), J.Webb 
(3-H), C.Kimbrel (4-S)"
56,2024-06-01,boxscore,BAL,,TBR,W,9,5,,37-19,2,2,Webb,Bradley,,0 days 02:47:00,D,36958.0,1.11,+++,,37,33,9,10,1,0,4,9,0,0,3,7,0.246,0.307,0.439,0.745,23,0,0,0,1,0,0,0.261,4,10,Taj Bradley,R,6,2024,9.0,164.0,98.0,32.0,15.0,"K.Bradish (5-27), J.Webb (0-W), D.Tate (2), C.Pérez (0-H), Y.Cano (0), 
K.Akin (3)"
57,2024-06-02,boxscore,BAL,,TBR,L,3,4,,37-20,2,3,Armstrong,Tate,Fairbanks,0 days 02:44:00,D,32463.0,1.09,-,,43,40,3,15,1,0,1,3,1,0,2,4,0.249,0.309,0.439,0.748,19,2,1,0,0,0,0,0.4,13,12,Zack Littell,R,39,2024,9.0,132.0,89.0,19.0,7.0,"C.Irvin (5-49), D.Tate (0-BL), D.Coulombe (1)"
58,2024-06-03,boxscore,BAL,@,TOR,W,7,2,,38-20,2,2.5,Rodriguez,Gausman,,0 days 02:30:00,N,23842.0,1.09,+,,39,38,7,10,2,0,4,7,2,0,1,6,0.249,0.309,0.443,0.752,24,0,0,0,0,1,0,0.214,5,10,Kevin Gausman,R,39,2024,9.0,113.0,84.0,23.0,12.0,"G.Rodriguez (5-58-W), Y.Cano (1-H), K.Akin (1)"
59,2024-06-04,boxscore,BAL,@,TOR,W,10,1,,39-20,2,2.5,Burnes,Cabrera,,0 days 02:39:00,N,28816.0,1.13,++,,41,35,10,9,3,0,3,10,0,0,4,8,0.249,0.31,0.446,0.755,21,1,2,0,0,0,0,0.25,4,10,Trevor Richards,R,60,2024,9.0,118.0,82.0,24.0,6.0,"C.Burnes (5-69-W), J.Webb (2), N.Vespi (12)"
60,2024-06-05,boxscore,BAL,@,TOR,L-wo,2,3,,39-21,2,3.5,García,Kimbrel,,0 days 02:32:00,N,27929.0,1.07,-,,35,31,2,6,1,0,1,2,1,1,4,5,0.248,0.309,0.444,0.753,10,1,0,0,0,0,0,0.2,6,10,José Berríos,R,51,2024,8.1,131.0,89.0,22.0,14.0,"A.Suárez (4-52), J.Webb (0), D.Coulombe (2), Y.Cano (1), C.Kimbrel (4-L)"
61,2024-06-06,boxscore,BAL,@,TOR,L,5,6,,39-22,2,4.5,Kikuchi,Povich,García,0 days 02:26:00,D,39215.0,1.03,--,,35,32,5,6,1,0,3,5,0,0,2,10,0.247,0.308,0.445,0.753,16,1,1,0,0,0,0,0.158,3,11,Yusei Kikuchi,L,65,2024,8.0,140.0,86.0,20.0,13.0,"C.Povich (99-32-L), D.Tate (3), K.Akin (2)"
62,2024-06-07,boxscore,BAL,@,TBR,W,6,3,,40-22,2,3.5,Irvin,Civale,Kimbrel,0 days 02:35:00,N,17882.0,1.06,+,,38,36,6,9,2,0,3,6,0,0,1,13,0.247,0.308,0.447,0.755,20,0,1,0,0,0,0,0.3,5,9,Aaron Civale,R,44,2024,9.0,142.0,90.0,18.0,16.0,"C.Irvin (4-49-W), J.Webb (1-H), Y.Cano (1-H), C.Kimbrel (1-S)"
63,2024-06-08,boxscore,BAL,@,TBR,W,5,0,,41-22,2,2.5,Bradish,Bradley,,0 days 02:48:00,D,20485.0,1.05,++,,42,36,5,9,2,1,2,5,2,0,6,11,0.247,0.309,0.448,0.757,19,0,0,0,0,0,0,0.304,10,12,Taj Bradley,R,63,2024,9.0,129.0,88.0,28.0,18.0,"K.Bradish (6-79-W), D.Coulombe (2-H), C.Pérez (6)"
64,2024-06-09,boxscore,BAL,@,TBR,W,9,2,,42-22,2,2.5,Rodriguez,Littell,,0 days 02:54:00,D,20386.0,1.03,+++,,43,40,9,13,2,3,2,9,1,0,3,4,0.249,0.31,0.452,0.762,27,0,0,0,0,0,0,0.324,7,9,Zack Littell,R,48,2024,9.0,172.0,112.0,31.0,24.0,"G.Rodriguez (5-62-W), D.Tate (2-H), C.Pérez (0-H), K.Akin (2)"
65,2024-06-10,boxscore,BAL,@,TBR,W,5,2,,43-22,2,2.5,Burnes,Pepiot,Kimbrel,0 days 02:28:00,N,14686.0,1.0,++++,,38,37,5,11,2,0,2,5,1,0,1,14,0.25,0.31,0.453,0.763,19,1,0,0,0,0,0,0.429,6,9,Ryan Pepiot,R,47,2024,9.0,134.0,77.0,20.0,17.0,"C.Burnes (5-68-W), Y.Cano (2-H), C.Kimbrel (2-S)"
66,2024-06-11,boxscore,BAL,,ATL,W,4,0,,44-22,2,2.5,Suárez,Fried,,0 days 02:27:00,N,24048.0,0.88,+++++,,32,30,4,6,0,0,1,4,0,0,2,7,0.249,0.309,0.451,0.761,9,0,0,0,0,0,0,0.227,4,10,Max Fried,L,40,2024,9.0,165.0,101.0,26.0,22.0,"A.Suárez (5-61-W), J.Webb (3-H), Y.Cano (0-H), C.Pérez (1), D.Tate (1)"
67,2024-06-12,boxscore,BAL,,ATL,W,4,2,,45-22,2,2.5,Akin,Jiménez,Kimbrel,0 days 02:19:00,N,24122.0,0.83,++++++,,34,32,4,9,3,0,1,4,1,0,2,6,0.249,0.31,0.451,0.761,15,1,0,0,0,0,0,0.32,6,10,Spencer Schwellenbach,R,57,2024,9.0,134.0,95.0,26.0,20.0,"C.Povich (5-68), D.Tate (0-H), K.Akin (2-BW), C.Kimbrel (1-S)"
68,2024-06-13,boxscore,BAL,,ATL,L,3,6,,45-23,2,2.5,López,Irvin,Iglesias,0 days 02:43:00,D,33700.0,0.82,-,,36,33,3,6,1,0,1,3,1,0,2,9,0.248,0.309,0.449,0.758,10,0,1,0,0,0,0,0.217,6,10,Reynaldo López,R,75,2024,9.0,158.0,114.0,25.0,15.0,"C.Irvin (5-44-L), B.Baker (99), J.Webb (1), C.Pérez (1)"
69,2024-06-14,boxscore,BAL,,PHI,L,3,5,11.0,45-24,2,3.5,Kerkering,Webb,Domínguez,0 days 02:59:00,N,43987.0,0.92,--,,44,40,3,8,3,0,1,2,0,0,3,11,0.248,0.308,0.448,0.756,14,1,1,0,0,0,0,0.25,10,12,Ranger Suárez,L,62,2024,11.0,145.0,93.0,23.0,19.0,"K.Bradish (5-56), K.Akin (1), C.Kimbrel (1), Y.Cano (2), C.Pérez (0), J.Webb 
(0-L)"
70,2024-06-15,boxscore,BAL,,PHI,W,6,2,,46-24,2,2.5,Rodriguez,Walker,,0 days 02:23:00,D,44555.0,0.88,+,,38,33,6,11,1,0,2,6,0,0,3,7,0.249,0.309,0.449,0.758,18,0,0,0,2,0,0,0.346,8,11,Taijuan Walker,R,47,2024,9.0,126.0,90.0,24.0,18.0,"G.Rodriguez (5-60-W), B.Baker (1-H), C.Kimbrel (0)"
71,2024-06-16,boxscore,BAL,,PHI,W,8,3,,47-24,2,1.5,Burnes,Wheeler,Cano,0 days 02:50:00,D,44525.0,0.92,++,,39,35,8,10,0,0,4,8,1,0,3,11,0.249,0.31,0.451,0.761,22,0,1,0,0,1,0,0.3,7,10,Zack Wheeler,R,15,2024,9.0,145.0,96.0,23.0,20.0,"C.Burnes (5-55-W), C.Pérez (1), N.Vespi (11), J.Webb (1), Y.Cano (1-S)"
72,2024-06-18,boxscore,BAL,@,NYY,L,2,4,,47-25,2,2.5,Cortés,Suárez,,0 days 02:53:00,N,47429.0,1.43,-,,35,34,2,8,0,0,1,2,1,0,1,8,0.249,0.309,0.45,0.759,11,0,0,0,0,0,0,0.28,6,11,Nestor Cortes,L,68,2024,8.0,145.0,77.0,19.0,11.0,"A.Suárez (6-35-L), K.Akin (3), D.Tate (5), N.Vespi (1)"
73,2024-06-19,boxscore,BAL,@,NYY,W,7,6,10.0,48-25,2,1.5,Kimbrel,Holmes,Tate,0 days 03:40:00,N,47155.0,1.43,+,,46,41,7,11,5,0,1,6,4,0,3,9,0.249,0.31,0.45,0.76,19,0,2,0,0,0,0,0.323,10,10,Gerrit Cole,R,52,2024,10.0,194.0,118.0,29.0,14.0,"C.Povich (6-54), J.Webb (2), C.Pérez (2-H), Y.Cano (2-H), B.Baker (3-H), 
C.Kimbrel (3-BW), D.Tate (0-S)"
74,2024-06-20,boxscore,BAL,@,NYY,W,17,5,,49-25,2,0.5,Baker,Gil,,0 days 03:00:00,D,45456.0,1.4,++,,58,48,17,20,7,0,3,17,1,0,7,7,0.253,0.314,0.456,0.769,36,0,2,0,1,0,0,0.436,14,12,Luis Gil,R,9,2024,9.0,142.0,93.0,25.0,11.0,"C.Irvin (6-34), B.Baker (0-W), K.Akin (1), N.Vespi (1)"
75,2024-06-21,boxscore,BAL,@,HOU,L,11,14,,49-26,2,0.5,Dubin,Rodriguez,Abreu,0 days 03:26:00,N,38596.0,0.91,-,,46,43,11,18,2,0,4,11,3,0,2,7,0.255,0.316,0.46,0.776,32,1,0,0,1,0,0,0.424,8,11,Jake Bloss,R,42,2024,8.0,156.0,103.0,23.0,21.0,"G.Rodriguez (5-27-L), J.Webb (1), D.Tate (1), N.Vespi (0)"
76,2024-06-22,boxscore,BAL,@,HOU,L,1,5,,49-27,2,1.5,Blanco,Burnes,,0 days 02:08:00,D,37107.0,0.9,--,,33,30,1,4,0,1,1,1,0,1,3,7,0.254,0.314,0.459,0.773,9,0,0,0,0,0,0,0.136,5,9,Ronel Blanco,R,66,2024,8.0,108.0,73.0,15.0,12.0,"C.Burnes (5-56-L), B.Baker (1)"
77,2024-06-23,boxscore,BAL,@,HOU,L,1,8,,49-28,2,1.5,Valdez,Suárez,,0 days 02:27:00,D,37014.0,0.95,---,,36,34,1,7,1,0,1,1,0,0,2,8,0.253,0.314,0.457,0.77,11,0,0,0,0,0,0,0.24,8,9,Framber Valdez,L,66,2024,8.0,131.0,91.0,21.0,11.0,"A.Suárez (4-27-L), D.Tate (1), K.Akin (2), N.Vespi (1)"
78,2024-06-24,boxscore,BAL,,CLE,L,2,3,,49-29,2,2,Bibee,Povich,Barlow,0 days 02:39:00,N,20309.0,1.04,----,,35,32,2,5,3,0,0,2,0,0,2,13,0.252,0.312,0.454,0.767,8,0,0,0,1,1,0,0.25,6,10,Tanner Bibee,R,62,2024,9.0,140.0,94.0,29.0,16.0,"C.Povich (4-47-L), C.Pérez (4), J.Webb (2), K.Akin (0)"
79,2024-06-25,boxscore,BAL,,CLE,L,8,10,,49-30,2,2,Avila,Irvin,Clase,0 days 02:47:00,N,18574.0,1.03,-----,,46,40,8,16,3,1,4,8,0,0,6,8,0.254,0.315,0.46,0.775,33,2,0,0,0,0,0,0.429,11,13,Logan Allen,L,21,2024,9.0,126.0,84.0,20.0,10.0,"C.Irvin (4-19-L), B.Baker (2), N.Vespi (1), Y.Cano (5), D.Tate (1)"
80,2024-06-26,boxscore,BAL,,CLE,W,4,2,,50-30,2,1,Rodriguez,Curry,Kimbrel,0 days 02:19:00,N,17965.0,1.07,+,,33,31,4,9,1,0,3,4,0,2,2,4,0.255,0.315,0.461,0.776,19,0,0,0,0,0,0,0.25,5,10,Carlos Carrasco,R,48,2024,9.0,127.0,85.0,22.0,13.0,"G.Rodriguez (4-63-W), C.Pérez (1-H), C.Kimbrel (6-S)"
81,2024-06-27,boxscore,BAL,,TEX,W,11,2,,51-30,1,Tied,Burnes,Gray,,0 days 02:28:00,N,29479.0,1.06,++,,39,35,11,14,3,0,4,11,0,0,2,3,0.256,0.316,0.466,0.782,29,0,0,0,2,0,0,0.333,4,9,Jon Gray,R,17,2024,9.0,121.0,81.0,11.0,20.0,"C.Burnes (4-60-W), B.Baker (1), N.Vespi (1)"
82,2024-06-28,boxscore,BAL,,TEX,W,2,1,,52-30,1,Tied,Suárez,Scherzer,Kimbrel,0 days 02:29:00,N,27666.0,1.03,+++,,32,29,2,5,0,0,1,2,0,0,3,7,0.256,0.316,0.464,0.78,8,0,0,0,0,0,0,0.19,6,9,Max Scherzer,R,54,2024,9.0,162.0,89.0,15.0,11.0,"A.Suárez (4-68-W), Y.Cano (2-H), J.Webb (3-H), C.Pérez (1-H), C.Kimbrel 
(1-S)"
83,2024-06-29,boxscore,BAL,,TEX,W,6,5,,53-30,1,up 1.0,Povich,Lorenzen,Kimbrel,0 days 02:53:00,N,44286.0,1.04,++++,,39,30,6,7,2,0,2,6,0,0,7,4,0.255,0.317,0.464,0.781,15,1,2,0,0,0,1,0.208,9,10,Michael Lorenzen,R,38,2024,9.0,165.0,108.0,24.0,11.0,"C.Povich (4-52-W), B.Baker (1-H), Y.Cano (0-H), J.Webb (0-H), C.Pérez 
(0-H), C.Kimbrel (0-S)"
84,2024-06-30,boxscore,BAL,,TEX,L,2,11,,53-31,1,Tied,Heaney,Irvin,,0 days 02:47:00,N,23439.0,1.04,-,,36,35,2,7,2,0,0,2,0,0,0,12,0.255,0.316,0.462,0.778,9,0,1,0,0,0,0,0.304,7,10,Andrew Heaney,L,69,2024,9.0,179.0,110.0,28.0,16.0,"C.Irvin (4-31-L), N.Vespi (2), D.Tate (4), M.Krook (99), K.Akin (5)"
85,2024-07-02,boxscore,BAL,@,SEA,W,2,0,,54-31,1,up 1.0,Rodriguez,Kirby,Kimbrel,0 days 02:39:00,N,36173.0,1.13,+,,36,34,2,9,1,0,0,2,0,2,2,7,0.255,0.316,0.46,0.776,10,1,0,0,0,0,0,0.333,7,9,George Kirby,R,55,2024,9.0,140.0,83.0,19.0,22.0,"G.Rodriguez (5-73-W), Y.Cano (2-H), C.Pérez (2-H), C.Kimbrel (2-S)"
86,2024-07-03,boxscore,BAL,@,SEA,W,4,1,,55-31,1,up 2.0,Kremer,Gilbert,Kimbrel,0 days 02:26:00,N,37998.0,1.04,++,,36,33,4,6,3,0,1,4,0,0,3,8,0.254,0.315,0.459,0.774,12,0,0,0,0,0,0,0.208,5,9,Logan Gilbert,R,43,2024,9.0,143.0,100.0,26.0,26.0,"D.Kremer (43-69-W), K.Akin (2), J.Webb (3-H), C.Pérez (0-H), C.Kimbrel (0-S)"
87,2024-07-04,boxscore,BAL,@,SEA,L,3,7,,55-32,1,up 2.0,Stanek,Baker,,0 days 02:41:00,D,32347.0,1.0,-,,37,35,3,10,2,0,2,3,0,0,2,11,0.254,0.315,0.46,0.774,18,1,0,0,0,0,0,0.364,7,9,Bryce Miller,R,50,2024,8.0,145.0,93.0,18.0,23.0,"C.Burnes (6-61), B.Baker (4-L), K.Akin (0)"
88,2024-07-05,boxscore,BAL,@,OAK,W,3,2,,56-32,1,up 3.0,Suárez,Harris,Kimbrel,0 days 02:28:00,N,9654.0,1.03,+,,39,35,3,8,4,0,0,2,1,0,4,5,0.254,0.315,0.458,0.773,12,1,0,0,0,1,1,0.267,9,11,Hogan Harris,L,48,2024,9.0,127.0,81.0,17.0,14.0,"A.Suárez (6-61-W), J.Webb (1-H), Y.Cano (2-H), C.Kimbrel (1-S)"
89,2024-07-06,boxscore,BAL,@,OAK,L,8,19,,56-33,1,up 2.0,Medina,Povich,,0 days 02:59:00,D,8526.0,0.96,-,,46,40,8,16,2,0,2,7,0,0,5,8,0.256,0.317,0.46,0.777,24,2,0,0,1,0,0,0.452,11,12,Luis Medina,R,51,2024,8.0,160.0,98.0,30.0,8.0,"C.Povich (6-9-L), D.Tate (5), C.Irvin (5), J.McCann (99)"
90,2024-07-07,boxscore,BAL,@,OAK,W,6,3,,57-33,1,up 3.0,Rodriguez,Spence,Kimbrel,0 days 02:35:00,D,14524.0,0.97,+,,39,36,6,8,0,1,2,5,1,0,3,7,0.256,0.316,0.46,0.776,16,0,0,0,0,1,0,0.222,6,11,Mitch Spence,R,44,2024,9.0,137.0,87.0,19.0,21.0,"G.Rodriguez (4-55-W), J.Webb (1-H), Y.Cano (1-H), C.Kimbrel (1-S)"
91,2024-07-09,boxscore,BAL,,CHC,L,2,9,,57-34,1,up 3.0,Taillon,Kremer,,0 days 02:39:00,N,30373.0,0.97,-,,32,31,2,5,0,0,1,1,0,0,1,9,0.255,0.315,0.458,0.773,8,1,0,0,0,0,0,0.19,3,9,Jameson Taillon,R,62,2024,9.0,183.0,118.0,28.0,22.0,"D.Kremer (5-24-L), B.Baker (4), K.Akin (4), D.Tate (2)"
