Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
157,2022-09-30,boxscore,PIT,@,STL,L,1,2,,59-98,5,32,Flaherty,Oviedo,Helsley,0.1256944444,N,47032.0,0.0,-,,39,33,1,6,2,0,0,1,1,0,5,10,0.221,0.29,0.363,0.652,8,0,1,0,0,0,0,0.261,11,13,Jack Flaherty,R,64,2022,8.0,127,79,18,10,"J.Oviedo (5-54-L), D.Underwood (2), Y.Ramírez (1)"
158,2022-10-01,boxscore,PIT,@,STL,L,3,13,,59-99,5,33,Montgomery,Ortiz,,0.1256944444,N,46365.0,0.0,--,,35,34,3,7,3,0,0,3,0,0,1,6,0.221,0.289,0.362,0.652,10,1,0,0,0,1,0,0.25,5,10,Jordan Montgomery,L,60,2022,8.0,168,98,31,17,"L.Ortiz (5-19-L), Z.Thompson (6), J.Fernández (66), M.Bañuelos (5)"
159,2022-10-02,boxscore,PIT,@,STL,W,7,5,,60-99,4,32,De Jong,Wainwright,Bednar,0.1375,D,46680.0,0.0,+,,39,35,7,9,1,0,2,7,2,0,3,9,0.221,0.289,0.363,0.652,16,0,0,0,1,0,0,0.28,5,11,Adam Wainwright,R,30,2022,9.0,163,101,26,16,"R.Contreras (5-39), C.De Jong (3-W), D.Underwood (1-H), Y.Ramírez (1-H), 
R.Stephenson (5-H), D.Bednar (4-S)"
160,2022-10-03,boxscore,PIT,,STL,W-wo,3,2,,61-99,4,31,Ramirez,Gallegos,,0.1319444444,N,12702.0,0.0,++,,33,28,3,5,2,0,1,3,1,0,5,2,0.221,0.289,0.363,0.652,10,1,0,0,0,0,0,0.16,6,9,Jose Quintana,L,56,2022,9.0,159,105,25,21,"M.Keller (5-50), J.Fernández (1), M.Bañuelos (1), N.Mears (99), Y.Ramírez 
(0-W)"
161,2022-10-04,boxscore,PIT,,STL,L,7,8,10.0,61-100,5,32,Stratton,De Jong,,0.1618055556,N,12842.0,0.0,-,,47,42,7,15,2,0,0,6,0,0,5,6,0.222,0.29,0.363,0.654,17,2,0,0,0,0,0,0.417,11,11,Dakota Hudson,R,11,2022,10.0,159,102,29,15,"J.Brubaker (18-39), B.Wilson (5), D.Underwood (1-BS), R.Stephenson (1), 
D.Bednar (1), C.De Jong (1-L)"
162,2022-10-05,boxscore,PIT,,STL,W,5,3,,62-100,4,31,Banuelos,Liberatore,Ramirez,0.1125,D,15319.0,0.0,+,,35,29,5,9,2,1,0,4,0,0,4,5,0.222,0.291,0.364,0.655,13,3,1,1,0,0,0,0.375,6,12,Matthew Liberatore,L,34,2022,9.0,133,89,13,14,"J.Oviedo (4-43), J.Fernández (1), M.Bañuelos (1-W), N.Mears (1-H), Y.Ramírez 
(1-S)"
1,2023-03-30,boxscore,PIT,@,CIN,W,5,4,,1-0,1,Tied,Zastryzny,Farmer,Bednar,03:02:00,D,44063.0,1.03,+,,41,30,5,6,1,0,1,4,2,0,9,11,0.2,0.375,0.333,0.708,10,1,0,1,1,0,0,0.263,9,10,Hunter Greene,R,43,2023,9.0,165,104,30,27,"M.Keller (99-42), D.Moreta (99), R.Zastryzny (99-W), C.Holderman (99-H), 
D.Bednar (99-S)"
2,2023-04-01,boxscore,PIT,@,CIN,L,2,6,,2023-01-01 00:00:00,1,Tied,Lodolo,Hill,,02:16:00,D,22224.0,1.02,-,,36,34,2,7,1,0,0,2,0,0,2,12,0.203,0.316,0.281,0.597,8,0,0,0,0,0,0,0.318,7,11,Nick Lodolo,L,52,2023,8.0,132,83,28,6,"R.Hill (99-54-L), C.De Jong (99), J.Hernandez (99)"
3,2023-04-02,boxscore,PIT,@,CIN,L,1,3,,2023-01-02 00:00:00,4,1,Ashcraft,Velasquez,Díaz,02:24:00,D,14421.0,1.03,--,,34,33,1,6,1,0,1,1,1,0,1,7,0.196,0.282,0.289,0.57,10,0,0,0,0,0,0,0.2,6,11,Graham Ashcraft,R,70,2023,8.0,135,83,21,15,"V.Velasquez (99-44-L), R.Zastryzny (2), W.Crowe (99), D.Underwood (99)"
4,2023-04-03,boxscore,PIT,@,BOS,W,7,6,,2023-02-02 00:00:00,3,1,Underwood,Crawford,Bednar,02:57:00,N,28369.0,0.88,+,,38,35,7,9,2,0,3,7,0,0,3,10,0.212,0.291,0.364,0.654,20,1,0,0,0,1,0,0.273,4,11,Kutter Crawford,R,22,2023,9.0,173,104,26,20,"J.Oviedo (99-34), D.Moreta (3), R.Zastryzny (0-H), D.Underwood (0-W), 
C.Holderman (3-H), D.Bednar (3-S)"
5,2023-04-04,boxscore,PIT,@,BOS,W,4,1,,2023-03-02 00:00:00,2,1,Contreras,Pivetta,Bednar,02:36:00,N,28842.0,0.91,++,,37,33,4,5,1,0,2,4,2,0,4,9,0.2,0.281,0.364,0.645,12,0,0,0,0,0,0,0.136,6,10,Nick Pivetta,R,56,2023,9.0,133,89,24,9,"R.Contreras (99-60-W), D.Moreta (0-H), J.Hernandez (2-H), C.Holderman 
(0-H), D.Bednar (0-S)"
6,2023-04-05,boxscore,PIT,@,BOS,W,4,1,,2023-04-02 00:00:00,2,1,Keller,Kluber,Underwood,02:32:00,D,24477.0,0.96,+++,,40,34,4,9,3,0,1,4,2,0,4,5,0.211,0.293,0.377,0.67,15,1,1,0,1,0,0,0.276,9,10,Corey Kluber,R,58,2023,9.0,120,88,30,10,"M.Keller (5-70-W), R.Zastryzny (1-H), D.Underwood (1-S)"
7,2023-04-07,boxscore,PIT,,CHW,W,13,9,,2023-05-02 00:00:00,2,1,Moreta,Diekman,Crowe,02:48:00,D,39167.0,1.01,++++,,45,42,13,19,5,1,2,12,0,1,3,8,0.253,0.326,0.444,0.77,32,0,0,0,0,0,0,0.531,8,10,Lucas Giolito,R,13,2023,9.0,155,99,24,16,"R.Hill (5-19), D.Moreta (2-W), W.Crowe (4-S)"
8,2023-04-08,boxscore,PIT,,CHW,L,5,11,,2023-05-03 00:00:00,2,1,Clevinger,Velasquez,,03:04:00,N,21162.0,1.01,-,,40,35,5,10,2,0,1,5,3,0,3,6,0.257,0.326,0.442,0.768,15,0,0,0,2,0,0,0.3,8,9,Mike Clevinger,R,35,2023,9.0,171,111,30,20,"V.Velasquez (5-23-L), C.De Jong (6), R.Zastryzny (2), D.Underwood (2), 
J.Hernandez (3)"
9,2023-04-09,boxscore,PIT,,CHW,W,1,0,,2023-06-03 00:00:00,2,1,Oviedo,Kopech,Bednar,02:21:00,D,10571.0,1.0,+,,30,25,1,2,0,1,0,1,1,0,4,8,0.243,0.315,0.419,0.733,4,0,0,0,1,0,0,0.111,5,10,Michael Kopech,R,66,2023,9.0,119,82,17,23,"J.Oviedo (5-69-W), D.Moreta (1-H), C.Holderman (4-H), D.Bednar (4-S)"
10,2023-04-10,boxscore,PIT,,HOU,L,2,8,,2023-06-04 00:00:00,2,1,Valdez,Contreras,,02:39:00,N,10222.0,1.03,-,,33,27,2,3,1,0,1,2,0,0,5,7,0.232,0.311,0.405,0.716,7,2,1,0,0,0,0,0.105,4,9,Framber Valdez,L,63,2023,9.0,179,102,27,16,"R.Contreras (5-13-L), W.Crowe (2), J.Hernandez (1), R.Zastryzny (1)"
11,2023-04-11,boxscore,PIT,,HOU,W-wo,7,4,,2023-07-04 00:00:00,2,1,Bednar,Pressly,,02:30:00,N,9996.0,0.98,+,,37,34,7,10,2,0,3,7,1,0,1,7,0.238,0.312,0.425,0.738,21,0,1,0,1,0,0,0.28,5,10,Cristian Javier,R,48,2023,9.0,139,93,20,14,"M.Keller (5-57), D.Underwood (2-H), C.Holderman (1-H), D.Bednar (1-BW)"
12,2023-04-12,boxscore,PIT,,HOU,L,0,7,,2023-07-05 00:00:00,2,1,Urquidy,Hill,,02:51:00,D,10064.0,0.99,-,,34,28,0,3,1,0,0,0,2,1,6,8,0.228,0.309,0.405,0.714,4,1,0,0,0,0,0,0.15,7,10,José Urquidy,R,67,2023,9.0,168,103,23,6,"R.Hill (4-52-L), D.Moreta (2), C.De Jong (3), J.Hernandez (1)"
13,2023-04-13,boxscore,PIT,@,STL,W,5,0,,2023-08-05 00:00:00,2,1,Velasquez,Montgomery,,02:41:00,N,37805.0,1.1,+,,40,34,5,9,4,0,2,4,0,0,5,9,0.231,0.312,0.417,0.729,19,1,0,0,1,0,0,0.292,8,10,Jordan Montgomery,L,56,2023,9.0,145,94,27,23,"V.Velasquez (4-70-W), D.Underwood (1-H), C.Holderman (1), D.Moreta (0)"
14,2023-04-14,boxscore,PIT,@,STL,L,0,3,,2023-08-06 00:00:00,2,2,Thompson,Oviedo,Gallegos,02:17:00,N,40637.0,1.16,-,,35,32,0,8,1,0,0,0,2,0,2,8,0.232,0.312,0.408,0.72,9,2,1,0,0,0,0,0.333,8,9,Jake Woodford,R,56,2023,8.0,118,79,27,16,"J.Oviedo (4-70-L), D.Underwood (0), R.Stephenson (99)"
15,2023-04-15,boxscore,PIT,@,STL,W,6,3,10.0,2023-09-06 00:00:00,2,1,Bednar,Hicks,Moreta,02:54:00,D,40042.0,1.13,+,,43,37,6,10,2,1,2,6,2,1,6,10,0.235,0.317,0.418,0.735,20,2,0,0,0,0,0,0.32,8,12,Steven Matz,L,56,2023,10.0,155,93,25,16,"R.Contreras (4-55), R.Zastryzny (4), R.Stephenson (0), C.Holderman (1), 
D.Bednar (3-W), D.Moreta (1-S)"
16,2023-04-16,boxscore,PIT,@,STL,L-wo,4,5,10.0,2023-09-07 00:00:00,2,2,VerHagen,Crowe,,02:45:00,D,40346.0,1.14,-,,42,37,4,8,1,1,0,3,0,0,4,6,0.234,0.315,0.409,0.724,11,1,0,0,1,1,0,0.25,9,11,Miles Mikolas,R,47,2023,9.2,153,100,23,13,"M.Keller (4-47), D.Underwood (1), C.Holderman (0), D.Bednar (0), W.Crowe 
(5-BL)"
17,2023-04-17,boxscore,PIT,@,COL,W,14,3,,2023-10-07 00:00:00,2,2,Hill,Freeland,,02:52:00,N,20322.0,1.02,+,,48,43,14,16,1,0,2,14,2,0,2,4,0.244,0.321,0.419,0.74,23,1,1,1,1,2,0,0.368,7,12,Kyle Freeland,L,10,2023,9.0,154,101,31,14,"R.Hill (4-61-W), W.Crowe (0), J.Hernandez (4)"
18,2023-04-18,boxscore,PIT,@,COL,W,5,3,,2023-11-07 00:00:00,2,2,Velasquez,Ureña,Bednar,02:39:00,N,19495.0,1.08,++,,39,33,5,9,3,2,2,4,1,2,6,7,0.246,0.325,0.432,0.757,22,1,0,0,0,1,0,0.292,7,10,José Ureña,R,30,2023,9.0,143,90,26,17,"V.Velasquez (4-54-W), D.Underwood (1-H), R.Stephenson (2-H), D.Bednar (1-S)"
19,2023-04-19,boxscore,PIT,@,COL,W,14,3,,2023-12-07 00:00:00,2,2,Oviedo,Gomber,,02:32:00,D,18511.0,1.07,+++,,51,44,14,18,6,0,2,14,0,0,5,6,0.257,0.335,0.449,0.784,30,0,1,0,1,0,0,0.432,10,12,Austin Gomber,L,0,2023,9.0,149,93,32,16,"J.Oviedo (4-65-W), Y.Ramírez (99), D.Moreta (3)"
20,2023-04-20,boxscore,PIT,,CIN,W,4,3,,13-7,2,1.5,Contreras,Weaver,Bednar,02:09:00,N,14051.0,1.1,++++,,30,27,4,4,0,0,2,4,0,0,3,11,0.253,0.331,0.446,0.777,10,1,0,0,0,0,0,0.143,2,10,Luke Weaver,R,54,2023,9.0,135,88,29,18,"R.Contreras (4-66-W), R.Stephenson (1-H), C.Holderman (3-H), D.Bednar (1-S)"
21,2023-04-21,boxscore,PIT,,CIN,W,4,2,,14-7,2,0.5,Keller,Law,Bednar,02:21:00,N,17276.0,1.18,+++++,,36,29,4,6,2,0,0,3,1,0,6,7,0.251,0.331,0.439,0.77,8,0,0,1,0,1,0,0.273,8,11,Graham Ashcraft,R,54,2023,9.0,122,86,31,14,"M.Keller (4-60-W), R.Stephenson (0-H), C.Holderman (0-H), D.Bednar (0-S)"
22,2023-04-22,boxscore,PIT,,CIN,W,2,1,,15-7,2,0.5,Hill,Cessa,Underwood,02:20:00,N,12575.0,1.17,++++++,,32,29,2,8,5,1,0,2,0,0,0,9,0.252,0.33,0.442,0.772,15,1,1,1,1,0,0,0.381,6,9,Luis Cessa,R,48,2023,9.0,160,99,33,18,"R.Hill (4-57-W), Y.Ramírez (2-H), D.Underwood (3-S)"
23,2023-04-23,boxscore,PIT,,CIN,W,2,0,,16-7,1,up 0.5,Velasquez,Greene,Bednar,02:20:00,D,11372.0,1.16,+++++++,,33,29,2,6,2,0,0,1,3,0,4,11,0.25,0.329,0.436,0.765,8,1,0,0,0,0,0,0.333,7,10,Hunter Greene,R,64,2023,9.0,133,88,24,19,"V.Velasquez (4-81-W), C.Holderman (1-H), D.Bednar (1-S)"
24,2023-04-25,boxscore,PIT,,LAD,L,7,8,,16-8,1,up 1.0,Almonte,Holderman,Miller,02:45:00,N,10560.0,1.24,-,,42,39,7,12,2,0,1,7,3,0,1,8,0.253,0.33,0.436,0.766,17,0,2,0,0,0,0,0.367,8,11,Noah Syndergaard,R,18,2023,9.0,162,107,24,20,"J.Oviedo (5-40), R.Stephenson (3-H), J.Hernandez (7-H), C.Holderman (1-BL), 
D.Underwood (2)"
25,2023-04-26,boxscore,PIT,,LAD,W,8,1,,17-8,1,up 1.0,Contreras,Bickford,,02:48:00,N,12152.0,1.26,+,,40,33,8,12,2,0,0,8,6,0,5,4,0.257,0.335,0.435,0.771,14,2,1,1,0,0,0,0.414,8,11,Tony Gonsolin,R,54,2023,9.0,133,88,30,14,"R.Contreras (5-71-W), R.Stephenson (0-H), D.Moreta (6)"
26,2023-04-27,boxscore,PIT,,LAD,W,6,2,,18-8,1,up 1.5,Keller,Urías,,02:08:00,D,15879.0,1.25,++,,33,30,6,8,1,0,2,6,3,1,2,8,0.258,0.334,0.438,0.772,15,0,0,0,1,0,0,0.286,3,11,Julio Urías,L,34,2023,9.0,127,88,25,22,"M.Keller (5-63-W), D.Underwood (1), J.Hernandez (1), D.Bednar (3)"
27,2023-04-29,boxscore,PIT,@,WSN,W,6,3,,19-8,1,up 1.5,Hill,Corbin,Bednar,02:52:00,D,22090.0,1.18,+++,,43,34,6,10,3,0,2,6,1,2,7,6,0.259,0.338,0.442,0.78,19,0,1,0,1,0,1,0.296,10,11,Patrick Corbin,L,43,2023,9.0,135,97,21,19,"R.Hill (6-52-W), R.Stephenson (2-H), C.Holderman (3-H), D.Bednar (1-S)"
28,2023-04-29,boxscore,PIT,@,WSN,W,16,1,,20-8,1,up 1.5,Velasquez,Kuhl,,02:52:00,N,17482.0,1.19,++++,,50,38,16,17,5,1,2,15,1,1,7,8,0.267,0.346,0.456,0.802,30,1,1,1,3,0,0,0.484,7,13,Chad Kuhl,R,15,2023,9.0,134,90,24,15,"V.Velasquez (5-67-W), C.Bolton (99), Y.Ramírez (6)"
29,2023-04-30,boxscore,PIT,@,WSN,L,2,7,,20-9,1,up 1.5,Gray,Oviedo,,02:41:00,D,16898.0,1.2,-,,36,33,2,6,2,0,0,2,2,0,3,9,0.264,0.343,0.449,0.792,8,0,0,0,0,0,0,0.25,7,10,Josiah Gray,R,65,2023,8.0,152,90,27,7,"J.Oviedo (4-10-L), D.Moreta (3), J.Hernandez (2), Y.Ramírez (0), D.Underwood 
(2)"
30,2023-05-02,boxscore,PIT,@,TBR,L,1,4,,20-10,1,up 1.5,Poche,Contreras,Adam,02:45:00,N,10325.0,1.15,--,,39,30,1,5,3,0,0,1,1,0,6,8,0.261,0.342,0.444,0.785,8,0,1,1,1,0,0,0.217,11,11,Javy Guerra,R,50,2023,8.0,138,83,22,18,"R.Contreras (5-39-L), D.Moreta (1), Y.Ramírez (1)"
31,2023-05-03,boxscore,PIT,@,TBR,L,1,8,,20-11,1,up 1.5,McClanahan,Keller,Anderson,02:22:00,N,15247.0,1.18,---,,36,34,1,7,1,1,1,1,2,0,2,11,0.259,0.339,0.442,0.781,13,0,0,0,0,0,0,0.273,8,10,Shane McClanahan,L,65,2023,8.0,160,109,29,20,"M.Keller (5-52-L), J.Hernandez (2), C.Bolton (3)"
32,2023-05-04,boxscore,PIT,@,TBR,L,2,3,,20-12,1,up 1.5,Eflin,Velasquez,Adam,02:14:00,D,12418.0,1.19,----,,33,31,2,4,2,0,0,2,0,0,1,13,0.255,0.335,0.434,0.769,6,1,1,0,0,0,0,0.222,4,11,Zach Eflin,R,81,2023,8.0,132,85,20,20,"V.Velasquez (4-52-L), J.Hernandez (0), D.Underwood (3), C.Holderman (4), 
R.Stephenson (4)"
33,2023-05-05,boxscore,PIT,,TOR,L,0,4,,20-13,1,up 1.5,Bassitt,Hill,,02:25:00,N,24810.0,1.18,-----,,32,28,0,4,1,0,0,0,1,1,4,7,0.252,0.333,0.428,0.76,5,0,0,0,0,0,0,0.19,5,12,Chris Bassitt,R,70,2023,9.0,147,98,31,17,"R.Hill (5-39-L), D.Moreta (2), C.De Jong (22), D.Bednar (5)"
34,2023-05-06,boxscore,PIT,,TOR,L,2,8,,20-14,1,up 1.5,Berríos,Oviedo,,02:31:00,N,34882.0,1.18,------,,34,32,2,5,1,0,1,2,0,0,2,12,0.25,0.329,0.424,0.753,9,0,0,0,0,0,0,0.211,5,9,José Berríos,R,61,2023,9.0,161,96,31,10,"J.Oviedo (5-21-L), C.Bolton (2), Y.Ramírez (3)"
35,2023-05-07,boxscore,PIT,,TOR,L,1,10,,20-15,1,up 0.5,Kikuchi,Contreras,,02:46:00,D,21655.0,1.18,-------,,38,35,1,8,3,0,0,1,3,0,3,6,0.249,0.328,0.42,0.748,11,0,0,0,0,0,0,0.276,10,12,Yusei Kikuchi,L,66,2023,9.0,170,113,27,22,"R.Contreras (4-30-L), D.Moreta (1), J.Hernandez (2), C.De Jong (1)"
36,2023-05-08,boxscore,PIT,,COL,W,2,0,,21-15,1,up 0.5,Keller,Freeland,,01:55:00,N,9596.0,1.22,+,,30,26,2,7,1,0,1,2,0,3,4,5,0.249,0.329,0.42,0.749,11,2,0,0,0,0,0,0.3,4,10,Kyle Freeland,L,56,2023,9.0,103,77,20,10,M.Keller (4-86-W)
37,2023-05-09,boxscore,PIT,,COL,L,1,10,,21-16,1,up 0.5,Seabold,Ortiz,,02:32:00,N,11916.0,1.18,-,,38,30,1,4,1,0,0,1,0,0,6,11,0.247,0.328,0.414,0.742,5,0,1,1,0,0,0,0.211,10,13,Connor Seabold,R,57,2023,9.0,134,85,19,14,"L.Ortiz (99-39-L), J.Hernandez (1), D.Underwood (4), Y.Ramírez (2), 
R.Stephenson (4)"
38,2023-05-10,boxscore,PIT,,COL,L,3,4,,21-17,1,up 0.5,Hand,Stephenson,Johnson,03:08:00,D,13491.0,1.21,--,,36,30,3,6,2,0,2,3,0,2,6,13,0.245,0.328,0.415,0.744,14,0,0,0,0,0,0,0.267,6,13,Antonio Senzatela,R,38,2023,9.0,178,118,37,20,"R.Hill (4-47), D.Moreta (2), J.Hernandez (0), R.Stephenson (0-L), 
C.Holderman (5), D.Bednar (4)"
39,2023-05-12,boxscore,PIT,@,BAL,L,3,6,,21-18,2,0.5,Baker,Hernandez,Bautista,02:47:00,N,25682.0,1.18,---,,35,33,3,7,0,0,1,2,1,1,2,12,0.245,0.326,0.413,0.739,10,1,0,0,0,0,0,0.3,5,12,Kyle Bradish,R,69,2023,8.0,127,72,21,10,"J.Oviedo (5-53), D.Moreta (1-BS), J.Hernandez (1-BL), D.Underwood (2)"
40,2023-05-13,boxscore,PIT,@,BAL,L,0,2,,21-19,2,1.5,Wells,Contreras,Bautista,02:04:00,N,21926.0,1.15,----,,32,30,0,3,1,0,0,0,0,0,2,11,0.241,0.323,0.406,0.729,4,0,0,0,0,0,0,0.158,5,10,Tyler Wells,R,81,2023,8.0,95,67,17,6,"R.Contreras (5-59-L), R.Stephenson (2)"
41,2023-05-14,boxscore,PIT,@,BAL,W,4,0,,22-19,2,1.5,Keller,Gibson,,02:37:00,D,36403.0,1.12,+,,39,33,4,7,0,0,0,4,1,1,4,10,0.241,0.323,0.401,0.724,7,1,1,1,0,1,0,0.304,8,12,Kyle Gibson,R,39,2023,9.0,127,95,31,17,"M.Keller (5-82-W), C.Holderman (3), D.Bednar (3)"
42,2023-05-16,boxscore,PIT,@,DET,L,0,4,,22-20,2,2,Lorenzen,Ortiz,,02:14:00,N,16484.0,1.12,-,,33,31,0,5,1,0,0,0,0,0,2,12,0.239,0.32,0.397,0.717,6,1,0,0,0,0,0,0.263,6,9,Michael Lorenzen,R,67,2023,8.0,133,80,20,14,"L.Ortiz (6-30-L), Y.Ramírez (6), D.Underwood (3)"
43,2023-05-17,boxscore,PIT,@,DET,W,8,0,,23-20,2,1,Hill,Rodriguez,,02:23:00,D,14542.0,1.11,+,,44,42,8,14,3,0,1,8,0,0,2,9,0.242,0.322,0.399,0.721,20,0,0,0,0,0,0,0.406,9,12,Eduardo Rodríguez,L,42,2023,9.0,123,86,29,21,"R.Hill (6-75-W), R.Stephenson (3), J.Hernandez (4), D.Moreta (4)"
44,2023-05-19,boxscore,PIT,,ARI,W,13,3,,24-20,1,Tied,Oviedo,Gallen,,02:59:00,N,25903.0,1.18,++,,47,41,13,17,5,0,1,13,0,0,6,5,0.246,0.326,0.405,0.731,25,1,0,0,0,0,0,0.457,10,12,Zac Gallen,R,17,2023,9.0,151,87,28,13,"J.Oviedo (6-68-W), D.Underwood (2), Y.Ramírez (2), C.Holderman (4)"
45,2023-05-20,boxscore,PIT,,ARI,L,3,4,,24-21,1,Tied,Nelson,Stephenson,Castro,02:35:00,D,22876.0,1.29,-,,36,33,3,7,1,1,0,3,0,1,3,7,0.246,0.325,0.403,0.728,10,0,0,0,0,0,0,0.269,6,12,Brandon Pfaadt,R,45,2023,9.0,137,98,28,16,"M.Keller (5-66), R.Stephenson (2-BL), J.Hernandez (2), D.Moreta (2), 
D.Bednar (5)"
46,2023-05-21,boxscore,PIT,,ARI,L,3,8,,24-22,2,1,Kelly,Moreta,,02:54:00,D,21418.0,1.3,--,,34,30,3,3,1,0,0,2,0,0,4,7,0.243,0.323,0.397,0.72,4,0,0,0,0,0,0,0.13,4,9,Merrill Kelly,R,53,2023,9.0,167,98,28,15,"R.Contreras (7-49), D.Moreta (0-L), R.Zastryzny (35), R.Stephenson (0), 
Y.Ramírez (1)"
47,2023-05-22,boxscore,PIT,,TEX,W,6,4,,25-22,1,Tied,Ortiz,Sborz,,02:29:00,N,10574.0,1.11,+,,38,33,6,11,2,0,1,6,3,1,5,8,0.245,0.325,0.399,0.724,16,0,0,0,0,0,0,0.417,8,9,Dane Dunning,R,53,2023,9.0,122,80,15,14,"L.Ortiz (5-63-W), C.Holderman (2), D.Bednar (1)"
48,2023-05-23,boxscore,PIT,,TEX,L,1,6,,25-23,2,1,Eovaldi,Hill,,02:13:00,N,12061.0,1.18,-,,31,30,1,6,2,0,0,1,0,0,1,5,0.244,0.323,0.397,0.72,8,2,0,0,0,1,0,0.24,3,11,Nathan Eovaldi,R,75,2023,9.0,142,97,28,14,"R.Hill (5-41-L), J.Hernandez (2), D.Underwood (3)"
49,2023-05-24,boxscore,PIT,,TEX,L,2,3,,25-24,2,2,Pérez,Oviedo,Smith,02:21:00,D,18347.0,1.12,--,,37,33,2,8,0,0,0,2,0,0,3,5,0.244,0.323,0.394,0.717,8,2,1,0,0,0,0,0.286,8,10,Martín Pérez,L,58,2023,9.0,133,89,21,13,"J.Oviedo (4-48-L), R.Stephenson (2), R.Zastryzny (2), D.Moreta (2), 
C.Holderman (1)"
50,2023-05-26,boxscore,PIT,@,SEA,W,11,6,,26-24,2,0.5,Keller,Kirby,,02:37:00,N,32209.0,1.13,+,,43,41,11,15,2,1,7,11,2,0,1,6,0.247,0.325,0.408,0.733,40,0,0,1,0,0,0,0.286,5,10,George Kirby,R,21,2023,9.0,135,80,19,17,"M.Keller (5-40-W), Y.Ramírez (4), D.Underwood (2)"
51,2023-05-27,boxscore,PIT,@,SEA,L,0,5,,26-25,2,0.5,Castillo,Velasquez,,02:32:00,D,44624.0,1.12,-,,33,29,0,2,1,0,0,0,1,0,3,17,0.244,0.322,0.403,0.725,3,0,1,0,0,0,0,0.167,6,11,Luis Castillo,R,78,2023,8.0,134,93,24,19,"V.Velasquez (22-28-L), J.Hernandez (3), R.Zastryzny (2), D.Moreta (2), 
D.Bednar (4)"
52,2023-05-28,boxscore,PIT,@,SEA,L-wo,3,6,10.0,26-26,2,1.5,Saucedo,Stephenson,,02:54:00,D,38219.0,1.15,--,,42,35,3,7,1,1,0,2,2,0,6,12,0.243,0.322,0.4,0.722,10,1,0,0,1,0,1,0.292,10,13,Marco Gonzales,L,60,2023,9.2,156,102,20,28,"L.Ortiz (5-47), R.Contreras (6), C.Holderman (3), D.Bednar (0), R.Stephenson 
(3-L)"
53,2023-05-29,boxscore,PIT,@,SFG,L,4,14,,26-27,2,2,DeSclafani,Hill,,02:20:00,D,39323.0,1.14,---,,34,34,4,9,4,1,2,4,0,0,0,3,0.243,0.321,0.405,0.725,21,1,0,0,0,0,0,0.241,3,9,Anthony DeSclafani,R,51,2023,8.0,160,95,26,11,"R.Hill (5-32-L), C.Bolton (22), R.Zastryzny (1), C.Owings (99)"
54,2023-05-30,boxscore,PIT,@,SFG,W,2,1,,27-27,2,1,Moreta,Manaea,Bednar,02:44:00,N,24166.0,1.07,+,,33,31,2,6,0,0,1,1,0,0,2,11,0.242,0.32,0.403,0.722,9,1,0,0,0,0,0,0.263,4,9,John Brebbia,R,47,2023,9.0,153,91,20,20,"J.Oviedo (5-53), D.Moreta (2-W), J.Hernandez (2-H), C.Holderman (1-H), 
D.Bednar (1-S)"
55,2023-05-31,boxscore,PIT,@,SFG,W,9,4,,28-27,2,1,Keller,Wood,,02:32:00,D,23827.0,1.14,++,,43,36,9,14,4,1,0,9,2,1,3,12,0.245,0.322,0.406,0.728,20,0,2,2,0,0,0,0.583,7,10,Alex Wood,L,24,2023,9.0,146,104,28,18,"M.Keller (4-43-W), R.Zastryzny (1), D.Moreta (0), R.Stephenson (2), 
Y.Ramírez (4)"
56,2023-06-02,boxscore,PIT,,STL,W,7,5,,29-27,2,0.5,Ramirez,Gallegos,Bednar,03:03:00,N,24388.0,1.21,+++,,40,35,7,11,3,0,2,7,2,0,3,9,0.247,0.324,0.409,0.733,20,0,2,0,0,0,0,0.375,9,10,Jack Flaherty,R,57,2023,9.0,189,111,29,22,"R.Contreras (4-34), R.Zastryzny (1), C.Bolton (3), Y.Ramírez (1-W), 
C.Holderman (2-H), D.Bednar (2-S)"
57,2023-06-03,boxscore,PIT,,STL,W,4,3,,30-27,2,0.5,Moreta,Montgomery,Bednar,02:32:00,D,29161.0,1.24,++++,,32,29,4,8,2,0,1,4,0,0,1,10,0.247,0.324,0.409,0.733,13,2,0,2,0,1,0,0.389,4,11,Jordan Montgomery,L,55,2023,9.0,165,103,30,11,"L.Ortiz (5-49), A.Perdomo (99), Y.De los Santos (99), J.Hernandez (3), 
D.Moreta (2-W), C.Holderman (0-H), Y.Ramírez (0-H), D.Bednar (0-S)"
58,2023-06-04,boxscore,PIT,,STL,W,2,1,,31-27,2,0.5,Hill,Mikolas,Bednar,02:14:00,D,22947.0,1.27,+++++,,35,34,2,10,1,0,0,2,2,0,1,5,0.248,0.323,0.408,0.731,11,0,0,0,0,0,0,0.345,9,10,Miles Mikolas,R,41,2023,9.0,124,81,26,12,"R.Hill (5-65-W), D.Moreta (0-H), Y.Ramírez (0-H), D.Bednar (0-S)"
