Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
146,2023-09-13,boxscore,ATL,@,PHI,W,4,1,,96-50,1,up17.0,Strider,Sánchez,Yates,02:20:00,N,31133.0,0.02,++,,38,36,4,10,3,0,1,4,1,0,1,11,0.275,0.343,0.501,0.844,16,0,0,0,1,0,0,0.36,7,9,Cristopher Sánchez,L,55,2023
147,2023-09-15,boxscore,ATL,@,MIA,L,6,9,,96-51,1,up16.0,Puk,Hand,Scott,02:55:00,N,17692.0,0.01,-,,40,35,6,11,3,0,1,6,0,0,2,6,0.275,0.343,0.501,0.844,17,1,1,0,2,0,0,0.333,7,11,Johnny Cueto,R,38,2023
148,2023-09-16,boxscore,ATL,@,MIA,L,5,11,,96-52,1,up15.0,Scott,Yates,,02:59:00,D,24329.0,0.01,--,,39,36,5,9,1,0,4,5,0,0,2,3,0.275,0.343,0.502,0.845,22,0,1,0,0,0,0,0.172,7,11,Bryan Hoeing,R,44,2023
149,2023-09-17,boxscore,ATL,@,MIA,L,2,16,,96-53,1,up15.0,Luzardo,Morton,,02:54:00,D,22051.0,0.02,---,,39,36,2,9,5,0,1,2,0,0,2,11,0.275,0.343,0.501,0.844,17,0,1,0,0,0,0,0.333,10,11,Jesús Luzardo,L,70,2023
150,2023-09-18,boxscore,ATL,,PHI,L,1,7,,96-54,1,up14.0,Wheeler,Wright,,02:31:00,N,39216.0,0.03,----,,33,31,1,4,2,0,1,1,0,0,2,9,0.274,0.342,0.5,0.842,9,0,0,0,0,0,0,0.143,5,11,Zack Wheeler,R,65,2023
151,2023-09-19,boxscore,ATL,,PHI,W,9,3,,97-54,1,up15.0,Strider,Sánchez,,02:30:00,N,40695.0,0.04,+,,41,34,9,13,2,0,2,9,1,0,6,5,0.275,0.343,0.501,0.844,21,2,0,0,1,0,0,0.393,8,10,Cristopher Sánchez,L,37,2023
152,2023-09-20,boxscore,ATL,,PHI,L,5,6,10.0,97-55,1,up14.0,Kimbrel,Minter,Strahm,03:06:00,D,38856.0,0.05,-,,39,37,5,9,3,0,0,5,3,0,1,13,0.274,0.342,0.5,0.842,12,0,0,0,1,0,0,0.36,5,14,Aaron Nola,R,60,2023
153,2023-09-21,boxscore,ATL,@,WSN,W,10,3,,98-55,1,up14.0,Fried,Irvin,,03:12:00,N,28100.0,0.05,+,,50,45,10,18,4,1,2,10,2,0,4,11,0.275,0.343,0.501,0.844,30,0,1,0,0,0,0,0.5,13,10,Jake Irvin,R,22,2023
154,2023-09-22,boxscore,ATL,@,WSN,W,9,6,,99-55,1,up14.0,Tonkin,Corbin,Iglesias,03:01:00,N,36297.0,0.04,++,,40,34,9,10,2,0,3,9,0,1,3,6,0.276,0.343,0.502,0.845,21,0,1,0,2,0,0,0.259,4,9,Patrick Corbin,L,33,2023
155,2023-09-24,boxscore,ATL,@,WSN,L,2,3,,99-56,1,up13.0,Rutledge,Winans,Finnegan,02:23:00,D,31989.0,0.02,-,,33,30,2,6,1,0,1,2,0,1,2,6,0.275,0.343,0.501,0.844,10,0,0,0,1,0,0,0.208,4,9,Jackson Rutledge,R,59,2023
156,2023-09-24,boxscore,ATL,@,WSN,W,8,5,,100-56,1,up13.0,Strider,Adon,,02:57:00,N,34501.0,0.02,+,,43,36,8,10,3,0,2,8,1,0,6,8,0.275,0.343,0.501,0.844,19,0,1,0,0,0,0,0.308,8,9,Joan Adon,R,39,2023
157,2023-09-26,boxscore,ATL,,CHC,W,7,6,,101-56,1,up13.0,Hand,Smyly,Iglesias,02:49:00,N,40151.0,0.02,++,,36,32,7,8,4,0,2,5,1,0,4,11,0.275,0.343,0.501,0.845,18,1,0,0,0,1,0,0.316,5,12,Justin Steele,L,49,2023
158,2023-09-27,boxscore,ATL,,CHC,W-wo,6,5,10.0,102-56,1,up13.0,Chavez,Palencia,,02:51:00,N,37246.0,0.01,+++,,38,37,6,9,2,0,2,6,2,1,1,5,0.275,0.343,0.501,0.844,17,0,0,0,0,0,0,0.233,5,10,Jameson Taillon,R,60,2023
159,2023-09-28,boxscore,ATL,,CHC,W,5,3,,103-56,1,up14.0,Wright,Stroman,Iglesias,02:43:00,N,40249.0,0.01,++++,,35,31,5,6,2,1,1,5,0,1,3,10,0.274,0.342,0.501,0.843,13,0,1,0,0,2,0,0.25,6,9,Marcus Stroman,R,38,2023
160,2023-09-29,boxscore,ATL,,WSN,L,6,10,,103-57,1,up13.5,Weems,Hand,,03:16:00,N,41481.0,0.0,-,,48,43,6,17,1,1,0,5,4,0,4,11,0.275,0.343,0.5,0.844,20,0,1,0,0,0,1,0.531,15,11,Trevor Williams,R,40,2023
161,2023-09-30,boxscore,ATL,,WSN,W,5,3,,104-57,1,up15.0,Strider,Weems,Iglesias,03:00:00,N,41652.0,0.0,+,,39,34,5,11,2,1,1,5,1,0,4,9,0.276,0.344,0.501,0.844,18,2,1,0,0,1,0,0.417,10,9,Joan Adon,R,41,2023
162,2023-10-01,boxscore,ATL,,WSN,L,9,10,,104-58,1,up14.0,Harvey,Tonkin,Finnegan,03:09:00,D,40697.0,0.0,-,,44,38,9,11,3,0,2,9,0,0,4,8,0.276,0.344,0.501,0.845,20,0,2,0,0,0,0,0.321,8,11,Jackson Rutledge,R,39,2023
1,2024-03-29,boxscore,ATL,@,PHI,W,9,3,,1-0,1,up 1.0,Johnson,Alvarado,,02:54:00,D,44452.0,1.02,+,,45,40,9,13,6,0,0,8,1,1,5,10,0.325,0.4,0.475,0.875,19,0,0,0,0,1,0,0.433,9,11,Zack Wheeler,R,67,2024
2,2024-03-30,boxscore,ATL,@,PHI,W,12,4,,2-0,1,up 1.0,Chavez,Nola,,02:58:00,D,44468.0,1.05,++,,45,42,12,18,4,0,4,12,1,0,3,5,0.378,0.433,0.646,1.08,34,3,0,0,0,1,0,0.424,6,9,Aaron Nola,R,17,2024
3,2024-03-31,boxscore,ATL,@,PHI,L,4,5,,2025-02-01 00:00:00,1,up 1.0,Strahm,Bummer,Alvarado,02:39:00,D,42515.0,1.05,-,,34,33,4,7,2,0,1,4,0,0,1,14,0.33,0.379,0.565,0.944,12,0,0,0,0,0,0,0.333,3,11,Ranger Suárez,L,55,2024
4,2024-04-01,boxscore,ATL,@,CHW,W,9,0,8.0,2025-03-01 00:00:00,1,up 2.0,Morton,Flexen,,02:29:00,D,13781.0,0.93,+,,40,35,9,11,5,0,1,8,0,0,5,4,0.327,0.384,0.56,0.944,19,0,0,0,0,0,0,0.333,7,9,Chris Flexen,R,33,2024
5,2024-04-02,boxscore,ATL,@,CHW,L,2,3,,2025-03-02 00:00:00,1,up 1.0,Crochet,Minter,Kopech,02:21:00,N,12300.0,1.05,-,,36,31,2,5,0,0,2,2,0,0,5,9,0.298,0.365,0.525,0.89,11,1,0,0,0,0,0,0.15,7,11,Garrett Crochet,L,74,2024
6,2024-04-05,boxscore,ATL,,ARI,W-wo,6,5,10.0,2025-04-02 00:00:00,1,up 1.5,Johnson,McGough,,03:10:00,N,41426.0,1.06,+,,45,41,6,12,5,0,1,6,0,0,3,8,0.297,0.363,0.518,0.881,20,0,1,0,0,1,0,0.344,13,11,Tommy Henry,L,50,2024
7,2024-04-06,boxscore,ATL,,ARI,W,9,8,,2025-05-02 00:00:00,1,up 1.5,Minter,Frías,Iglesias,02:49:00,N,41278.0,1.05,++,,42,40,9,15,4,1,1,9,0,0,2,10,0.309,0.369,0.531,0.9,24,0,0,0,0,1,0,0.483,9,9,Brandon Pfaadt,R,39,2024
8,2024-04-07,boxscore,ATL,,ARI,W,5,2,,2025-06-02 00:00:00,1,up 2.5,Sale,Nelson,Johnson,02:30:00,D,40693.0,1.11,+++,,32,31,5,7,1,0,3,5,0,0,0,10,0.3,0.354,0.532,0.887,17,0,0,0,1,1,0,0.211,3,9,Ryne Nelson,R,52,2024
9,2024-04-08,boxscore,ATL,,NYM,L,7,8,,2025-06-03 00:00:00,1,up 1.5,Diekman,Johnson,López,03:27:00,N,37538.0,1.24,-,,44,37,7,12,3,0,1,7,1,0,7,12,0.303,0.364,0.527,0.891,18,1,0,0,0,0,0,0.458,10,9,Julio Teheran,R,31,2024
10,2024-04-09,boxscore,ATL,,NYM,W,6,5,,2025-07-03 00:00:00,1,up 2.5,López,Houser,Iglesias,02:42:00,N,32065.0,1.22,+,,37,33,6,11,1,0,0,6,3,0,2,5,0.306,0.368,0.512,0.88,12,1,2,0,0,0,0,0.393,7,9,Adrian Houser,R,30,2024
11,2024-04-11,boxscore,ATL,,NYM,L,4,16,,2025-07-04 00:00:00,1,up 1.0,Quintana,Winans,,02:50:00,D,34352.0,1.18,-,,40,37,4,10,2,1,0,3,0,0,3,7,0.303,0.364,0.5,0.864,14,0,0,0,0,0,0,0.333,9,10,Jose Quintana,L,48,2024
12,2024-04-12,boxscore,ATL,@,MIA,W,8,1,,2025-08-04 00:00:00,1,up 2.0,Fried,Rogers,,02:37:00,N,14408.0,1.14,+,,44,39,8,14,5,0,1,8,2,0,4,7,0.308,0.37,0.506,0.876,22,2,1,0,0,0,0,0.419,9,9,Trevor Rogers,L,47,2024
13,2024-04-13,boxscore,ATL,@,MIA,L,1,5,,2025-08-05 00:00:00,1,up 1.0,Meyer,Sale,,02:12:00,D,22327.0,1.16,-,,33,32,1,6,2,1,0,1,0,0,0,10,0.299,0.36,0.493,0.852,10,2,1,0,0,1,0,0.273,5,9,Max Meyer,R,63,2024
14,2024-04-14,boxscore,ATL,@,MIA,W,9,7,,2025-09-05 00:00:00,1,up 2.0,Minter,Scott,Iglesias,02:32:00,D,20757.0,1.12,+,,42,37,9,12,2,0,2,8,2,0,3,10,0.301,0.361,0.496,0.857,20,1,1,0,1,0,0,0.385,6,10,Jesús Luzardo,L,36,2024
15,2024-04-15,boxscore,ATL,@,HOU,W,6,1,,2025-10-05 00:00:00,1,up 2.0,Bummer,Arrighetti,,03:07:00,N,32407.0,1.08,++,,43,37,6,11,3,0,0,5,0,0,5,10,0.301,0.364,0.488,0.852,14,1,1,0,0,0,0,0.407,10,11,Spencer Arrighetti,R,49,2024
16,2024-04-16,boxscore,ATL,@,HOU,W,6,2,,2025-11-05 00:00:00,1,up 2.0,López,Brown,Iglesias,02:55:00,N,34144.0,1.14,+++,,40,34,6,11,4,0,1,6,1,2,4,5,0.302,0.366,0.491,0.857,18,1,1,0,1,0,0,0.345,7,9,Hunter Brown,R,54,2024
17,2024-04-17,boxscore,ATL,@,HOU,W,5,4,10.0,2025-12-05 00:00:00,1,up 2.0,Minter,Martinez,Iglesias,03:11:00,D,29073.0,1.13,++++,,43,39,5,7,2,0,2,5,0,0,3,13,0.295,0.358,0.484,0.841,15,0,0,0,1,2,1,0.2,9,11,J.P. France,R,54,2024
18,2024-04-19,boxscore,ATL,,TEX,W,8,3,,13-5,1,up 2.0,Sale,Latz,,02:30:00,N,40810.0,1.18,+++++,,35,30,8,6,0,0,4,8,0,0,5,7,0.29,0.356,0.489,0.845,18,0,0,0,0,0,0,0.105,3,9,Andrew Heaney,L,52,2024
19,2024-04-20,boxscore,ATL,,TEX,W,5,2,,14-5,1,up 2.0,Morton,Eovaldi,Iglesias,02:32:00,N,41744.0,1.18,++++++,,39,29,5,8,1,0,1,5,2,0,7,10,0.29,0.36,0.486,0.846,12,1,2,0,1,0,0,0.368,10,9,Nathan Eovaldi,R,46,2024
20,2024-04-21,boxscore,ATL,,TEX,L,4,6,,14-6,1,up 1.0,Lorenzen,Vines,Yates,02:28:00,N,36581.0,1.18,-,,36,33,4,5,0,0,1,4,0,0,3,9,0.283,0.353,0.475,0.828,8,0,0,0,0,1,0,0.174,5,11,Michael Lorenzen,R,58,2024
21,2024-04-22,boxscore,ATL,,MIA,W,3,0,,15-6,1,up 1.0,Elder,Weathers,Iglesias,02:16:00,N,31572.0,1.15,+,,37,32,3,8,1,0,1,3,3,0,5,4,0.282,0.353,0.47,0.824,12,0,0,0,0,0,0,0.259,10,11,Ryan Weathers,L,43,2024
22,2024-04-23,boxscore,ATL,,MIA,W,5,0,,16-6,1,up 2.0,Fried,Rogers,,01:54:00,N,33533.0,1.17,++,,38,33,5,10,3,0,1,5,1,0,2,6,0.283,0.353,0.471,0.824,16,0,1,0,2,0,0,0.321,9,11,Trevor Rogers,L,42,2024
23,2024-04-24,boxscore,ATL,,MIA,W-wo,4,3,10.0,17-6,1,up 3.0,Minter,Scott,,02:40:00,N,38950.0,1.19,+++,,38,33,4,10,3,0,0,3,1,1,4,10,0.283,0.355,0.468,0.822,13,3,1,0,0,0,0,0.435,8,13,Sixto Sánchez,R,38,2024
24,2024-04-26,boxscore,ATL,,CLE,W,6,2,,18-6,1,up 2.5,Sale,Allen,,02:35:00,N,40210.0,1.16,++++,,37,31,6,8,3,0,1,6,0,0,4,9,0.282,0.356,0.467,0.823,14,1,2,0,0,0,0,0.333,7,9,Logan Allen,L,41,2024
25,2024-04-27,boxscore,ATL,,CLE,L,2,4,11.0,18-7,1,up 1.5,Barlow,Lee,Sandlin,02:47:00,N,41696.0,1.17,-,,39,38,2,7,4,0,0,2,0,0,1,11,0.278,0.35,0.46,0.809,11,0,0,0,0,0,1,0.259,6,11,Tanner Bibee,R,82,2024
26,2024-04-28,boxscore,ATL,,CLE,W-wo,4,3,10.0,19-7,1,up 1.5,Minter,Clase,,02:55:00,D,40758.0,1.15,+,,39,36,4,9,2,0,0,4,0,1,2,13,0.277,0.348,0.453,0.801,11,0,1,0,0,0,0,0.391,8,10,Ben Lively,R,54,2024
27,2024-04-29,boxscore,ATL,@,SEA,L-wo,1,2,,19-8,1,up 1.5,Voth,Minter,,02:29:00,N,26452.0,1.12,-,,30,29,1,3,1,0,0,1,2,0,1,14,0.272,0.342,0.444,0.786,4,1,0,0,0,0,0,0.2,2,9,Bryce Miller,R,78,2024
28,2024-04-30,boxscore,ATL,@,SEA,L,2,3,,19-9,1,up 0.5,Castillo,López,Muñoz,02:16:00,N,23534.0,1.17,--,,36,34,2,6,0,0,0,1,0,0,2,10,0.268,0.338,0.434,0.772,6,0,0,0,0,1,1,0.25,7,9,Luis Castillo,R,77,2024
29,2024-05-01,boxscore,ATL,@,SEA,W,5,2,,20-9,1,up 0.5,Sale,Hancock,Iglesias,02:34:00,D,21689.0,1.17,+,,39,34,5,6,0,1,0,5,0,0,5,7,0.265,0.336,0.428,0.764,8,0,0,0,0,1,0,0.222,7,9,Emerson Hancock,R,39,2024
30,2024-05-03,boxscore,ATL,@,LAD,L-wo,3,4,11.0,20-10,2,0.5,Grove,Chavez,,03:00:00,N,50859.0,1.23,-,,39,37,3,6,0,0,2,3,0,0,1,8,0.262,0.331,0.424,0.755,12,0,0,0,1,0,0,0.143,5,12,Gavin Stone,R,62,2024
31,2024-05-04,boxscore,ATL,@,LAD,L,2,11,,20-11,2,1.5,Glasnow,Elder,,02:24:00,N,44474.0,1.26,--,,35,33,2,6,3,0,0,2,1,0,2,12,0.259,0.328,0.419,0.747,9,0,0,0,0,0,0,0.286,6,11,Tyler Glasnow,R,68,2024
32,2024-05-05,boxscore,ATL,@,LAD,L,1,5,,20-12,2,2.5,Paxton,Fried,,02:07:00,D,52733.0,1.24,---,,32,30,1,5,0,0,1,1,0,0,2,7,0.257,0.325,0.415,0.74,8,1,0,0,0,0,0,0.182,4,11,James Paxton,L,61,2024
33,2024-05-07,boxscore,ATL,,BOS,W,4,2,,21-12,2,3,Jiménez,Slaten,Iglesias,02:31:00,N,38142.0,1.12,+,,34,29,4,7,0,0,1,4,0,1,4,7,0.256,0.326,0.414,0.739,10,1,1,0,0,0,0,0.286,6,10,Kutter Crawford,R,58,2024
34,2024-05-08,boxscore,ATL,,BOS,W,5,0,,22-12,2,2,Sale,Pivetta,,02:21:00,N,37015.0,1.08,++,,34,32,5,9,1,0,3,5,0,0,2,3,0.257,0.326,0.418,0.744,19,1,0,0,0,0,0,0.231,5,10,Nick Pivetta,R,28,2024
35,2024-05-10,boxscore,ATL,@,NYM,W,4,2,,23-12,2,2,Morton,Quintana,Iglesias,02:27:00,N,23355.0,1.2,+++,,37,33,4,7,0,0,3,4,0,0,4,6,0.256,0.325,0.42,0.745,16,2,0,0,0,0,0,0.167,6,9,Jose Quintana,L,40,2024
36,2024-05-11,boxscore,ATL,@,NYM,W,4,1,,24-12,2,2,Fried,Scott,,02:45:00,D,38919.0,1.21,++++,,38,33,4,7,1,0,1,4,0,0,4,10,0.255,0.325,0.418,0.743,11,2,1,0,0,1,0,0.273,7,9,Christian Scott,R,54,2024
37,2024-05-12,boxscore,ATL,@,NYM,L-wo,3,4,,24-13,2,2,Díaz,Minter,,02:50:00,N,18944.0,1.17,-,,38,31,3,6,0,0,1,3,1,0,6,8,0.253,0.325,0.415,0.74,9,0,1,0,0,0,0,0.227,8,11,Luis Severino,R,52,2024
38,2024-05-13,boxscore,ATL,,CHC,W,2,0,,25-13,2,2,Kerr,Wesneski,Minter,02:31:00,N,34582.0,1.21,+,,36,32,2,10,2,0,0,2,0,1,4,10,0.255,0.327,0.414,0.741,12,0,0,0,0,0,0,0.455,10,9,Shota Imanaga,L,58,2024
39,2024-05-14,boxscore,ATL,,CHC,W,7,0,,26-13,2,2,Sale,Taillon,,02:12:00,N,37357.0,1.2,++,,38,33,7,9,1,0,2,6,0,0,4,4,0.255,0.327,0.416,0.743,16,0,0,0,1,1,0,0.25,7,9,Jameson Taillon,R,29,2024
40,2024-05-15,boxscore,ATL,,CHC,L,1,7,,26-14,2,3,Assad,Morton,,02:30:00,N,36623.0,1.17,-,,37,34,1,8,3,0,0,1,0,0,2,11,0.255,0.326,0.413,0.74,11,1,1,0,0,0,0,0.348,9,10,Javier Assad,R,70,2024
41,2024-05-17,boxscore,ATL,,SDP,L,1,3,,26-15,2,3.5,Waldron,Fried,Estrada,02:54:00,N,40186.0,1.19,--,,36,33,1,7,2,0,0,1,1,0,3,18,0.254,0.325,0.41,0.735,9,1,0,0,0,1,0,0.467,8,11,Matt Waldron,R,63,2024
42,2024-05-19,boxscore,ATL,,SDP,L,1,9,,26-16,2,5,Darvish,Elder,,02:53:00,N,39203.0,1.11,---,,30,29,1,4,2,0,0,1,0,0,1,11,0.251,0.322,0.406,0.728,6,2,0,0,0,0,0,0.222,2,9,Yu Darvish,R,81,2024
43,2024-05-20,boxscore,ATL,,SDP,L,5,6,,26-17,2,5,Brito,Jiménez,Suarez,02:43:00,D,35113.0,1.11,----,,44,40,5,12,2,0,2,5,0,0,3,10,0.253,0.323,0.408,0.732,20,0,1,0,0,1,0,0.357,12,10,Dylan Cease,R,26,2024
44,2024-05-20,boxscore,ATL,,SDP,W,3,0,,27-17,2,5,Sale,Vásquez,Iglesias,02:18:00,N,34753.0,1.12,+,,34,33,3,11,1,1,1,3,0,0,1,3,0.254,0.324,0.411,0.735,17,2,0,0,0,0,0,0.345,7,9,Randy Vásquez,R,42,2024
45,2024-05-21,boxscore,ATL,@,CHC,L-wo,3,4,10.0,27-18,2,6,Little,Bummer,,03:14:00,N,36121.0,1.12,-,,42,36,3,5,2,0,2,3,2,0,5,10,0.252,0.322,0.41,0.732,13,0,1,0,0,1,0,0.125,10,11,Javier Assad,R,45,2024
46,2024-05-22,boxscore,ATL,@,CHC,W,9,2,,28-18,2,6,Fried,Steele,,02:08:00,N,37584.0,1.13,+,,40,36,9,9,2,0,3,8,0,0,2,10,0.252,0.322,0.413,0.735,20,0,1,0,1,1,0,0.25,4,9,Justin Steele,L,45,2024
47,2024-05-23,boxscore,ATL,@,CHC,W,3,0,,29-18,2,6,Lee,Wesneski,Iglesias,02:34:00,D,35646.0,1.14,++,,36,32,3,6,0,0,1,3,1,0,3,11,0.25,0.32,0.41,0.731,9,0,0,0,1,0,0,0.238,6,11,Ben Brown,R,64,2024
48,2024-05-24,boxscore,ATL,@,PIT,L,5,11,,29-19,2,6,Falter,Kerr,,02:38:00,N,35822.0,1.1,-,,36,33,5,7,2,0,1,5,0,0,3,5,0.25,0.32,0.409,0.729,12,1,0,0,0,0,0,0.222,4,9,Bailey Falter,L,57,2024
49,2024-05-25,boxscore,ATL,@,PIT,L,1,4,,29-20,2,7,Keller,López,Bednar,02:14:00,D,31459.0,1.11,--,,37,36,1,9,2,0,0,1,1,0,0,6,0.25,0.319,0.407,0.726,11,0,1,0,0,0,0,0.3,9,11,Mitch Keller,R,62,2024
50,2024-05-26,boxscore,ATL,@,PIT,W,8,1,,30-20,2,6,Sale,Mlodzinski,,02:34:00,D,27416.0,1.11,+,,42,37,8,14,5,0,2,8,0,1,3,7,0.252,0.321,0.413,0.734,25,0,0,0,2,0,0,0.4,7,10,Martín Pérez,L,47,2024
51,2024-05-27,boxscore,ATL,,WSN,L,4,8,,30-21,2,6,Parker,Morton,,02:39:00,D,38858.0,1.14,-,,36,34,4,8,1,0,1,4,1,0,2,10,0.252,0.32,0.412,0.732,12,1,0,0,0,0,0,0.304,5,9,Mitchell Parker,L,57,2024
52,2024-05-28,boxscore,ATL,,WSN,W,2,0,,31-21,2,5,Fried,Barnes,Iglesias,02:04:00,N,37598.0,1.15,+,,30,26,2,5,1,0,1,2,0,0,3,12,0.251,0.319,0.411,0.73,9,1,0,0,1,0,0,0.286,4,9,Jake Irvin,R,76,2024
53,2024-05-29,boxscore,ATL,,WSN,L,2,7,,31-22,2,6,Gore,Schwellenbach,,02:52:00,N,33654.0,1.17,-,,35,35,2,8,3,0,0,2,0,0,0,13,0.251,0.317,0.409,0.726,11,1,0,0,0,0,0,0.364,6,9,MacKenzie Gore,L,60,2024
54,2024-05-30,boxscore,ATL,,WSN,L,1,3,,31-23,2,6.5,Williams,Kerr,Finnegan,02:35:00,N,37784.0,1.2,--,,35,31,1,5,2,1,0,1,1,0,3,8,0.249,0.316,0.407,0.723,9,0,0,0,1,0,0,0.208,7,9,Trevor Williams,R,59,2024
55,2024-05-31,boxscore,ATL,,OAK,W,4,2,,32-23,2,6.5,López,Sears,Iglesias,02:07:00,N,40204.0,1.05,+,,32,28,4,6,2,0,0,4,0,0,2,6,0.249,0.315,0.405,0.72,8,0,0,0,2,0,0,0.25,4,9,JP Sears,L,52,2024
56,2024-06-01,boxscore,ATL,,OAK,L,9,11,,32-24,2,7.5,Kelly,Herget,Jiménez,02:53:00,D,41181.0,1.05,-,,43,39,9,13,4,0,2,8,0,0,4,4,0.25,0.316,0.409,0.725,23,0,0,0,0,0,0,0.333,7,9,Aaron Brooks,R,21,2024
57,2024-06-02,boxscore,ATL,,OAK,W,3,1,,33-24,2,6.5,Lee,Adams,Iglesias,02:28:00,D,37853.0,1.02,+,,36,31,3,7,4,0,0,3,0,0,5,8,0.25,0.317,0.408,0.725,11,0,0,0,0,0,1,0.304,9,10,Luis Medina,R,67,2024
58,2024-06-04,boxscore,ATL,@,BOS,W,8,3,,34-24,2,7,Fried,Crawford,,02:16:00,N,34628.0,1.0,++,,37,34,8,8,2,0,2,7,0,1,2,6,0.25,0.316,0.409,0.726,16,2,1,0,0,2,0,0.231,2,11,Kutter Crawford,R,45,2024
59,2024-06-05,boxscore,ATL,@,BOS,L,0,9,,34-25,2,8,Pivetta,Schwellenbach,,02:22:00,D,33760.0,1.05,-,,30,28,0,1,0,0,0,0,0,0,2,11,0.247,0.313,0.404,0.717,1,1,0,0,0,1,0,0.059,3,12,Nick Pivetta,R,82,2024
60,2024-06-06,boxscore,ATL,@,WSN,W,5,2,,35-25,2,7.5,Bummer,Harvey,Iglesias,02:07:00,N,27690.0,1.06,+,,35,34,5,7,2,0,2,5,0,0,0,3,0.246,0.312,0.405,0.717,15,0,1,0,0,0,0,0.172,3,10,Mitchell Parker,L,65,2024
61,2024-06-07,boxscore,ATL,@,WSN,L,1,2,,35-26,2,8,Irvin,Sale,Finnegan,02:10:00,N,39235.0,1.06,-,,35,33,1,6,4,0,0,1,0,0,2,8,0.245,0.311,0.403,0.714,10,1,0,0,0,0,0,0.24,7,9,Jake Irvin,R,66,2024
62,2024-06-08,boxscore,ATL,@,WSN,L,3,7,,35-27,2,9,Gore,Morton,,02:29:00,D,33998.0,1.04,--,,35,33,3,7,2,0,1,2,0,0,1,13,0.245,0.31,0.402,0.712,12,1,1,0,0,0,0,0.316,5,9,MacKenzie Gore,L,55,2024
63,2024-06-09,boxscore,ATL,@,WSN,L,5,8,,35-28,2,9,Barnes,Waldrep,Finnegan,02:38:00,D,34282.0,1.06,---,,40,35,5,8,0,0,1,4,0,0,5,8,0.244,0.31,0.401,0.711,11,0,0,0,0,0,0,0.269,8,9,DJ Herz,L,49,2024
64,2024-06-11,boxscore,ATL,@,BAL,L,0,4,,35-29,2,10,Suárez,Fried,,02:27:00,N,24048.0,1.03,----,,38,33,0,5,0,1,0,0,0,0,5,9,0.243,0.31,0.398,0.708,7,0,0,0,0,1,0,0.208,11,11,Albert Suárez,R,61,2024
65,2024-06-12,boxscore,ATL,@,BAL,L,2,4,,35-30,2,10,Akin,Jiménez,Kimbrel,02:19:00,N,24122.0,0.99,-----,,36,35,2,7,0,0,1,2,1,0,0,8,0.242,0.308,0.396,0.704,10,0,1,0,0,1,0,0.231,7,10,Cade Povich,L,68,2024
66,2024-06-13,boxscore,ATL,@,BAL,W,6,3,,36-30,2,9,López,Irvin,Iglesias,02:43:00,D,33700.0,0.98,+,,43,41,6,12,5,0,0,5,0,0,1,10,0.243,0.309,0.397,0.705,17,0,1,0,0,1,0,0.387,10,9,Cole Irvin,L,44,2024
67,2024-06-14,boxscore,ATL,,TBR,W,7,3,,37-30,2,9,Sale,Littell,Iglesias,02:36:00,N,41046.0,1.06,++,,40,38,7,12,4,0,2,6,1,0,1,8,0.244,0.309,0.4,0.709,22,0,1,0,0,2,0,0.357,9,10,Zack Littell,R,15,2024
68,2024-06-15,boxscore,ATL,,TBR,W,9,2,,38-30,2,8,Morton,Pepiot,,02:38:00,D,40480.0,1.0,+++,,39,33,9,11,0,0,4,9,0,0,5,6,0.246,0.311,0.404,0.715,23,0,0,0,1,0,0,0.292,6,9,Ryan Pepiot,R,33,2024
69,2024-06-16,boxscore,ATL,,TBR,L,6,8,,38-31,2,8,Adam,Iglesias,Fairbanks,02:32:00,D,40211.0,1.05,-,,38,36,6,9,1,0,3,5,0,0,2,12,0.246,0.31,0.406,0.716,19,1,0,0,0,1,0,0.286,5,10,Zach Eflin,R,47,2024
70,2024-06-17,boxscore,ATL,,DET,W,2,1,,39-31,2,8,Hernández,Miller,Jiménez,02:20:00,N,38273.0,1.04,+,,30,30,2,7,3,0,1,2,1,1,0,9,0.245,0.31,0.406,0.716,13,0,0,0,0,0,0,0.3,4,10,Reese Olson,R,72,2024
71,2024-06-18,boxscore,ATL,,DET,W,2,1,,40-31,2,8,Schwellenbach,Mize,Iglesias,02:19:00,N,37561.0,1.08,++,,30,30,2,5,0,1,0,2,0,0,0,8,0.245,0.308,0.404,0.712,7,1,0,0,0,2,0,0.227,4,10,Casey Mize,R,47,2024
72,2024-06-19,boxscore,ATL,,DET,W,7,0,,41-31,2,7,López,Skubal,,02:27:00,D,36055.0,1.05,+++,,39,35,7,12,2,0,3,6,1,0,2,12,0.246,0.309,0.408,0.717,23,1,2,0,0,0,0,0.45,8,9,Tarik Skubal,L,35,2024
73,2024-06-21,boxscore,ATL,@,NYY,W,8,1,,42-31,2,6,Sale,Rodón,,02:57:00,N,45226.0,1.05,++++,,47,41,8,14,5,0,3,7,0,0,5,9,0.247,0.311,0.412,0.724,28,0,1,0,0,0,0,0.379,12,9,Carlos Rodón,L,10,2024
