Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
22,2025-04-20,boxscore,SFG,@,LAA,L-wo,4,5,,14-8,3,2,Darrell-Hicks,Walker,,03:00:00,D,36026.0,1.09,-,,42,34,4,8,1,0,1,4,1,1,8,9,0.224,0.305,0.395,0.7,12,0,0,0,0,0,0,0.292,11,9,Yusei Kikuchi,L,58,2025
23,2025-04-21,boxscore,SFG,,MIL,W,5,2,,15-8,3,1,Birdsong,Anderson,Doval,02:30:00,N,31758.0,1.1,+,,35,29,5,8,0,1,1,4,0,2,5,6,0.226,0.308,0.397,0.704,13,0,0,0,1,0,0,0.304,6,9,Quinn Priester,R,45,2025
24,2025-04-22,boxscore,SFG,,MIL,L,3,11,,15-9,3,2,Quintana,Hicks,,02:48:00,N,28573.0,1.17,-,,39,33,3,11,2,0,0,3,0,0,4,4,0.23,0.312,0.397,0.709,13,3,1,0,1,0,0,0.367,9,12,Jose Quintana,L,57,2025
25,2025-04-23,boxscore,SFG,,MIL,W,4,2,,16-9,2,1,Webb,Peralta,Doval,02:34:00,N,29049.0,1.1,+,,35,32,4,8,0,0,0,3,0,1,3,7,0.231,0.312,0.391,0.703,8,0,0,0,0,0,0,0.32,7,9,Freddy Peralta,R,46,2025
26,2025-04-24,boxscore,SFG,,MIL,W,6,5,,17-9,2,0.5,Rogers,Alexander,Doval,02:50:00,D,28592.0,1.18,++,,40,32,6,7,1,0,2,6,0,0,7,4,0.23,0.314,0.393,0.707,14,0,0,0,1,1,0,0.185,10,12,Tobias Myers,R,44,2025
27,2025-04-25,boxscore,SFG,,TEX,L,0,2,,17-10,2,0.5,Eovaldi,Verlander,Jackson,02:40:00,N,40080.0,1.1,-,,32,31,0,4,0,0,0,0,0,0,1,13,0.227,0.309,0.384,0.692,4,0,0,0,0,0,0,0.222,5,9,Nathan Eovaldi,R,72,2025
28,2025-04-26,boxscore,SFG,,TEX,W-wo,3,2,,18-10,1,up 0.5,Walker,Webb,,02:38:00,D,40153.0,1.11,+,,36,32,3,11,1,0,0,3,1,0,3,4,0.231,0.312,0.383,0.695,12,2,0,1,0,0,0,0.393,8,10,Tyler Mahle,R,43,2025
29,2025-04-27,boxscore,SFG,,TEX,W-wo,3,2,,19-10,1,up 0.5,Doval,Jackson,,02:37:00,D,40118.0,1.14,++,,33,28,3,5,0,0,0,2,1,0,4,4,0.229,0.311,0.377,0.689,5,0,1,0,0,0,0,0.208,6,9,Jack Leiter,R,47,2025
30,2025-04-29,boxscore,SFG,@,SDP,L,4,7,,19-11,2,1,Pivetta,Webb,Suarez,02:23:00,N,47345.0,1.31,-,,35,34,4,7,2,0,1,4,0,0,1,14,0.229,0.309,0.377,0.686,12,0,0,0,0,0,0,0.316,4,9,Nick Pivetta,R,54,2025
31,2025-04-30,boxscore,SFG,@,SDP,L,3,5,,19-12,3,2,King,Roupp,Suarez,02:34:00,D,37698.0,1.31,--,,35,31,3,5,0,0,2,3,1,1,3,12,0.227,0.307,0.376,0.683,11,0,1,0,0,0,0,0.176,5,9,Michael King,R,64,2025
32,2025-05-01,boxscore,SFG,,COL,L,3,4,,19-13,3,2.5,Chivilli,Rogers,Agnos,02:19:00,N,27198.0,1.1,---,,36,34,3,9,2,0,1,3,0,1,2,5,0.228,0.307,0.377,0.684,14,1,0,0,0,0,0,0.286,6,12,Kyle Freeland,L,49,2025
33,2025-05-02,boxscore,SFG,,COL,W,4,0,,20-13,3,2.5,Ray,Senzatela,,02:02:00,N,35036.0,1.09,+,,32,29,4,7,2,0,1,3,0,0,2,5,0.228,0.307,0.378,0.685,12,1,0,0,1,0,0,0.25,4,9,Antonio Senzatela,R,39,2025
34,2025-05-03,boxscore,SFG,,COL,W,6,3,,21-13,3,2.5,Rodríguez,Bird,Walker,02:21:00,D,40049.0,1.1,++,,33,27,6,5,1,0,2,6,0,0,6,7,0.227,0.307,0.38,0.687,12,1,0,0,0,0,0,0.167,3,9,Bradley Blalock,R,54,2025
35,2025-05-04,boxscore,SFG,,COL,W,9,3,,22-13,3,1.5,Webb,Márquez,,02:29:00,D,41087.0,1.09,+++,,38,36,9,13,3,0,2,9,0,0,1,7,0.231,0.31,0.387,0.697,22,1,1,0,0,0,0,0.407,5,9,Germán Márquez,R,34,2025
36,2025-05-05,boxscore,SFG,@,CHC,L,2,9,,22-14,3,2.5,Boyd,Roupp,,02:23:00,N,36834.0,1.16,-,,34,33,2,7,0,0,1,2,1,0,0,10,0.231,0.308,0.385,0.693,10,1,1,0,0,0,0,0.273,5,10,Matthew Boyd,L,61,2025
37,2025-05-06,boxscore,SFG,@,CHC,W,14,5,11.0,23-14,3,1.5,Miller,Pressly,,03:25:00,N,37303.0,1.15,+,,54,44,14,16,3,0,1,14,0,0,4,7,0.236,0.312,0.389,0.701,22,3,2,2,2,1,0,0.395,9,11,Colin Rea,R,35,2025
38,2025-05-07,boxscore,SFG,@,CHC,W,3,1,,24-14,2,1.5,Ray,Brown,Walker,02:40:00,D,31889.0,1.18,++,,39,34,3,9,2,0,0,3,0,0,5,11,0.236,0.314,0.387,0.701,11,1,0,0,0,0,0,0.391,9,9,Ben Brown,R,50,2025
39,2025-05-09,boxscore,SFG,@,MIN,L,1,3,,24-15,3,2,Paddack,Hicks,Coulombe,02:05:00,N,21744.0,1.16,-,,30,30,1,3,0,0,1,1,0,0,0,8,0.233,0.309,0.383,0.692,6,0,0,0,0,0,0,0.095,2,10,Chris Paddack,R,74,2025
40,2025-05-10,boxscore,SFG,@,MIN,L,1,2,,24-16,3,2,Ryan,Webb,Duran,02:04:00,N,23812.0,1.1,--,,29,29,1,4,1,0,1,1,0,0,0,9,0.231,0.306,0.38,0.686,8,1,0,0,0,0,0,0.158,1,9,Joe Ryan,R,71,2025
41,2025-05-11,boxscore,SFG,@,MIN,L-wo,6,7,10.0,24-17,3,3,Duran,Walker,,02:57:00,D,23551.0,1.13,---,,43,36,6,9,1,0,1,6,2,1,4,10,0.232,0.306,0.38,0.686,13,0,1,0,2,0,0,0.296,8,16,Pablo López,R,50,2025
42,2025-05-12,boxscore,SFG,,ARI,L,1,2,,24-18,3,3.5,Kelly,Verlander,Miller,02:17:00,N,27387.0,1.21,----,,34,33,1,8,1,0,0,1,0,0,1,10,0.232,0.305,0.377,0.683,9,1,0,0,0,0,0,0.348,6,9,Merrill Kelly,R,65,2025
43,2025-05-13,boxscore,SFG,,ARI,W,10,6,,25-18,3,2.5,Ray,Pfaadt,,03:00:00,N,30960.0,1.19,+,,43,37,10,13,3,0,3,9,1,1,6,6,0.235,0.309,0.385,0.694,25,0,0,0,0,1,1,0.357,9,9,Brandon Pfaadt,R,34,2025
44,2025-05-14,boxscore,SFG,,ARI,L,7,8,,25-19,3,3.5,Thompson,Hicks,Miller,03:14:00,D,30078.0,1.21,-,,45,37,7,11,2,0,1,7,0,0,7,12,0.237,0.312,0.386,0.698,16,0,0,0,1,0,0,0.4,11,12,Eduardo Rodríguez,L,37,2025
45,2025-05-16,boxscore,SFG,,ATH,W,9,1,,26-19,3,3,Webb,Sears,,02:34:00,N,41112.0,1.04,+,,42,37,9,13,3,0,3,9,0,0,5,8,0.239,0.315,0.393,0.708,25,0,0,0,0,0,0,0.385,9,11,JP Sears,L,33,2025
46,2025-05-17,boxscore,SFG,,ATH,W-wo,1,0,10.0,27-19,3,2,Doval,Miller,,02:23:00,N,40448.0,1.1,++,,38,32,1,5,1,0,0,1,0,1,5,10,0.238,0.314,0.389,0.703,6,0,0,1,0,0,1,0.227,9,9,Luis Severino,R,68,2025
47,2025-05-18,boxscore,SFG,,ATH,W,3,2,,28-19,2,1,Rodríguez,Ferguson,Walker,02:19:00,D,40051.0,1.12,+++,,30,27,3,5,0,1,1,3,0,0,2,5,0.237,0.312,0.389,0.701,10,0,0,1,0,0,0,0.19,3,12,Jeffrey Springs,L,71,2025
48,2025-05-19,boxscore,SFG,,KCR,L,1,3,,28-20,3,1,Bubic,Rogers,Estévez,02:24:00,N,28432.0,1.19,-,,35,32,1,6,2,0,0,1,0,0,3,7,0.236,0.311,0.386,0.697,8,0,0,0,0,0,0,0.24,7,11,Kris Bubic,L,75,2025
49,2025-05-20,boxscore,SFG,,KCR,W,3,2,,29-20,2,1,Birdsong,Lorenzen,Walker,02:36:00,N,32118.0,1.14,+,,35,31,3,8,1,1,0,3,0,0,3,8,0.236,0.312,0.385,0.697,11,3,1,0,0,1,0,0.348,8,9,Michael Lorenzen,R,44,2025
50,2025-05-21,boxscore,SFG,,KCR,L,4,8,,29-21,2,2,Bowlan,Webb,,02:39:00,D,29064.0,1.18,-,,41,35,4,8,1,0,3,4,0,0,6,7,0.236,0.313,0.388,0.701,18,0,0,0,0,0,0,0.2,10,9,Daniel Lynch IV,L,52,2025
51,2025-05-23,boxscore,SFG,@,WSN,W,4,0,,30-21,2,2,Roupp,Gore,,02:31:00,N,19195.0,1.21,+,,37,30,4,7,0,0,0,3,0,1,6,13,0.236,0.314,0.385,0.699,7,2,1,0,0,0,0,0.412,6,9,MacKenzie Gore,L,70,2025
52,2025-05-24,boxscore,SFG,@,WSN,L,0,3,,30-22,2,2,Irvin,Harrison,López,01:52:00,D,36873.0,1.22,-,,32,30,0,3,0,0,0,0,0,0,2,8,0.234,0.311,0.38,0.692,3,1,0,0,0,1,0,0.136,5,9,Jake Irvin,R,81,2025
53,2025-05-25,boxscore,SFG,@,WSN,W,3,2,,31-22,2,1,Ray,Soroka,Walker,02:14:00,D,31581.0,1.2,+,,35,32,3,5,1,1,1,3,1,0,2,4,0.232,0.31,0.38,0.689,11,1,1,0,0,1,0,0.148,5,9,Michael Soroka,R,51,2025
54,2025-05-26,boxscore,SFG,@,DET,L,1,3,,31-23,2,2,Montero,Birdsong,Vest,02:22:00,D,31640.0,1.2,-,,34,31,1,5,0,0,0,1,0,0,3,4,0.231,0.308,0.376,0.684,5,1,0,0,0,0,0,0.185,6,9,Keider Montero,R,66,2025
55,2025-05-27,boxscore,SFG,@,DET,L,1,3,,31-24,3,3,Flaherty,Webb,Vest,02:12:00,N,21092.0,1.14,--,,33,31,1,6,1,0,0,1,0,0,1,10,0.23,0.307,0.373,0.681,7,2,1,0,0,0,0,0.286,5,9,Jack Flaherty,R,75,2025
56,2025-05-28,boxscore,SFG,@,DET,L,3,4,,31-25,3,3,Hanifee,Roupp,Kahnle,02:32:00,D,31602.0,1.14,---,,40,34,3,10,3,0,1,3,0,0,4,8,0.231,0.309,0.375,0.684,16,2,0,1,0,0,0,0.36,10,10,Jackson Jobe,R,39,2025
57,2025-05-30,boxscore,SFG,@,MIA,W,2,0,,32-25,3,3,Harrison,Quantrill,Doval,02:41:00,N,10361.0,1.16,+,,39,37,2,11,2,1,1,2,3,0,1,12,0.233,0.309,0.377,0.686,18,0,1,0,0,0,0,0.417,10,9,Cal Quantrill,R,49,2025
58,2025-05-31,boxscore,SFG,@,MIA,L,0,1,,32-26,3,4,Cabrera,Ray,Faucher,02:14:00,D,12387.0,1.14,-,,38,33,0,8,0,0,0,0,1,1,4,8,0.233,0.31,0.375,0.684,8,1,1,0,0,1,0,0.32,11,10,Edward Cabrera,R,59,2025
59,2025-06-01,boxscore,SFG,@,MIA,W,4,2,,33-26,3,3,Birdsong,Weathers,Doval,02:44:00,D,13422.0,1.09,+,,37,33,4,8,0,0,1,4,4,0,4,8,0.233,0.31,0.374,0.684,11,2,0,0,0,0,0,0.292,6,10,Ryan Weathers,L,50,2025
60,2025-06-02,boxscore,SFG,,SDP,L,0,1,10.0,33-27,3,3,Suarez,Walker,,02:51:00,N,35680.0,1.3,-,,41,32,0,5,0,0,0,0,2,0,6,10,0.232,0.31,0.371,0.681,5,2,2,1,0,0,1,0.227,12,12,Stephen Kolek,R,64,2025
61,2025-06-03,boxscore,SFG,,SDP,L,2,3,10.0,33-28,3,4,Matsui,Bivens,Estrada,02:48:00,N,35522.0,1.31,--,,38,34,2,7,2,0,1,2,0,0,3,4,0.231,0.309,0.37,0.68,12,1,0,1,0,0,0,0.207,7,11,Ryan Bergert,R,47,2025
62,2025-06-04,boxscore,SFG,,SDP,W,6,5,,34-28,3,3,Hjelle,Adam,Rodríguez,02:21:00,N,34821.0,1.21,+,,34,31,6,8,4,0,1,6,1,0,2,6,0.232,0.309,0.372,0.681,15,0,0,0,1,0,0,0.28,4,9,Nick Pivetta,R,44,2025
63,2025-06-05,boxscore,SFG,,SDP,W,3,2,,35-28,3,3,Ray,Cease,Doval,02:28:00,D,37436.0,1.28,++,,34,29,3,6,2,0,0,3,2,0,4,11,0.231,0.309,0.371,0.68,8,0,0,0,1,0,0,0.316,7,10,Dylan Cease,R,49,2025
64,2025-06-06,boxscore,SFG,,ATL,W-wo,5,4,10.0,36-28,3,2,Bivens,Johnson,,02:54:00,N,39153.0,1.19,+++,,38,33,5,8,1,0,0,3,0,1,3,7,0.232,0.309,0.369,0.678,9,0,0,0,2,0,0,0.286,5,11,Spencer Schwellenbach,R,48,2025
65,2025-06-07,boxscore,SFG,,ATL,W-wo,3,2,,37-28,2,1,Rogers,Johnson,,02:05:00,D,35162.0,1.23,++++,,31,31,3,5,1,0,2,3,0,0,0,13,0.231,0.307,0.37,0.676,12,0,0,0,0,0,0,0.188,2,11,Bryce Elder,R,84,2025
66,2025-06-08,boxscore,SFG,,ATL,W,4,3,,38-28,2,1,Roupp,Strider,Doval,02:13:00,D,41026.0,1.26,+++++,,31,26,4,3,2,0,0,3,2,0,3,6,0.229,0.306,0.367,0.673,5,0,1,0,1,1,0,0.143,3,9,Spencer Strider,R,54,2025
67,2025-06-10,boxscore,SFG,@,COL,W,6,5,,39-28,2,0.5,Miller,Agnos,Doval,03:05:00,N,24553.0,1.22,++++++,,42,32,6,7,0,1,2,6,1,0,6,10,0.229,0.307,0.369,0.675,15,0,2,0,2,0,0,0.227,9,10,Carson Palmquist,L,45,2025
68,2025-06-11,boxscore,SFG,@,COL,W,10,7,,40-28,2,0.5,Beck,Kinley,,03:05:00,N,23532.0,1.24,+++++++,,44,35,10,14,3,1,1,10,0,1,6,7,0.232,0.309,0.373,0.682,22,1,0,1,2,0,0,0.448,7,12,Kyle Freeland,L,49,2025
69,2025-06-12,boxscore,SFG,@,COL,L-wo,7,8,,40-29,2,1,Halvorsen,Rodríguez,,03:00:00,D,28168.0,1.27,-,,43,35,7,11,1,0,1,7,0,0,7,9,0.233,0.311,0.374,0.685,15,2,0,0,1,0,0,0.385,9,9,Antonio Senzatela,R,15,2025
70,2025-06-13,boxscore,SFG,@,LAD,W,6,2,,41-29,1,Tied,Webb,Yamamoto,,02:25:00,N,53022.0,1.49,+,,41,36,6,10,3,0,3,6,0,0,5,9,0.234,0.312,0.378,0.69,22,0,0,0,0,0,0,0.292,8,9,Yoshinobu Yamamoto,R,31,2025
71,2025-06-14,boxscore,SFG,@,LAD,L,5,11,,41-30,2,1,Kershaw,Roupp,,02:26:00,N,51548.0,1.5,-,,37,33,5,6,2,0,1,4,0,0,4,8,0.233,0.311,0.377,0.688,11,1,0,0,0,1,0,0.208,5,11,Clayton Kershaw,L,75,2025
72,2025-06-15,boxscore,SFG,@,LAD,L,4,5,,41-31,2,2,May,Lucchesi,Scott,02:24:00,D,53980.0,1.5,--,,40,34,4,7,1,1,1,4,0,0,4,8,0.233,0.312,0.377,0.689,13,0,2,0,0,0,1,0.24,9,13,Dustin May,R,47,2025
73,2025-06-17,boxscore,SFG,,CLE,L,2,3,,41-32,2,3.5,Cecconi,Ray,Clase,02:36:00,N,36222.0,1.24,---,,42,35,2,10,2,0,0,2,0,0,5,10,0.233,0.313,0.376,0.689,12,0,1,1,0,0,0,0.4,13,13,Slade Cecconi,R,54,2025
74,2025-06-18,boxscore,SFG,,CLE,L,2,4,,41-33,2,4.5,Allen,Verlander,Clase,02:27:00,N,34055.0,1.23,----,,36,32,2,6,0,0,1,2,0,0,3,7,0.233,0.312,0.375,0.688,9,1,1,0,0,0,0,0.208,7,10,Logan Allen,L,54,2025
75,2025-06-19,boxscore,SFG,,CLE,W,2,1,,42-33,2,3.5,Webb,Festa,Doval,02:22:00,D,40093.0,1.18,+,,32,26,2,5,1,0,0,2,0,1,4,7,0.232,0.312,0.374,0.686,6,2,1,1,0,1,0,0.263,6,11,Gavin Williams,R,71,2025
76,2025-06-20,boxscore,SFG,,BOS,L,5,7,,42-34,2,4.5,Bernardino,Hjelle,Chapman,02:53:00,N,40169.0,1.23,-,,40,32,5,7,0,0,0,2,0,0,8,8,0.232,0.313,0.372,0.685,7,2,0,0,0,1,0,0.292,8,13,Hunter Dobbins,R,32,2025
77,2025-06-21,boxscore,SFG,,BOS,W,3,2,,43-34,2,3.5,Roupp,Bello,Doval,02:09:00,D,39027.0,1.22,+,,30,29,3,4,0,0,2,3,0,0,1,7,0.231,0.312,0.371,0.683,10,0,0,0,0,1,0,0.1,3,9,Brayan Bello,R,61,2025
78,2025-06-22,boxscore,SFG,,BOS,W,9,5,,44-34,2,3.5,Miller,Weissert,,02:43:00,D,40350.0,1.23,++,,37,33,9,11,2,0,3,8,0,0,2,5,0.232,0.313,0.375,0.688,22,1,0,2,0,2,0,0.32,4,9,Lucas Giolito,R,55,2025
79,2025-06-24,boxscore,SFG,,MIA,L,2,4,,44-35,2,4.5,Gibson,Verlander,Faucher,02:48:00,N,28643.0,1.27,-,,34,29,2,5,1,0,1,2,1,0,4,10,0.232,0.312,0.374,0.687,9,2,1,0,0,0,0,0.222,5,9,Cal Quantrill,R,49,2025
80,2025-06-25,boxscore,SFG,,MIA,L,5,8,10.0,44-36,2,5.5,Faucher,Doval,,02:57:00,N,31712.0,1.2,--,,40,30,5,5,0,0,1,5,0,1,4,7,0.231,0.312,0.373,0.686,8,0,3,1,2,0,0,0.167,6,11,Edward Cabrera,R,57,2025
81,2025-06-26,boxscore,SFG,,MIA,L,5,12,,44-37,3,6.5,Simpson,Birdsong,,02:48:00,D,33804.0,1.22,---,,40,38,5,12,3,1,1,5,0,0,1,7,0.232,0.313,0.375,0.688,20,0,0,1,0,0,0,0.367,8,10,Janson Junk,R,26,2025
82,2025-06-27,boxscore,SFG,@,CHW,W,3,1,,45-37,2,6.5,Roupp,Alexander,Doval,02:42:00,N,27549.0,1.1,+,,38,31,3,6,2,1,0,3,0,0,7,8,0.232,0.313,0.375,0.688,10,1,0,0,0,0,0,0.261,8,9,Aaron Civale,R,52,2025
83,2025-06-28,boxscore,SFG,@,CHW,L,0,1,,45-38,3,6.5,Houser,Ray,Taylor,02:09:00,D,20090.0,1.14,-,,31,30,0,4,0,0,0,0,0,0,1,7,0.231,0.311,0.372,0.684,4,0,0,0,0,0,0,0.174,4,10,Adrian Houser,R,73,2025
84,2025-06-29,boxscore,SFG,@,CHW,L,2,5,,45-39,3,7.5,Gilbert,Miller,Vasil,02:46:00,D,20225.0,1.13,--,,40,30,2,6,2,0,0,2,1,0,8,11,0.23,0.313,0.371,0.684,8,3,2,0,0,0,0,0.316,11,9,Jonathan Cannon,R,50,2025
85,2025-06-30,boxscore,SFG,@,ARI,L,2,4,,45-40,3,8,Curtiss,Webb,Miller,02:20:00,N,18963.0,1.15,---,,33,33,2,7,4,0,0,2,0,0,0,10,0.23,0.311,0.371,0.682,11,1,0,0,0,0,0,0.304,4,10,Ryne Nelson,R,63,2025
86,2025-07-01,boxscore,SFG,@,ARI,L,2,8,,45-41,3,9,Gallen,Birdsong,,02:16:00,N,19455.0,1.11,----,,32,32,2,6,3,0,1,2,1,0,0,12,0.23,0.31,0.371,0.681,12,0,0,0,0,0,0,0.263,3,10,Zac Gallen,R,71,2025
87,2025-07-02,boxscore,SFG,@,ARI,W,6,5,10.0,46-41,3,9,Doval,Miller,,03:01:00,N,17840.0,1.06,+,,44,38,6,10,2,1,1,6,0,0,5,5,0.23,0.311,0.372,0.682,17,1,0,0,1,0,0,0.273,9,11,Merrill Kelly,R,50,2025
88,2025-07-03,boxscore,SFG,@,ARI,W,7,2,,47-41,2,9,Ray,Pfaadt,,02:20:00,N,29769.0,1.09,++,,40,36,7,12,3,0,0,7,0,0,2,11,0.231,0.311,0.372,0.683,15,1,0,0,2,0,0,0.444,6,9,Brandon Pfaadt,R,50,2025
89,2025-07-04,boxscore,SFG,@,ATH,L,2,11,,47-42,3,9,Sears,Verlander,Perkins,02:43:00,N,12322.0,1.08,-,,36,34,2,6,3,0,1,1,0,0,2,11,0.231,0.31,0.372,0.682,12,0,0,0,0,1,0,0.227,7,12,JP Sears,L,70,2025
90,2025-07-05,boxscore,SFG,@,ATH,W,7,2,,48-42,2,8,Webb,Severino,,02:35:00,N,12298.0,1.01,+,,43,36,7,10,3,0,1,7,0,0,4,6,0.231,0.311,0.373,0.684,16,0,3,0,0,0,1,0.31,9,9,Luis Severino,R,33,2025
91,2025-07-06,boxscore,SFG,@,ATH,W,6,2,,49-42,2,7,Birdsong,Lopez,,02:45:00,N,12180.0,1.06,++,,42,37,6,9,1,0,2,6,0,0,4,13,0.231,0.312,0.374,0.685,16,0,1,0,0,1,1,0.318,9,9,Jacob Lopez,L,44,2025
92,2025-07-07,boxscore,SFG,,PHI,W,3,1,,50-42,2,6,Rogers,Kerkering,Doval,02:31:00,N,40043.0,1.21,+++,,36,33,3,8,2,0,0,3,0,0,1,9,0.232,0.311,0.373,0.684,10,0,2,0,0,0,0,0.333,9,10,Cristopher Sánchez,L,66,2025
93,2025-07-08,boxscore,SFG,,PHI,W-wo,4,3,,51-42,2,5,Walker,Romano,,02:42:00,N,40212.0,1.33,++++,,36,33,4,9,1,0,1,4,0,0,3,8,0.232,0.312,0.373,0.685,13,1,0,0,0,0,0,0.333,7,11,Taijuan Walker,R,55,2025
94,2025-07-09,boxscore,SFG,,PHI,L,0,13,,51-43,2,5,Luzardo,Verlander,,02:49:00,D,37334.0,1.37,-,,32,30,0,4,0,0,0,0,0,0,2,8,0.231,0.311,0.371,0.681,4,1,0,0,0,0,0,0.182,5,12,Jesús Luzardo,L,77,2025
95,2025-07-11,boxscore,SFG,,LAD,W,8,7,,52-43,2,4,Webb,May,Doval,02:46:00,N,40785.0,1.49,+,,38,31,8,9,1,2,2,8,0,0,6,7,0.232,0.312,0.373,0.685,20,0,0,1,0,0,0,0.318,6,9,Dustin May,R,26,2025
96,2025-07-12,boxscore,SFG,,LAD,L,1,2,,52-44,3,5,Sheehan,Roupp,Scott,02:11:00,D,41029.0,1.6,-,,34,29,1,3,0,0,0,1,0,0,4,9,0.23,0.311,0.371,0.681,3,0,0,0,1,0,0,0.143,6,9,Shohei Ohtani,R,60,2025
97,2025-07-13,boxscore,SFG,,LAD,L,2,5,11.0,52-45,3,6,Casparius,Bivens,,03:01:00,D,41048.0,1.46,--,,42,38,2,5,1,0,1,2,0,0,4,11,0.229,0.309,0.369,0.679,9,0,0,0,0,0,1,0.154,9,10,Yoshinobu Yamamoto,R,76,2025
98,2025-07-18,boxscore,SFG,@,TOR,L,0,4,,52-46,3,6,Bassitt,Verlander,,02:32:00,N,41339.0,1.16,---,,36,36,0,11,1,0,0,0,0,0,0,12,0.23,0.309,0.369,0.678,12,2,0,0,0,0,0,0.458,9,10,Chris Bassitt,R,58,2025
99,2025-07-19,boxscore,SFG,@,TOR,L,3,6,,52-47,3,6,Lauer,Webb,Hoffman,02:10:00,D,42015.0,1.16,----,,30,29,3,4,1,0,2,3,0,0,0,9,0.229,0.308,0.369,0.677,11,1,0,0,1,0,0,0.105,0,9,Eric Lauer,L,67,2025
100,2025-07-20,boxscore,SFG,@,TOR,L,6,8,,52-48,3,6,Berríos,Ray,Rodríguez,03:02:00,D,41693.0,1.13,-----,,38,36,6,12,3,0,1,6,1,0,2,9,0.23,0.309,0.37,0.679,18,2,0,0,0,0,0,0.423,5,10,José Berríos,R,41,2025
101,2025-07-21,boxscore,SFG,@,ATL,L,5,9,,52-49,3,7,Elder,Birdsong,,02:55:00,N,34857.0,1.03,------,,42,37,5,12,4,0,1,5,0,0,3,3,0.231,0.309,0.372,0.681,19,1,1,0,1,0,0,0.324,10,9,Bryce Elder,R,37,2025
102,2025-07-22,boxscore,SFG,@,ATL,W,9,0,,53-49,3,6,Roupp,Daniel,,02:39:00,N,36433.0,0.94,+,,41,33,9,10,2,1,2,9,0,0,6,6,0.232,0.31,0.374,0.685,20,1,0,0,2,0,0,0.296,5,9,Davis Daniel,R,32,2025
103,2025-07-23,boxscore,SFG,@,ATL,W,9,3,,54-49,3,6,Verlander,Strider,,02:53:00,D,33352.0,1.02,++,,43,37,9,10,2,0,3,9,0,0,4,12,0.233,0.311,0.376,0.687,21,0,2,0,0,0,0,0.318,7,10,Spencer Strider,R,49,2025
104,2025-07-25,boxscore,SFG,,NYM,L,1,8,,54-50,3,7,Holmes,Webb,,02:42:00,N,41163.0,1.22,-,,36,35,1,9,3,0,0,1,0,0,1,9,0.233,0.311,0.376,0.687,12,1,0,0,0,0,0,0.346,8,9,Clay Holmes,R,52,2025
105,2025-07-26,boxscore,SFG,,NYM,L,1,2,,54-51,3,7,Peterson,Ray,Díaz,02:37:00,N,39029.0,1.09,--,,36,33,1,9,1,0,0,1,0,0,3,7,0.233,0.311,0.375,0.686,10,1,0,0,0,0,0,0.346,8,11,David Peterson,L,53,2025
106,2025-07-27,boxscore,SFG,,NYM,L,3,5,,54-52,3,7,Buttó,Rodríguez,Díaz,03:10:00,D,40124.0,0.93,---,,41,33,3,6,0,0,2,3,0,0,7,9,0.233,0.311,0.375,0.686,12,0,1,0,0,0,0,0.182,11,10,Kodai Senga,R,45,2025
107,2025-07-28,boxscore,SFG,,PIT,L,5,6,,54-53,3,8,Ramírez,Seymour,Bednar,02:50:00,N,35572.0,0.76,----,,44,37,5,11,3,1,0,5,1,0,5,8,0.233,0.312,0.376,0.688,16,1,2,0,0,0,0,0.379,12,10,Mitch Keller,R,34,2025
108,2025-07-29,boxscore,SFG,,PIT,L,1,3,,54-54,3,9,Ashcraft,Rogers,Santana,02:22:00,N,38142.0,0.7,-----,,31,27,1,2,1,0,1,1,1,0,4,4,0.232,0.311,0.375,0.686,6,1,0,0,0,0,0,0.045,3,9,Bailey Falter,L,56,2025
109,2025-07-30,boxscore,SFG,,PIT,L,1,2,10.0,54-55,3,9,Mattson,Walker,,02:41:00,D,38144.0,0.58,------,,37,34,1,6,0,0,0,1,0,0,1,10,0.232,0.31,0.373,0.683,6,0,0,2,0,0,0,0.25,7,10,Mike Burrows,R,68,2025
110,2025-08-01,boxscore,SFG,@,NYM,W,4,3,10.0,55-55,3,9,Walker,Díaz,Rodríguez,03:05:00,N,42777.0,0.59,+,,44,40,4,10,3,0,0,4,1,0,4,11,0.232,0.31,0.372,0.683,13,0,0,0,0,0,0,0.345,11,12,David Peterson,L,58,2025
111,2025-08-02,boxscore,SFG,@,NYM,L,6,12,,55-56,3,9,Garrett,Teng,,03:02:00,D,43455.0,0.65,-,,40,36,6,10,3,1,2,5,0,0,3,8,0.232,0.311,0.374,0.685,21,1,1,0,0,0,0,0.308,7,11,Kodai Senga,R,37,2025
112,2025-08-03,boxscore,SFG,@,NYM,W,12,4,,56-56,3,9,Whisenhunt,Montas,,03:03:00,D,42876.0,0.54,+,,44,38,12,13,1,0,2,12,1,0,5,9,0.233,0.312,0.376,0.688,20,1,0,1,0,0,0,0.407,5,10,Frankie Montas,R,21,2025
