Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season
120,2024-08-13,boxscore,WSN,@,BAL,W,9,3,,55-65,4,14.5,Irvin,Rogers,,02:37:00,N,28058.0,0.03,+,,41,36,9,14,6,0,0,8,2,1,2,5,0.244,0.313,0.376,0.689,20,1,1,0,2,0,0,0.424,5,9,Trevor Rogers,L,33,2024
121,2024-08-14,boxscore,WSN,@,BAL,L,1,4,,55-66,4,15.5,Kremer,Herz,Domínguez,02:23:00,N,26479.0,0.05,-,,33,30,1,5,2,0,0,1,1,1,3,5,0.244,0.312,0.375,0.687,7,1,0,0,0,0,0,0.2,5,9,Dean Kremer,R,59,2024
122,2024-08-15,boxscore,WSN,@,PHI,L,3,13,,55-67,4,16.5,Wheeler,Parker,,02:37:00,N,43722.0,0.03,--,,36,35,3,8,1,0,2,3,0,0,0,7,0.244,0.312,0.376,0.687,15,0,1,0,0,0,0,0.231,6,9,Zack Wheeler,R,66,2024
123,2024-08-16,boxscore,WSN,@,PHI,L-wo,2,3,,55-68,4,17.5,Estévez,Finnegan,,03:01:00,N,41067.0,0.02,---,,38,35,2,11,2,0,0,2,1,2,2,8,0.244,0.312,0.376,0.688,13,1,1,0,0,0,0,0.407,9,11,Aaron Nola,R,62,2024
124,2024-08-17,boxscore,WSN,@,PHI,L,1,5,,55-69,4,18.5,Sánchez,Gore,,02:06:00,N,43356.0,0.02,----,,29,29,1,2,0,0,1,1,0,0,0,4,0.243,0.311,0.374,0.685,5,1,0,0,0,1,0,0.042,1,9,Cristopher Sánchez,L,83,2024
125,2024-08-18,boxscore,WSN,@,PHI,W,6,4,,56-69,4,17.5,Barnes,Strahm,Finnegan,02:59:00,D,40677.0,0.01,+,,42,36,6,11,1,0,3,6,3,1,5,6,0.244,0.311,0.376,0.687,21,0,0,0,1,0,0,0.286,9,11,Taijuan Walker,R,44,2024
126,2024-08-20,boxscore,WSN,,COL,L,1,3,,56-70,4,17.5,Gomber,Herz,Chivilli,02:21:00,N,16433.0,0.01,-,,35,32,1,5,2,0,1,1,0,0,3,7,0.243,0.311,0.376,0.686,10,0,0,0,0,0,0,0.167,7,12,Austin Gomber,L,70,2024
127,2024-08-21,boxscore,WSN,,COL,W,6,1,,57-70,4,17.5,Parker,Gordon,,02:16:00,N,18847.0,0.01,+,,36,34,6,12,3,0,1,6,1,1,2,2,0.244,0.311,0.377,0.688,18,0,0,0,0,0,0,0.355,6,9,Tanner Gordon,R,27,2024
128,2024-08-22,boxscore,WSN,,COL,W,8,3,,58-70,4,16.5,Corbin,Quantrill,,02:39:00,D,18349.0,0.01,++,,39,34,8,11,2,0,1,8,4,0,4,7,0.245,0.312,0.378,0.69,16,0,1,0,0,0,0,0.385,7,9,Cal Quantrill,R,57,2024
129,2024-08-23,boxscore,WSN,@,ATL,L-wo,2,3,10.0,58-71,4,16.5,Iglesias,Salazar,,02:40:00,N,37203.0,0.01,-,,37,35,2,10,3,0,0,2,1,2,1,5,0.245,0.312,0.377,0.69,13,2,1,0,0,0,0,0.333,6,11,Chris Sale,L,54,2024
130,2024-08-24,boxscore,WSN,@,ATL,L,2,4,,58-72,4,17.5,Bummer,Garcia,Johnson,02:32:00,N,40230.0,0.01,--,,37,35,2,10,1,0,1,2,1,0,2,7,0.245,0.312,0.378,0.69,14,1,0,0,0,0,0,0.333,8,10,Charlie Morton,R,49,2024
131,2024-08-25,boxscore,WSN,@,ATL,W,5,1,,59-72,4,17.5,Barnes,Jackson,Finnegan,02:41:00,D,32327.0,0.0,+,,38,35,5,8,1,0,0,3,1,0,3,11,0.245,0.312,0.377,0.689,9,1,0,0,0,1,0,0.333,6,9,Reynaldo López,R,66,2024
132,2024-08-26,boxscore,WSN,,NYY,L,2,5,,59-73,4,18.5,Cortés,Parker,Holmes,02:46:00,N,32812.0,0.0,-,,34,31,2,5,2,0,2,2,0,0,3,5,0.244,0.312,0.377,0.689,13,0,0,0,0,1,0,0.125,5,10,Nestor Cortes,L,65,2024
133,2024-08-27,boxscore,WSN,,NYY,W,4,2,,60-73,4,18.5,Corbin,Cole,Finnegan,02:31:00,N,34334.0,0.0,+,,34,33,4,7,2,0,2,3,4,0,1,9,0.244,0.311,0.378,0.689,15,0,0,0,0,2,0,0.227,6,9,Gerrit Cole,R,49,2024
134,2024-08-28,boxscore,WSN,,NYY,W,5,2,,61-73,4,17.5,Gore,Rodón,Finnegan,02:47:00,N,30190.0,0.0,++,,33,30,5,10,1,0,1,4,5,0,3,10,0.245,0.312,0.378,0.69,14,1,0,0,0,0,0,0.474,4,10,Carlos Rodón,L,39,2024
135,2024-08-30,boxscore,WSN,,CHC,L,6,7,,61-74,4,18.0,Imanaga,Irvin,Thompson,02:39:00,N,28792.0,0.0,-,,37,34,6,8,2,0,1,6,0,0,3,12,0.245,0.311,0.378,0.69,13,1,0,0,0,0,0,0.333,4,11,Shota Imanaga,L,59,2024
136,2024-08-31,boxscore,WSN,,CHC,L,3,5,,61-75,4,19.0,Assad,Herz,Hodge,02:38:00,D,32995.0,0.0,--,,38,34,3,10,1,0,1,2,0,1,4,9,0.245,0.312,0.378,0.69,14,1,0,0,0,0,0,0.375,8,9,Javier Assad,R,46,2024
137,2024-09-01,boxscore,WSN,,CHC,L,1,14,,61-76,4,20.0,Wicks,Parker,,02:42:00,D,31086.0,0.0,---,,31,29,1,5,1,0,0,0,0,0,2,2,0.245,0.311,0.377,0.689,6,3,0,0,0,0,0,0.185,3,10,Jordan Wicks,L,55,2024
138,2024-09-03,boxscore,WSN,@,MIA,W,6,2,,62-76,4,20.0,Corbin,Meyer,,02:36:00,N,6854.0,0.0,+,,40,38,6,11,4,0,2,6,2,1,2,8,0.245,0.311,0.379,0.69,21,0,0,0,0,1,0,0.321,7,9,Max Meyer,R,35,2024
139,2024-09-04,boxscore,WSN,@,MIA,L-wo,3,4,10.0,62-77,4,21.0,McMillon,Law,,02:54:00,N,6156.0,0.0,-,,39,34,3,5,3,0,0,3,0,1,5,7,0.244,0.311,0.378,0.689,8,0,0,0,0,0,0,0.185,7,11,Valente Bellozo,R,65,2024
140,2024-09-05,boxscore,WSN,@,PIT,L,4,9,,62-78,4,22.0,Falter,Irvin,Chapman,02:47:00,N,10155.0,0.0,--,,42,35,4,10,2,0,1,4,1,0,5,6,0.245,0.312,0.378,0.69,15,1,1,1,0,0,0,0.321,11,9,Bailey Falter,L,42,2024
141,2024-09-07,boxscore,WSN,@,PIT,W,5,3,,63-78,4,21.0,Herz,Ortiz,Finnegan,02:36:00,D,13687.0,0.0,+,,39,30,5,7,2,0,1,4,3,0,6,4,0.245,0.312,0.378,0.69,12,2,1,0,2,0,1,0.222,7,9,Luis Ortiz,R,43,2024
142,2024-09-07,boxscore,WSN,@,PIT,W,8,6,,64-78,4,21.0,Garcia,Chapman,Finnegan,03:20:00,N,18937.0,0.0,++,,44,39,8,13,3,0,1,8,4,0,3,12,0.245,0.313,0.379,0.692,19,0,1,0,1,0,0,0.444,9,12,Mitch Keller,R,58,2024
143,2024-09-08,boxscore,WSN,@,PIT,L,3,7,,64-79,4,21.0,Jones,Corbin,,02:09:00,D,12369.0,0.0,-,,33,33,3,6,2,0,1,3,0,0,0,10,0.245,0.312,0.379,0.691,11,0,0,0,0,0,0,0.227,3,10,Jared Jones,R,70,2024
144,2024-09-10,boxscore,WSN,,ATL,L,0,12,,64-80,4,22.5,Chavez,Gore,,02:35:00,N,17668.0,0.0,--,,34,30,0,3,3,0,0,0,1,0,3,9,0.244,0.311,0.378,0.689,6,0,1,0,0,0,0,0.143,7,11,Reynaldo López,R,52,2024
145,2024-09-11,boxscore,WSN,,ATL,W,5,1,,65-80,4,22.5,Irvin,Fried,,02:20:00,N,15585.0,0.0,+,,35,34,5,13,2,0,1,4,1,0,0,10,0.245,0.312,0.379,0.691,18,2,1,0,0,0,0,0.522,6,9,Max Fried,L,40,2024
146,2024-09-12,boxscore,WSN,,MIA,L,3,6,,65-81,4,23.0,Bender,Law,Tinoco,02:25:00,N,13299.0,0.0,-,,35,33,3,6,3,0,0,3,3,0,2,7,0.244,0.311,0.378,0.689,9,0,0,0,0,0,0,0.231,5,9,Darren McCaughan,R,42,2024
147,2024-09-13,boxscore,WSN,,MIA,W,4,1,,66-81,4,22.0,Herz,Cabrera,Finnegan,02:16:00,N,20584.0,0.0,+,,31,29,4,4,0,0,1,2,5,1,1,9,0.244,0.311,0.377,0.688,7,0,1,0,0,3,0,0.158,3,9,Edward Cabrera,R,74,2024
148,2024-09-14,boxscore,WSN,,MIA,W,4,1,,67-81,4,22.0,Corbin,Bellozo,Finnegan,02:22:00,D,28175.0,0.0,++,,33,32,4,8,1,0,3,4,2,0,1,9,0.244,0.31,0.378,0.689,18,0,0,0,0,0,0,0.25,5,9,Valente Bellozo,R,47,2024
149,2024-09-15,boxscore,WSN,,MIA,W,4,3,,68-81,4,22.0,Gore,Oller,Ferrer,02:21:00,D,18265.0,0.0,+++,,33,29,4,8,1,0,2,4,0,2,4,4,0.244,0.311,0.379,0.69,15,1,0,0,0,0,0,0.261,5,9,Adam Oller,R,43,2024
150,2024-09-16,boxscore,WSN,@,NYM,L-wo,1,2,10.0,68-82,4,22.0,Garrett,Barnes,,02:28:00,N,21694.0,0.0,-,,35,33,1,5,1,0,0,1,1,1,1,10,0.243,0.31,0.378,0.688,6,0,0,1,0,0,0,0.217,5,10,Sean Manaea,L,70,2024
151,2024-09-17,boxscore,WSN,@,NYM,L,1,10,,68-83,4,23.0,Megill,Parker,,02:43:00,N,24932.0,0.0,--,,36,32,1,4,1,0,0,1,0,0,3,7,0.243,0.309,0.377,0.686,5,0,1,0,0,0,0,0.16,8,12,Tylor Megill,R,68,2024
152,2024-09-18,boxscore,WSN,@,NYM,L,0,10,,68-84,4,23.0,Quintana,Herz,,02:26:00,N,34196.0,0.0,---,,32,29,0,3,1,0,0,0,1,0,3,6,0.242,0.309,0.375,0.684,4,1,0,0,0,0,0,0.13,5,11,Jose Quintana,L,75,2024
153,2024-09-19,boxscore,WSN,@,CHC,L,6,7,,68-85,4,23.0,Roberts,Garcia,Hodge,02:51:00,N,31479.0,0.0,----,,40,37,6,13,4,0,1,6,4,2,3,8,0.243,0.309,0.376,0.686,20,1,0,0,0,0,0,0.429,7,10,Javier Assad,R,45,2024
154,2024-09-20,boxscore,WSN,@,CHC,L,1,3,,68-86,4,24.0,Taillon,Williams,Hodge,02:19:00,D,29590.0,0.0,-----,,36,32,1,5,0,0,1,1,0,0,3,7,0.242,0.309,0.376,0.684,8,0,1,0,0,0,0,0.167,8,9,Jameson Taillon,R,70,2024
155,2024-09-21,boxscore,WSN,@,CHC,W,5,1,,69-86,4,23.0,Gore,Hendricks,,02:23:00,D,38819.0,0.0,+,,39,34,5,12,0,0,1,5,0,1,2,8,0.243,0.309,0.376,0.685,15,1,0,1,2,0,0,0.407,7,10,Kyle Hendricks,R,35,2024
156,2024-09-22,boxscore,WSN,@,CHC,L,0,5,,69-87,4,23.0,Imanaga,Irvin,,02:34:00,D,30086.0,0.0,-,,34,34,0,8,2,0,0,0,0,0,0,6,0.243,0.309,0.375,0.684,10,1,0,0,0,0,0,0.286,7,11,Shota Imanaga,L,69,2024
157,2024-09-24,boxscore,WSN,,KCR,L,0,1,10.0,69-88,4,23.5,Zerpa,Finnegan,Erceg,02:47:00,N,14477.0,0.0,--,,36,33,0,5,1,0,0,0,0,0,3,9,0.242,0.308,0.374,0.682,6,2,0,0,0,0,0,0.208,7,11,Cole Ragans,L,69,2024
158,2024-09-25,boxscore,WSN,,KCR,L,0,3,,69-89,4,24.5,Lynch,Herz,Erceg,02:24:00,N,16670.0,0.0,---,,34,29,0,2,0,0,0,0,2,0,5,7,0.241,0.308,0.373,0.68,2,0,0,0,0,0,0,0.091,7,9,Michael Lorenzen,R,57,2024
159,2024-09-26,boxscore,WSN,,KCR,L,4,7,,69-90,4,25.0,Bubic,Finnegan,Erceg,02:27:00,D,14357.0,0.0,----,,35,33,4,7,0,0,1,4,0,0,1,6,0.241,0.307,0.372,0.679,10,1,0,1,0,1,0,0.231,4,10,Michael Wacha,R,44,2024
160,2024-09-27,boxscore,WSN,,PHI,W,9,1,,70-90,4,24.0,Williams,Suárez,,02:32:00,N,31796.0,0.0,+,,43,38,9,16,2,0,1,8,3,0,4,4,0.242,0.308,0.373,0.682,21,2,0,1,0,1,0,0.455,10,9,Ranger Suárez,L,18,2024
161,2024-09-28,boxscore,WSN,,PHI,W,6,3,,71-90,4,23.0,Ferrer,Hoffman,,02:35:00,D,38135.0,0.0,++,,35,32,6,9,0,1,2,6,2,0,3,14,0.243,0.309,0.374,0.683,17,1,0,0,0,0,0,0.438,5,9,Zack Wheeler,R,68,2024
162,2024-09-29,boxscore,WSN,,PHI,L,3,6,,71-91,4,24.0,Nola,Irvin,Ruiz,02:40:00,D,26729.0,0.0,-,,39,37,3,11,0,1,1,3,1,1,1,14,0.243,0.309,0.375,0.684,16,0,1,0,0,0,0,0.455,9,12,Aaron Nola,R,44,2024
1,2025-03-27,boxscore,WSN,,PHI,L,3,7,10.0,0-1,3,1.0,Alvarado,Poche,,03:09:00,D,41231.0,1.01,-,,37,33,3,5,1,0,1,3,3,1,3,13,0.152,0.243,0.273,0.516,9,1,1,0,0,0,0,0.211,5,9,Zack Wheeler,R,70,2025
2,2025-03-29,boxscore,WSN,,PHI,L,6,11,,0-2,4,2.0,Luzardo,Poche,,03:13:00,D,38446.0,0.98,--,,43,39,6,12,2,0,3,6,2,0,4,15,0.236,0.313,0.444,0.757,23,0,0,0,0,0,0,0.429,10,11,Jesús Luzardo,L,58,2025
3,2025-03-30,boxscore,WSN,,PHI,W,5,1,,2026-01-02 00:00:00,3,1.5,Parker,Nola,Finnegan,02:33:00,D,28075.0,0.89,+,,33,31,5,9,4,0,2,5,0,0,0,11,0.252,0.313,0.495,0.808,19,0,1,1,0,0,0,0.389,4,9,Aaron Nola,R,44,2025
4,2025-03-31,boxscore,WSN,@,TOR,L,2,5,,2026-01-03 00:00:00,4,2.0,Francis,Soroka,García,02:41:00,N,20137.0,0.85,-,,35,32,2,5,0,0,2,2,0,0,3,9,0.23,0.293,0.459,0.752,11,0,0,0,0,0,0,0.143,6,9,Bowden Francis,R,61,2025
5,2025-04-01,boxscore,WSN,@,TOR,L,3,5,,2026-01-04 00:00:00,4,2.5,Green,Ferrer,Hoffman,02:37:00,N,21845.0,0.83,--,,35,31,3,6,3,0,0,3,1,0,4,12,0.223,0.291,0.428,0.719,9,1,0,0,0,0,0,0.316,5,9,José Berríos,R,58,2025
6,2025-04-02,boxscore,WSN,@,TOR,L,2,4,,2026-01-05 00:00:00,4,3.5,Lucas,Gore,Hoffman,02:27:00,D,20104.0,0.78,---,,33,31,2,5,1,0,1,2,0,1,2,7,0.213,0.279,0.406,0.685,9,0,0,0,0,0,0,0.174,4,12,Easton Lucas,L,66,2025
7,2025-04-04,boxscore,WSN,,ARI,L,4,6,,2026-01-06 00:00:00,4,5.0,Pfaadt,Ferrer,Martinez,02:34:00,N,18974.0,0.73,----,,34,34,4,8,0,0,3,4,0,1,0,6,0.216,0.273,0.42,0.693,17,0,0,0,0,0,0,0.2,3,9,Brandon Pfaadt,R,48,2025
8,2025-04-05,boxscore,WSN,,ARI,W,4,3,,2026-02-06 00:00:00,4,4.0,Parker,Rodríguez,Finnegan,02:24:00,D,25916.0,0.7,+,,30,28,4,6,2,1,0,4,1,1,2,16,0.216,0.272,0.413,0.686,10,0,0,0,0,0,0,0.5,2,9,Eduardo Rodríguez,L,52,2025
9,2025-04-06,boxscore,WSN,,ARI,W,5,4,,2026-03-06 00:00:00,4,4.0,Williams,Burnes,Finnegan,02:50:00,D,14528.0,0.72,++,,38,29,5,9,3,0,0,5,1,0,5,7,0.226,0.291,0.413,0.704,12,0,2,1,1,0,0,0.391,9,9,Corbin Burnes,R,36,2025
10,2025-04-07,boxscore,WSN,,LAD,W,6,4,,2026-04-06 00:00:00,4,3.5,Gore,May,Finnegan,02:34:00,N,22546.0,0.75,+++,,35,32,6,9,2,0,1,4,3,0,3,1,0.231,0.296,0.416,0.712,14,1,0,0,0,1,0,0.267,5,11,Dustin May,R,56,2025
11,2025-04-08,boxscore,WSN,,LAD,W,8,2,,2026-05-06 00:00:00,3,3.0,Poche,Wrobleski,,02:36:00,N,24847.0,0.84,++++,,38,34,8,11,1,0,2,8,1,0,3,6,0.24,0.303,0.427,0.73,18,0,0,0,1,0,0,0.333,6,10,Justin Wrobleski,L,20,2025
12,2025-04-09,boxscore,WSN,,LAD,L,5,6,,2026-05-07 00:00:00,4,3.5,Yates,Salazar,Treinen,02:45:00,D,21014.0,0.86,-,,38,29,5,5,1,0,1,5,2,1,7,9,0.235,0.304,0.418,0.722,9,0,0,0,2,0,0,0.19,6,11,Landon Knack,R,27,2025
13,2025-04-11,boxscore,WSN,@,MIA,W,7,4,,2026-06-07 00:00:00,3,3.0,Sims,Bender,Finnegan,02:48:00,N,9094.0,0.86,+,,43,36,7,9,2,1,2,7,1,0,7,7,0.236,0.311,0.427,0.738,19,0,0,0,0,0,0,0.259,9,12,Edward Cabrera,R,55,2025
14,2025-04-12,boxscore,WSN,@,MIA,L,6,7,,2026-06-08 00:00:00,4,3.0,Alcantara,Williams,Faucher,02:33:00,D,18549.0,0.92,-,,38,33,6,7,0,0,0,6,0,0,5,4,0.235,0.311,0.412,0.723,7,1,0,0,0,0,0,0.241,5,9,Sandy Alcantara,R,40,2025
15,2025-04-13,boxscore,WSN,@,MIA,L,4,11,,2026-06-09 00:00:00,4,4.0,Henriquez,Gore,,02:53:00,D,14032.0,0.86,--,,41,33,4,10,0,0,0,4,2,1,8,5,0.239,0.321,0.404,0.725,10,3,0,0,0,0,0,0.357,10,9,Cal Quantrill,R,38,2025
16,2025-04-14,boxscore,WSN,@,PIT,L,3,10,,2026-06-10 00:00:00,4,5.0,Skenes,Lord,,02:31:00,N,10402.0,0.73,---,,35,34,3,6,1,0,0,3,0,0,0,7,0.235,0.313,0.391,0.705,7,0,1,0,0,1,0,0.222,5,9,Paul Skenes,R,66,2025
17,2025-04-15,boxscore,WSN,@,PIT,W,3,0,,2026-07-10 00:00:00,4,4.0,Irvin,Keller,Finnegan,02:16:00,N,8340.0,0.74,+,,40,36,3,8,1,0,1,3,3,0,3,4,0.234,0.313,0.387,0.7,12,0,1,0,0,1,0,0.226,10,11,Mitch Keller,R,49,2025
18,2025-04-16,boxscore,WSN,@,PIT,L,1,6,,2026-07-11 00:00:00,4,4.0,Falter,Parker,,02:17:00,N,8529.0,0.76,-,,29,26,1,3,0,0,0,1,0,1,2,3,0.229,0.306,0.375,0.682,3,2,0,0,1,0,0,0.125,1,9,Bailey Falter,L,74,2025
19,2025-04-17,boxscore,WSN,@,PIT,L,0,1,,2026-07-12 00:00:00,4,5.0,Heaney,Williams,Santana,02:11:00,D,12748.0,0.72,--,,33,30,0,5,1,0,0,0,0,0,2,5,0.226,0.302,0.367,0.669,6,1,0,1,0,0,0,0.2,6,9,Andrew Heaney,L,70,2025
20,2025-04-19,boxscore,WSN,@,COL,W,12,11,,2026-08-12 00:00:00,3,5.5,Gore,Dollander,Finnegan,03:02:00,D,24606.0,0.67,+,,45,39,12,12,1,0,4,12,1,0,5,10,0.231,0.307,0.383,0.69,25,1,0,1,0,1,0,0.32,6,10,Chase Dollander,R,17,2025
21,2025-04-20,boxscore,WSN,@,COL,W,3,2,,2026-09-12 00:00:00,4,6.0,Irvin,Freeland,Finnegan,02:20:00,D,24176.0,0.7,++,,36,32,3,6,0,0,0,0,2,1,4,5,0.229,0.306,0.374,0.68,6,0,0,0,0,0,0,0.222,6,9,Kyle Freeland,L,43,2025
22,2025-04-20,boxscore,WSN,@,COL,L,1,3,,2026-09-13 00:00:00,4,6.0,Senzatela,Lord,Kinley,02:29:00,N,18703.0,0.74,-,,36,33,1,8,0,0,0,1,2,0,2,8,0.229,0.305,0.368,0.673,8,0,0,1,0,0,0,0.32,8,11,Antonio Senzatela,R,57,2025
23,2025-04-22,boxscore,WSN,,BAL,W,7,0,,2026-10-13 00:00:00,4,6.5,Parker,Kremer,,02:24:00,N,29504.0,0.65,+,,37,37,7,14,7,1,2,6,0,0,0,7,0.237,0.308,0.388,0.697,29,1,0,0,0,0,0,0.429,6,9,Dean Kremer,R,28,2025
24,2025-04-23,boxscore,WSN,,BAL,W,4,3,,2026-11-13 00:00:00,3,6.5,López,Soto,Finnegan,02:37:00,N,22246.0,0.71,++,,31,29,4,6,0,0,2,4,0,0,1,1,0.236,0.305,0.389,0.695,12,0,0,0,1,0,0,0.148,3,11,Tomoyuki Sugano,R,56,2025
25,2025-04-24,boxscore,WSN,,BAL,L,1,2,,2026-11-14 00:00:00,4,7.0,Povich,Gore,Bautista,02:22:00,N,23058.0,0.77,-,,33,32,1,5,1,0,0,1,1,0,1,6,0.232,0.301,0.381,0.682,6,0,0,0,0,1,0,0.192,5,10,Cade Povich,L,66,2025
26,2025-04-25,boxscore,WSN,,NYM,W-wo,5,4,,2026-12-14 00:00:00,4,6.0,López,Stanek,,02:49:00,N,30277.0,0.84,+,,38,35,5,13,0,2,0,5,1,1,2,7,0.238,0.305,0.386,0.691,17,1,0,1,0,0,0,0.464,7,9,Kodai Senga,R,55,2025
27,2025-04-26,boxscore,WSN,,NYM,L,0,2,,2026-12-15 00:00:00,5,7.0,Holmes,Lord,Díaz,02:43:00,D,33867.0,0.92,-,,35,33,0,7,0,0,0,0,0,0,2,10,0.237,0.303,0.379,0.682,7,1,0,0,0,0,0,0.304,8,9,Clay Holmes,R,61,2025
28,2025-04-27,boxscore,WSN,,NYM,W-wo,8,7,,13-15,3,6.0,López,Stanek,,03:03:00,D,30763.0,0.8,+,,39,35,8,9,3,0,2,7,0,0,3,11,0.238,0.304,0.384,0.689,18,0,1,0,0,1,0,0.318,6,11,Tylor Megill,R,63,2025
29,2025-04-28,boxscore,WSN,,NYM,L,5,19,,13-16,4,7.0,Canning,Williams,Ureña,03:02:00,D,14011.0,0.9,-,,42,38,5,12,1,0,2,5,1,0,4,9,0.241,0.307,0.389,0.696,19,1,0,0,0,0,0,0.37,10,11,Griffin Canning,R,61,2025
30,2025-04-29,boxscore,WSN,@,PHI,L-wo,6,7,,13-17,4,8.0,Kerkering,Finnegan,,02:57:00,N,38387.0,0.78,--,,42,40,6,11,3,1,2,6,0,0,1,13,0.242,0.307,0.395,0.703,22,0,1,0,0,1,0,0.36,9,12,Zack Wheeler,R,62,2025
31,2025-04-30,boxscore,WSN,@,PHI,L,2,7,,13-18,4,8.0,Sánchez,Irvin,,02:17:00,N,37713.0,0.73,---,,35,31,2,5,1,0,0,2,0,0,3,12,0.24,0.306,0.389,0.695,6,1,1,0,0,0,0,0.263,6,9,Cristopher Sánchez,L,52,2025
32,2025-05-01,boxscore,WSN,@,PHI,W,4,2,,14-18,4,7.0,Lord,Walker,Finnegan,02:26:00,N,37069.0,0.65,+,,39,34,4,6,2,0,0,2,3,0,4,4,0.238,0.305,0.384,0.689,8,0,1,0,0,1,0,0.2,8,9,Taijuan Walker,R,50,2025
33,2025-05-02,boxscore,WSN,@,CIN,L,1,6,,14-19,4,8.0,Greene,Parker,,02:44:00,N,19509.0,0.72,-,,34,30,1,4,0,0,1,1,1,1,4,17,0.235,0.303,0.38,0.683,7,0,0,0,0,0,0,0.25,6,10,Hunter Greene,R,74,2025
34,2025-05-03,boxscore,WSN,@,CIN,W,11,6,,15-19,3,7.5,Williams,Lodolo,,02:53:00,N,26224.0,0.62,+,,51,41,11,15,2,0,1,11,4,0,5,8,0.24,0.309,0.384,0.693,20,0,3,1,1,1,0,0.424,13,9,Nick Lodolo,L,24,2025
35,2025-05-04,boxscore,WSN,@,CIN,W,4,1,,16-19,3,6.0,López,Ashcraft,Finnegan,02:41:00,D,23494.0,0.71,++,,38,35,4,9,3,0,1,4,2,0,1,8,0.24,0.309,0.385,0.694,15,0,1,0,1,0,0,0.296,7,10,Nick Martinez,R,66,2025
36,2025-05-06,boxscore,WSN,,CLE,W,10,9,,17-19,4,6.0,López,Smith,Finnegan,02:52:00,D,,0.69,+++,,40,35,10,10,3,0,1,10,1,0,5,8,0.242,0.311,0.388,0.698,16,0,0,0,0,1,0,0.346,6,9,Luis Ortiz,R,37,2025
37,2025-05-06,boxscore,WSN,,CLE,L,1,9,,17-20,4,6.0,Lively,Lord,,02:23:00,D,21948.0,0.73,-,,31,28,1,4,0,0,1,1,1,1,3,7,0.239,0.309,0.384,0.693,7,1,0,0,0,0,0,0.15,3,10,Ben Lively,R,61,2025
38,2025-05-07,boxscore,WSN,,CLE,L,6,8,,17-21,4,7.0,Cantillo,Soroka,Clase,02:58:00,D,19896.0,0.7,--,,48,38,6,13,4,0,0,6,1,0,7,6,0.243,0.314,0.386,0.7,17,0,2,0,1,0,0,0.394,15,9,Logan Allen,L,35,2025
39,2025-05-09,boxscore,WSN,,STL,L,0,10,,17-22,4,8.0,Fedde,Parker,,02:45:00,N,27849.0,0.65,---,,31,31,0,6,1,0,0,0,0,0,0,8,0.241,0.311,0.382,0.694,7,2,0,0,0,0,0,0.261,4,9,Erick Fedde,R,83,2025
40,2025-05-10,boxscore,WSN,,STL,L,2,4,,17-23,4,8.0,Pallante,Williams,Helsley,02:29:00,D,37796.0,0.59,----,,37,34,2,7,1,0,1,2,2,0,3,8,0.24,0.31,0.381,0.691,11,0,0,0,0,0,0,0.24,8,11,Andre Pallante,R,67,2025
41,2025-05-11,boxscore,WSN,,STL,L,1,6,,17-24,4,9.0,Mikolas,Gore,,02:24:00,D,20585.0,0.54,-----,,32,29,1,5,1,0,1,1,0,0,2,8,0.239,0.309,0.379,0.688,9,1,0,1,0,0,0,0.2,4,9,Miles Mikolas,R,60,2025
42,2025-05-12,boxscore,WSN,@,ATL,L-wo,3,4,,17-25,4,10.0,Iglesias,Rutledge,,02:21:00,N,32696.0,0.49,------,,36,33,3,8,2,0,1,2,1,0,2,8,0.239,0.309,0.38,0.688,13,2,1,0,0,0,0,0.292,6,11,Grant Holmes,R,64,2025
43,2025-05-13,boxscore,WSN,@,ATL,L,2,5,,17-26,4,11.0,Schwellenbach,Lord,Johnson,02:25:00,N,32725.0,0.45,-------,,34,32,2,5,0,0,1,2,0,0,2,5,0.237,0.306,0.377,0.683,8,0,0,0,0,0,0,0.154,5,9,Spencer Schwellenbach,R,62,2025
44,2025-05-14,boxscore,WSN,@,ATL,W,5,4,,18-26,4,10.0,Ferrer,De Los Santos,Finnegan,02:58:00,N,37134.0,0.4,+,,37,34,5,11,3,0,0,5,1,1,2,6,0.239,0.308,0.378,0.686,14,2,1,0,0,0,0,0.393,5,12,Bryce Elder,R,60,2025
45,2025-05-15,boxscore,WSN,@,ATL,L,2,5,,18-27,4,10.5,Smith-Shawver,Williams,Iglesias,02:22:00,D,34074.0,0.46,-,,35,31,2,6,2,0,1,1,1,0,3,6,0.238,0.308,0.377,0.685,11,3,1,0,0,1,0,0.208,6,9,AJ Smith-Shawver,R,70,2025
46,2025-05-16,boxscore,WSN,@,BAL,W,4,3,,19-27,4,9.5,López,Bautista,Finnegan,03:18:00,N,21171.0,0.37,+,,37,31,4,5,0,0,2,4,1,2,5,13,0.237,0.307,0.377,0.684,11,0,1,0,0,0,0,0.188,6,10,Cade Povich,L,62,2025
