Gm#,Date,Boxscore,Tm,Location,Opp,W/L,R,RA,Inn,W-L,Rank,GB,Win,Loss,Save,Time,D/N,Attendance,cLI,Streak,Orig. Scheduled,PA,AB,R.1,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GIDP,HBP,SH,SF,ROE,IBB,BAbip,LOB,#,Player,T,GmSc,Season,IP,Pit,Str,StL,StS,Pitchers Used (Rest-GameScore-Dec)
19,2023-04-19,boxscore,BOS,,MIN,L,4,10,,2024-09-10 00:00:00,5.0,7,Ryan,Kluber,Headrick,02:37:00,N,30027,0.85,-,,37,32,4,7,2,0,1,3,0,0,3,6,0.24,0.322,0.408,0.73,12,1,1,0,1,0.0,0,0.231,6,9.0,Joe Ryan,R,50.0,2023,9.0,171.0,106.0,20.0,17.0,"C.Kluber (5-29-L), R.Brasier (2), R.Bleier (3), K.Ort (2)"
20,2023-04-20,boxscore,BOS,,MIN,W,11,5,,2024-10-10 00:00:00,5.0,6.5,Houck,Maeda,,02:40:00,D,34427,0.79,+,,41,37,11,14,3,0,2,11,0,0,3,4,0.247,0.327,0.42,0.747,23,0,0,0,1,0.0,0,0.375,6,11.0,Kenta Maeda,R,49.0,2023,9.0,142.0,91.0,19.0,18.0,"T.Houck (5-59-W), K.Ort (0), R.Brasier (0)"
21,2023-04-21,boxscore,BOS,@,MIL,W,5,3,,2024-11-10 00:00:00,5.0,6.5,Pivetta,Peralta,Jansen,02:38:00,N,24976,0.83,++,,38,34,5,8,3,0,1,5,0,0,3,7,0.247,0.326,0.419,0.745,14,0,0,1,0,0.0,0,0.269,6,11.0,Freddy Peralta,R,45.0,2023,9.0,153.0,97.0,29.0,16.0,"N.Pivetta (5-49-W), J.Winckowski (2-H), K.Jansen (2-S)"
22,2023-04-22,boxscore,BOS,@,MIL,L,4,5,,2024-11-11 00:00:00,5.0,7.5,Miley,Whitlock,Williams,02:23:00,N,31965,0.86,-,,35,34,4,8,2,0,2,4,0,0,1,7,0.246,0.323,0.422,0.745,16,0,0,0,0,0.0,0,0.24,4,12.0,Wade Miley,L,53.0,2023,8.0,128.0,91.0,21.0,16.0,"G.Whitlock (5-26-L), R.Bleier (2), J.Schreiber (3), K.Crawford (4)"
23,2023-04-23,boxscore,BOS,@,MIL,W,12,5,,2024-12-11 00:00:00,5.0,7.5,Ort,Bush,,03:02:00,D,26939,0.79,+,,46,36,12,13,2,0,3,12,2,0,7,9,0.252,0.33,0.433,0.763,24,1,1,0,2,0.0,1,0.385,7,9.0,Corbin Burnes,R,49.0,2023,9.0,155.0,95.0,27.0,16.0,"B.Bello (5-43), R.Bleier (0), K.Ort (2-W), J.Schreiber (0), R.Brasier (2)"
24,2023-04-24,boxscore,BOS,@,BAL,L,4,5,,2024-12-12 00:00:00,5.0,8.5,Kremer,Sale,Cano,02:29:00,N,11811,0.92,-,,34,31,4,7,0,0,2,4,0,1,3,10,0.251,0.329,0.432,0.761,13,1,0,0,0,0.0,0,0.263,3,11.0,Dean Kremer,R,43.0,2023,8.0,128.0,84.0,19.0,4.0,"C.Sale (5-28-L), R.Brasier (0), B.Bernardino (99)"
25,2023-04-25,boxscore,BOS,@,BAL,W,8,6,,13-12,5.0,7.5,Kluber,Bradish,Jansen,02:44:00,N,14343,0.86,+,,41,35,8,11,1,0,1,8,0,0,5,5,0.253,0.331,0.432,0.764,15,2,0,0,1,0.0,0,0.333,6,10.0,Kyle Bradish,R,10.0,2023,9.0,135.0,97.0,27.0,10.0,"C.Kluber (5-61-W), J.Winckowski (3), K.Ort (1), K.Jansen (3-S)"
26,2023-04-26,boxscore,BOS,@,BAL,L,2,6,,13-13,5.0,7.5,Wells,Houck,,02:37:00,D,12044,0.93,-,,36,33,2,7,1,0,1,2,0,0,2,10,0.252,0.329,0.429,0.758,11,1,1,0,0,0.0,0,0.273,7,11.0,Tyler Wells,R,59.0,2023,8.0,130.0,85.0,22.0,9.0,"T.Houck (5-39-L), R.Bleier (2), B.Bernardino (1), J.Schreiber (2)"
27,2023-04-28,boxscore,BOS,,CLE,L,2,5,,13-14,5.0,9,Bieber,Pivetta,Clase,02:25:00,N,30578,0.79,--,,36,34,2,8,5,0,0,2,0,0,2,5,0.251,0.328,0.427,0.754,13,1,0,0,0,0.0,0,0.276,7,10.0,Shane Bieber,R,61.0,2023,9.0,152.0,111.0,22.0,18.0,"N.Pivetta (6-44-L), K.Crawford (5)"
28,2023-04-29,boxscore,BOS,,CLE,W-wo,8,7,10.0,14-14,5.0,9,Bernardino,Clase,,03:17:00,D,31717,0.75,+,,46,42,8,16,3,0,1,7,1,0,3,4,0.257,0.331,0.431,0.763,22,0,0,1,0,0.0,0,0.405,11,9.0,Zach Plesac,R,24.0,2023,10.0,190.0,121.0,30.0,18.0,"B.Bello (5-57), R.Bleier (2), R.Brasier (4), J.Schreiber (2-H), J.Winckowski 
(3-H), K.Jansen (3-BS), B.Bernardino (2-W)"
29,2023-04-30,boxscore,BOS,,CLE,W,7,1,,15-14,4.0,8,Sale,Allen,,02:32:00,D,29395,0.78,++,,39,33,7,9,4,0,2,7,0,0,6,10,0.257,0.333,0.436,0.769,19,1,0,0,0,1.0,0,0.333,8,9.0,Logan Allen,L,57.0,2023,9.0,135.0,96.0,27.0,16.0,"C.Sale (5-68-W), J.Schreiber (0-H), R.Bleier (0), B.Bernardino (0)"
30,2023-05-01,boxscore,BOS,,TOR,W-wo,6,5,,16-14,4.0,7.5,Winckowski,Romano,,02:46:00,N,27438,0.88,+++,,37,35,6,13,2,0,3,6,3,0,2,7,0.261,0.336,0.444,0.78,24,2,0,0,0,0.0,0,0.4,7,11.0,José Berríos,R,28.0,2023,9.0,161.0,98.0,28.0,10.0,"C.Kluber (5-49), B.Bernardino (0), C.Martin (18-H), J.Winckowski (1-BW)"
31,2023-05-02,boxscore,BOS,,TOR,W,7,6,,17-14,4.0,7.5,Bleier,Swanson,Winckowski,02:38:00,N,27721,0.91,++++,,38,36,7,14,4,0,4,7,0,0,1,4,0.266,0.338,0.458,0.796,30,1,1,0,0,0.0,0,0.357,7,10.0,Yusei Kikuchi,L,27.0,2023,9.0,120.0,74.0,18.0,9.0,"T.Houck (5-38), J.Schreiber (1), R.Bleier (1-W), J.Winckowski (0-S)"
32,2023-05-03,boxscore,BOS,,TOR,W,8,3,,18-14,4.0,7.5,Pivetta,Manoah,,03:13:00,N,27963,0.92,+++++,,45,40,8,15,4,0,0,8,1,0,4,6,0.27,0.342,0.458,0.8,19,0,1,0,0,1.0,0,0.441,13,9.0,Alek Manoah,R,39.0,2023,9.0,145.0,98.0,20.0,15.0,"N.Pivetta (4-53-W), C.Martin (1-H), K.Crawford (4), R.Brasier (3)"
33,2023-05-04,boxscore,BOS,,TOR,W,11,5,,19-14,3.0,7.5,Bello,Gausman,,02:53:00,N,30173,1.0,++++++,,42,40,11,16,2,0,2,11,5,0,2,7,0.274,0.345,0.463,0.808,24,0,0,0,0,0.0,0,0.452,7,9.0,Kevin Gausman,R,11.0,2023,9.0,141.0,90.0,29.0,14.0,"B.Bello (4-47-W), B.Bernardino (2), J.Schreiber (1), R.Brasier (0)"
34,2023-05-05,boxscore,BOS,@,PHI,W,5,3,,20-14,3.0,7.5,Sale,Wheeler,Jansen,02:41:00,N,43322,0.9,+++++++,,39,35,5,8,1,0,0,5,1,0,1,8,0.273,0.343,0.457,0.8,9,0,2,0,1,1.0,0,0.286,7,11.0,Zack Wheeler,R,41.0,2023,9.0,145.0,100.0,20.0,27.0,"C.Sale (4-55-W), R.Bleier (2-H), C.Martin (1-H), K.Jansen (5-S)"
35,2023-05-06,boxscore,BOS,@,PHI,W,7,4,,21-14,3.0,6.5,Kluber,Falter,Jansen,02:50:00,N,43832,0.9,++++++++,,42,35,7,10,4,0,0,7,2,0,5,8,0.273,0.345,0.455,0.8,14,1,1,1,0,0.0,1,0.37,8,9.0,Bailey Falter,L,32.0,2023,9.0,147.0,98.0,27.0,15.0,"C.Kluber (4-42-W), J.Schreiber (1), B.Bernardino (1), J.Winckowski (3-H), 
K.Jansen (0-S)"
36,2023-05-07,boxscore,BOS,@,PHI,L,1,6,,21-15,4.0,7.5,Walker,Houck,Strahm,02:14:00,D,44669,0.95,-,,30,30,1,5,1,0,1,1,0,1,0,9,0.271,0.341,0.452,0.792,9,0,0,0,0,0.0,0,0.2,2,11.0,Taijuan Walker,R,68.0,2023,8.0,125.0,82.0,18.0,14.0,"T.Houck (4-50-L), R.Bleier (1), R.Brasier (2), Z.Littell (99)"
37,2023-05-09,boxscore,BOS,@,ATL,L,3,9,,21-16,4.0,8,Morton,Pivetta,,02:42:00,N,36805,0.92,--,,38,33,3,8,2,0,1,3,1,0,4,12,0.27,0.34,0.45,0.79,13,1,0,0,1,0.0,0,0.333,8,11.0,Charlie Morton,R,59.0,2023,8.0,158.0,98.0,18.0,20.0,"N.Pivetta (5-17-L), B.Bernardino (2), R.Brasier (1), Z.Littell (1)"
38,2023-05-10,boxscore,BOS,@,ATL,W,5,2,,22-16,3.0,7,Bello,Minter,Jansen,02:43:00,N,40270,0.87,+,,38,32,5,7,2,0,1,5,1,1,5,12,0.269,0.34,0.448,0.789,12,1,1,0,0,0.0,0,0.316,6,12.0,Dylan Lee,L,60.0,2023,9.0,140.0,100.0,17.0,23.0,"B.Bello (5-56-W), J.Winckowski (3-H), C.Martin (4-H), K.Jansen (3-S)"
39,2023-05-12,boxscore,BOS,,STL,L,6,8,,22-17,4.0,7.5,Helsley,Jansen,,02:52:00,N,34553,0.93,-,,37,33,6,9,4,0,2,6,0,0,4,8,0.269,0.34,0.451,0.792,19,3,0,0,0,0.0,0,0.304,4,13.0,Adam Wainwright,R,37.0,2023,9.0,162.0,106.0,30.0,14.0,"J.Paxton (99-59), J.Winckowski (1-BS), R.Bleier (4), B.Bernardino (2), 
K.Jansen (1-BL), R.Brasier (2)"
40,2023-05-13,boxscore,BOS,,STL,L,3,4,,22-18,5.0,7.5,Pallante,Jansen,Gallegos,02:24:00,D,35935,0.9,--,,36,34,3,10,3,0,0,3,1,0,1,6,0.269,0.34,0.45,0.79,13,2,1,0,0,0.0,0,0.357,6,13.0,Steven Matz,L,43.0,2023,9.0,127.0,85.0,22.0,13.0,"C.Sale (7-80), K.Jansen (0-BL)"
41,2023-05-14,boxscore,BOS,,STL,L,1,9,,22-19,5.0,8.5,Mikolas,Kluber,,03:01:00,N,27732,0.84,---,,36,31,1,5,1,0,0,1,0,0,5,7,0.267,0.339,0.444,0.783,6,0,0,0,0,0.0,0,0.208,8,9.0,Miles Mikolas,R,58.0,2023,9.0,177.0,120.0,28.0,14.0,"C.Kluber (7-39-L), B.Bernardino (1), R.Brasier (1), R.Bleier (1)"
42,2023-05-15,boxscore,BOS,,SEA,L,1,10,,22-20,5.0,9,Kirby,Houck,,02:58:00,N,31744,0.85,----,,35,33,1,9,2,0,0,1,0,1,1,8,0.267,0.338,0.442,0.78,11,2,1,0,0,0.0,0,0.36,7,11.0,George Kirby,R,59.0,2023,9.0,166.0,109.0,25.0,22.0,"T.Houck (7-45-L), B.Bernardino (0), J.Schreiber (8), R.Bleier (0), P.Reyes 
(99)"
43,2023-05-16,boxscore,BOS,,SEA,W,9,4,,23-20,5.0,9,Pivetta,Castillo,,02:40:00,N,31476,0.83,+,,39,36,9,11,2,1,3,8,1,0,3,7,0.268,0.339,0.447,0.786,24,0,0,0,0,1.0,0,0.308,6,9.0,Luis Castillo,R,35.0,2023,9.0,150.0,93.0,24.0,18.0,"N.Pivetta (6-42-W), R.Sherriff (99-H), J.Winckowski (3-H), J.Garza (99)"
44,2023-05-17,boxscore,BOS,,SEA,W,12,3,,24-20,5.0,8,Bello,Gonzales,,02:57:00,N,32209,0.83,++,,43,38,12,16,4,0,1,12,0,0,3,5,0.272,0.342,0.451,0.793,23,1,1,0,1,0.0,0,0.455,7,12.0,Marco Gonzales,L,6.0,2023,9.0,172.0,110.0,30.0,22.0,"B.Bello (6-59-W), J.Rodríguez (99), C.Martin (6), R.Sherriff (0), J.Garza 
(0)"
45,2023-05-19,boxscore,BOS,@,SDP,W,6,1,,25-20,4.0,7.5,Paxton,Snell,Winckowski,02:25:00,N,41530,0.86,+++,,38,35,6,8,2,0,2,6,0,0,3,8,0.271,0.341,0.451,0.792,16,1,0,0,0,1.0,0,0.24,5,10.0,Blake Snell,L,31.0,2023,9.0,147.0,89.0,29.0,14.0,"J.Paxton (6-61-W), J.Winckowski (2-S)"
46,2023-05-20,boxscore,BOS,@,SDP,W,4,2,,26-20,4.0,7.5,Sale,Musgrove,Jansen,02:51:00,N,40215,0.89,++++,,38,35,4,7,3,0,1,4,3,0,2,9,0.269,0.339,0.449,0.789,13,0,1,0,0,0.0,0,0.24,7,9.0,Joe Musgrove,R,44.0,2023,9.0,142.0,90.0,26.0,17.0,"C.Sale (6-70-W), C.Martin (2-H), K.Jansen (6-S)"
47,2023-05-21,boxscore,BOS,@,SDP,L,0,7,,26-21,4.0,7.5,Wacha,Kluber,,02:38:00,D,42825,0.9,-,,35,32,0,7,0,0,0,0,0,0,3,9,0.268,0.338,0.445,0.783,7,2,0,0,0,0.0,0,0.304,8,10.0,Michael Wacha,R,65.0,2023,8.0,140.0,89.0,25.0,10.0,"C.Kluber (6-37-L), R.Bleier (5), N.Pivetta (4), J.Rodríguez (3), J.Garza (3)"
48,2023-05-22,boxscore,BOS,@,LAA,L,1,2,,26-22,4.0,8.5,Silseth,Crawford,,02:05:00,N,25314,0.91,--,,30,30,1,4,1,0,0,1,0,0,0,9,0.266,0.335,0.44,0.775,5,1,0,0,0,0.0,0,0.19,2,11.0,Jaime Barria,R,69.0,2023,8.0,125.0,81.0,19.0,24.0,"T.Houck (6-68), K.Crawford (18-L)"
49,2023-05-23,boxscore,BOS,@,LAA,L,0,4,,26-23,4.0,8.5,Canning,Bello,,02:13:00,N,25798,0.89,---,,32,28,0,2,0,0,0,0,0,0,4,7,0.263,0.332,0.434,0.766,2,1,0,0,0,0.0,0,0.095,5,11.0,Griffin Canning,R,75.0,2023,8.0,124.0,82.0,21.0,14.0,"B.Bello (5-63-L), J.Rodríguez (1), J.Garza (1)"
50,2023-05-24,boxscore,BOS,@,LAA,L,3,7,,26-24,4.0,9.5,Anderson,Paxton,,02:33:00,N,26596,0.84,----,,38,33,3,8,2,0,1,3,0,1,5,4,0.262,0.332,0.433,0.765,13,1,0,0,0,0.0,0,0.25,8,9.0,Tyler Anderson,L,59.0,2023,8.0,141.0,86.0,19.0,13.0,"J.Paxton (4-33-L), N.Pivetta (2), J.Garza (0), K.Jansen (3)"
51,2023-05-26,boxscore,BOS,@,ARI,W,7,2,,27-24,4.0,10,Sale,Pfaadt,,02:45:00,N,25467,0.72,+,,44,41,7,14,6,0,1,7,1,0,3,11,0.264,0.334,0.436,0.77,23,0,0,0,0,0.0,0,0.448,10,9.0,Brandon Pfaadt,R,29.0,2023,9.0,131.0,78.0,26.0,8.0,"C.Sale (5-57-W), J.Winckowski (6), B.Bernardino (10)"
52,2023-05-27,boxscore,BOS,@,ARI,W,2,1,,28-24,4.0,9,Whitlock,Davies,Jansen,02:49:00,D,29142,0.79,++,,36,31,2,6,0,0,0,2,0,1,4,10,0.263,0.333,0.432,0.764,6,0,0,1,0,0.0,0,0.286,7,10.0,Zach Davies,R,43.0,2023,9.0,139.0,92.0,22.0,14.0,"G.Whitlock (34-61-W), K.Crawford (4-H), C.Martin (6-H), K.Jansen (2-S)"
53,2023-05-28,boxscore,BOS,@,ARI,L,2,4,,28-25,4.0,10,Kelly,Houck,Castro,02:43:00,D,26051,0.85,-,,39,35,2,8,1,0,1,2,0,0,4,15,0.262,0.332,0.43,0.762,12,0,0,0,0,0.0,0,0.368,10,14.0,Merrill Kelly,R,69.0,2023,8.0,148.0,93.0,24.0,16.0,"T.Houck (5-38-L), J.Rodríguez (4), N.Pivetta (3)"
54,2023-05-30,boxscore,BOS,,CIN,L,8,9,,28-26,5.0,9.5,Lively,Bello,Díaz,03:12:00,N,31642,0.79,--,,42,39,8,14,5,1,0,8,0,0,3,8,0.264,0.334,0.432,0.766,21,0,0,0,0,0.0,0,0.452,7,10.0,Ben Lively,R,65.0,2023,9.0,205.0,126.0,36.0,17.0,"B.Bello (6-50-L), J.Garza (5), J.Rodríguez (1), R.Sherriff (12)"
55,2023-05-31,boxscore,BOS,,CIN,L,4,5,,28-27,5.0,10.5,Gibaut,Winckowski,Farmer,03:02:00,N,32593,0.7,---,,38,36,4,10,4,0,2,4,0,0,1,7,0.264,0.333,0.435,0.768,20,1,0,0,0,0.0,0,0.296,7,11.0,Luke Weaver,R,48.0,2023,9.0,175.0,115.0,23.0,29.0,"J.Paxton (6-62), K.Crawford (3-H), J.Winckowski (4-BL), C.Martin (3), 
N.Pivetta (2)"
56,2023-06-01,boxscore,BOS,,CIN,W,8,2,,29-27,5.0,10,Martin,Herget,,02:38:00,N,31204,0.7,+,,37,32,8,8,2,0,2,7,0,0,5,8,0.264,0.333,0.436,0.769,16,0,0,0,0,0.0,1,0.273,5,10.0,Hunter Greene,R,69.0,2023,9.0,139.0,90.0,28.0,20.0,"C.Sale (5-52), J.Garza (1), J.Winckowski (0), N.Pivetta (0), C.Martin 
(0-BW), K.Jansen (4)"
57,2023-06-03,boxscore,BOS,,TBR,W,8,5,,30-27,5.0,10,Kluber,Beeks,Jansen,02:55:00,D,31303,0.78,++,,41,35,8,12,4,0,0,8,1,0,4,7,0.266,0.335,0.436,0.772,16,1,2,0,0,0.0,0,0.429,9,10.0,Trevor Kelley,R,57.0,2023,9.0,153.0,110.0,25.0,24.0,"G.Whitlock (6-39), R.Sherriff (3), C.Kluber (12-W), J.Winckowski (1-H), 
C.Martin (1-H), K.Jansen (1-S)"
58,2023-06-03,boxscore,BOS,,TBR,L,2,4,,30-28,5.0,10,Faucher,Jansen,Adam,03:02:00,N,30784,0.84,-,,40,33,2,5,2,1,0,1,1,0,6,10,0.264,0.335,0.433,0.768,9,0,1,0,0,1.0,0,0.217,11,12.0,Tyler Glasnow,R,59.0,2023,9.0,166.0,104.0,31.0,24.0,"K.Crawford (2-54), J.Garza (1), R.Sherriff (0), B.Bernardino (7), K.Jansen 
(0-L)"
59,2023-06-04,boxscore,BOS,,TBR,L,2,6,,30-29,5.0,11,Bradley,Houck,,02:37:00,D,34192,0.8,--,,38,31,2,6,2,1,0,2,0,0,6,10,0.263,0.335,0.432,0.766,10,1,0,0,1,0.0,0,0.273,9,9.0,Taj Bradley,R,50.0,2023,9.0,148.0,98.0,21.0,21.0,"T.Houck (6-43-L), C.Kluber (0), K.Ort (39)"
60,2023-06-05,boxscore,BOS,,TBR,L,1,4,,30-30,5.0,12,McClanahan,Bello,Adam,02:35:00,D,30860,0.64,---,,34,30,1,6,1,0,1,1,0,1,4,9,0.262,0.334,0.43,0.764,10,2,0,0,0,0.0,0,0.25,6,11.0,Shane McClanahan,L,61.0,2023,9.0,171.0,107.0,25.0,18.0,"B.Bello (5-52-L), N.Pivetta (3), B.Bernardino (1), K.Ort (0)"
61,2023-06-06,boxscore,BOS,@,CLE,W,5,4,,31-30,5.0,12,Paxton,De Los Santos,Jansen,02:51:00,N,21471,0.55,+,,42,37,5,10,4,0,0,5,0,0,4,5,0.262,0.334,0.429,0.763,14,1,0,0,1,1.0,0,0.303,10,12.0,Shane Bieber,R,56.0,2023,9.0,144.0,100.0,22.0,33.0,"J.Paxton (5-64-W), C.Martin (2-H), K.Jansen (2-S)"
62,2023-06-07,boxscore,BOS,@,CLE,L,2,5,,31-31,5.0,13,Bibee,Crawford,Clase,02:32:00,N,19444,0.62,-,,37,33,2,5,1,0,0,1,2,0,4,8,0.26,0.332,0.425,0.758,6,0,0,0,0,1.0,0,0.2,8,12.0,Tanner Bibee,R,53.0,2023,8.0,132.0,88.0,19.0,12.0,"K.Crawford (3-40-L), B.Bernardino (1), J.Garza (3), C.Murphy (99)"
63,2023-06-08,boxscore,BOS,@,CLE,L,3,10,,31-32,5.0,14,Civale,Dermody,,02:36:00,N,21473,0.57,--,,38,34,3,8,3,0,1,3,1,0,4,7,0.26,0.332,0.425,0.757,14,1,0,0,0,0.0,0,0.269,8,9.0,Aaron Civale,R,54.0,2023,8.0,151.0,94.0,20.0,8.0,"M.Dermody (99-42-L), C.Kluber (3), B.Bernardino (0)"
64,2023-06-09,boxscore,BOS,@,NYY,W,3,2,,32-32,5.0,14,Whitlock,Cole,Jansen,02:28:00,N,46007,0.59,+,,37,34,3,10,1,0,2,3,0,0,2,10,0.26,0.333,0.426,0.759,17,3,1,0,0,0.0,0,0.364,7,9.0,Gerrit Cole,R,55.0,2023,9.0,119.0,87.0,20.0,23.0,"G.Whitlock (5-58-W), N.Pivetta (3-H), C.Martin (2-H), K.Jansen (2-S)"
65,2023-06-10,boxscore,BOS,@,NYY,L,1,3,,32-33,5.0,14,Germán,Houck,Holmes,02:29:00,N,46061,0.64,-,,39,34,1,7,1,0,1,1,2,0,4,7,0.259,0.332,0.425,0.757,11,0,1,0,0,0.0,0,0.231,11,10.0,Domingo Germán,R,59.0,2023,8.0,114.0,74.0,22.0,17.0,"T.Houck (5-63-L), B.Bernardino (1), J.Winckowski (6)"
66,2023-06-11,boxscore,BOS,@,NYY,W,3,2,10.0,33-33,5.0,14,Jansen,Marinaccio,Martin,02:51:00,N,46138,0.58,+,,36,33,3,7,1,0,1,3,0,0,2,4,0.259,0.331,0.423,0.755,11,2,0,1,0,0.0,0,0.214,4,11.0,Clarke Schmidt,R,60.0,2023,10.0,133.0,88.0,25.0,13.0,"B.Bello (5-64), N.Pivetta (1), K.Jansen (1-W), C.Martin (1-S)"
67,2023-06-12,boxscore,BOS,,COL,L,3,4,10.0,33-34,5.0,14,Bard,Pivetta,Carasiti,03:05:00,N,32227,0.57,-,,38,35,3,9,2,0,1,3,0,0,3,6,0.259,0.331,0.423,0.754,14,3,0,0,0,0.0,0,0.286,6,12.0,Connor Seabold,R,61.0,2023,10.0,172.0,112.0,26.0,24.0,"J.Paxton (5-69), J.Winckowski (1), B.Bernardino (1), K.Jansen (0), N.Pivetta 
(0-L), J.Jacques (99), J.Garza (4)"
68,2023-06-13,boxscore,BOS,,COL,L,6,7,10.0,33-35,5.0,14,Bard,Garza,Johnson,03:29:00,N,31400,0.49,--,,44,37,6,9,1,0,2,6,2,0,5,8,0.258,0.331,0.423,0.754,16,0,1,0,1,0.0,1,0.25,9,10.0,Chase Anderson,R,46.0,2023,10.0,166.0,116.0,26.0,13.0,"K.Crawford (5-38), J.Jacques (0), C.Kluber (4), C.Martin (1), J.Garza (0-L)"
69,2023-06-14,boxscore,BOS,,COL,W,6,3,,34-35,5.0,14,Whitlock,Gomber,,02:31:00,N,31977,0.43,+,,36,32,6,10,3,1,0,6,1,1,3,7,0.259,0.331,0.424,0.755,15,0,0,0,1,0.0,0,0.385,6,10.0,Austin Gomber,L,52.0,2023,9.0,113.0,89.0,24.0,17.0,"G.Whitlock (4-63-W), J.Winckowski (1)"
70,2023-06-16,boxscore,BOS,,NYY,W,15,5,,35-35,5.0,14.5,Jacques,Germán,,02:53:00,N,37086,0.55,++,,44,40,15,17,8,0,2,13,0,0,3,5,0.262,0.334,0.43,0.764,31,1,1,0,0,0.0,0,0.455,5,11.0,Domingo Germán,R,13.0,2023,9.0,140.0,92.0,23.0,13.0,"T.Houck (5-51), J.Jacques (2-W), C.Kluber (2), B.Bernardino (3)"
71,2023-06-18,boxscore,BOS,,NYY,W,6,2,,36-35,5.0,12.5,Pivetta,King,,02:33:00,D,36178,0.62,+++,,39,35,6,11,4,1,0,5,0,0,4,5,0.263,0.335,0.431,0.765,17,0,0,0,0,0.0,0,0.367,9,10.0,Clarke Schmidt,R,46.0,2023,9.0,135.0,85.0,21.0,18.0,"K.Ort (12-48), C.Murphy (10), N.Pivetta (5-W), C.Martin (4)"
72,2023-06-18,boxscore,BOS,,NYY,W,4,1,,37-35,5.0,12.5,Bello,Severino,Jansen,02:20:00,N,36787,0.67,++++,,34,29,4,8,2,0,0,4,1,1,3,11,0.263,0.335,0.43,0.764,10,0,0,1,0,0.0,0,0.444,6,10.0,Luis Severino,R,42.0,2023,9.0,131.0,82.0,24.0,22.0,"B.Bello (6-70-W), J.Winckowski (3-H), K.Jansen (5-S)"
73,2023-06-19,boxscore,BOS,@,MIN,W,9,3,,38-35,5.0,12,Paxton,López,,02:50:00,N,22081,0.67,+++++,,44,36,9,10,4,1,1,9,0,0,7,9,0.263,0.336,0.431,0.767,19,1,1,0,0,0.0,0,0.346,8,10.0,Pablo López,R,45.0,2023,9.0,146.0,95.0,21.0,24.0,"J.Paxton (6-61-W), J.Winckowski (0), J.Garza (5)"
74,2023-06-20,boxscore,BOS,@,MIN,W,10,4,,39-35,5.0,11,Crawford,Ober,Kluber,02:37:00,N,22650,0.7,++++++,,45,41,10,15,2,0,3,10,0,0,2,5,0.265,0.337,0.434,0.771,26,1,2,0,0,0.0,0,0.364,8,9.0,Bailey Ober,R,48.0,2023,9.0,143.0,93.0,26.0,18.0,"K.Crawford (6-60-W), B.Bernardino (3-H), C.Kluber (3-S)"
75,2023-06-21,boxscore,BOS,@,MIN,L-wo,4,5,10.0,39-36,5.0,12,Morán,Ort,,02:53:00,N,23912,0.75,-,,42,38,4,10,2,1,1,4,2,1,4,11,0.265,0.337,0.434,0.772,17,0,0,0,0,0.0,1,0.346,9,14.0,Sonny Gray,R,46.0,2023,9.1,118.0,84.0,15.0,20.0,"G.Whitlock (6-51), C.Martin (2), K.Jansen (2), K.Ort (2-L)"
76,2023-06-22,boxscore,BOS,@,MIN,L,0,6,,39-37,5.0,12,Ryan,Garza,,02:15:00,D,28553,0.7,--,,30,30,0,3,0,0,0,0,0,0,0,9,0.263,0.335,0.431,0.765,3,0,0,0,0,0.0,0,0.143,3,10.0,Joe Ryan,R,90.0,2023,8.0,129.0,81.0,22.0,7.0,"J.Garza (2-35-L), B.Walter (99), J.Jacques (5)"
77,2023-06-23,boxscore,BOS,@,CHW,W,3,1,,40-37,5.0,12,Bello,Giolito,Jansen,02:27:00,N,27015,0.65,+,,34,32,3,4,0,0,1,2,2,0,1,17,0.261,0.333,0.428,0.761,7,0,1,0,0,1.0,0,0.214,4,9.0,Lucas Giolito,R,67.0,2023,9.0,133.0,86.0,22.0,12.0,"B.Bello (4-62-W), N.Pivetta (4-H), C.Martin (1-H), K.Jansen (1-S)"
78,2023-06-24,boxscore,BOS,@,CHW,L-wo,4,5,,40-38,5.0,12,Graveman,Jansen,,02:46:00,D,33054,0.77,-,,41,36,4,9,1,0,1,4,4,0,3,11,0.261,0.333,0.427,0.76,13,0,1,0,1,1.0,0,0.32,10,12.0,Lance Lynn,R,51.0,2023,8.2,139.0,89.0,22.0,15.0,"J.Paxton (4-57), J.Winckowski (4), C.Murphy (5), K.Jansen (0-L)"
79,2023-06-25,boxscore,BOS,@,CHW,L,1,4,,40-39,5.0,13,Scholtens,Crawford,Middleton,02:36:00,D,26077,0.7,--,,36,32,1,5,2,0,0,1,0,0,3,10,0.26,0.332,0.425,0.756,7,0,1,0,0,0.0,0,0.227,8,12.0,Tanner Banks,L,50.0,2023,8.0,125.0,87.0,24.0,13.0,"K.Crawford (4-49-L), B.Bernardino (4), K.Ort (3)"
80,2023-06-27,boxscore,BOS,,MIA,L,1,10,,40-40,5.0,13,Alcántara,Whitlock,,02:34:00,N,35327,0.61,---,,36,34,1,9,3,0,0,1,0,1,2,7,0.26,0.331,0.424,0.755,12,1,0,0,0,0.0,0,0.333,8,9.0,Sandy Alcantara,R,64.0,2023,9.0,164.0,109.0,31.0,15.0,"G.Whitlock (5-25-L), J.Jacques (4), J.Garza (4)"
